PMID,CONSORT_item,is_reported
1609548,4a,Y
1609548,4b,Y
1609548,5,Y
1609548,6a,Y
1609548,6b,N
1609548,7a,N
1609548,7b,N
1609548,8a,Y
1609548,8b,N
1609548,9,N
1609548,10,Y
1609548,11a,N
1609548,11b,N
1609548,12a,Y
1609548,12b,N
1610044,3a,N
1610044,3b,N
1610044,4a,Y
1610044,4b,Y
1610044,5,Y
1610044,6a,Y
1610044,6b,N
1610044,7a,N
1610044,7b,N
1610044,8a,N
1610044,8b,N
1610044,9,Y
1610044,10,Y
1610044,11a,N
1610044,11b,Y
1610044,12a,Y
1610044,12b,N
1610160,3a,Y
1610160,3b,N
1610160,4a,N
1610160,4b,N
1610160,5,Y
1610160,6a,Y
1610160,6b,N
1610160,7a,N
1610160,7b,N
1610160,8a,N
1610160,8b,N
1610160,9,N
1610160,10,N
1610160,11a,Y
1610160,11b,N
1610160,12a,Y
1610160,12b,N
1610161,3a,N
1610161,3b,N
1610161,4a,N
1610161,4b,N
1610161,5,Y
1610161,6a,Y
1610161,6b,N
1610161,7a,N
1610161,7b,N
1610161,8a,N
1610161,8b,N
1610161,9,N
1610161,10,N
1610161,11a,N
1610161,11b,Y
1610161,12a,Y
1610161,12b,N
1610165,3a,N
1610165,3b,N
1610165,4a,N
1610165,4b,N
1610165,5,Y
1610165,6a,Y
1610165,6b,N
1610165,7a,N
1610165,7b,N
1610165,8a,N
1610165,8b,N
1610165,9,N
1610165,10,N
1610165,11a,N
1610165,11b,N
1610165,12a,Y
1610165,12b,N
1610635,3a,N
1610635,3b,N
1610635,4a,N
1610635,4b,N
1610635,5,Y
1610635,6a,Y
1610635,6b,N
1610635,7a,N
1610635,7b,N
1610635,8a,N
1610635,8b,N
1610635,9,N
1610635,10,N
1610635,11a,N
1610635,11b,N
1610635,12a,Y
1610635,12b,N
1610651,3a,N
1610651,3b,N
1610651,4a,Y
1610651,4b,N
1610651,5,Y
1610651,6a,Y
1610651,6b,N
1610651,7a,Y
1610651,7b,N
1610651,8a,Y
1610651,8b,N
1610651,9,Y
1610651,10,Y
1610651,11a,N
1610651,11b,N
1610651,12a,Y
1610651,12b,N
1610994,3a,N
1610994,3b,N
1610994,4a,Y
1610994,4b,N
1610994,5,Y
1610994,6a,Y
1610994,6b,N
1610994,7a,N
1610994,7b,N
1610994,8a,N
1610994,8b,N
1610994,9,N
1610994,10,N
1610994,11a,N
1610994,11b,N
1610994,12a,Y
1610994,12b,N
1610995,3a,N
1610995,3b,N
1610995,4a,Y
1610995,4b,N
1610995,5,Y
1610995,6a,Y
1610995,6b,N
1610995,7a,N
1610995,7b,N
1610995,8a,N
1610995,8b,N
1610995,9,N
1610995,10,N
1610995,11a,Y
1610995,11b,N
1610995,12a,Y
1610995,12b,N
1610998,3a,N
1610998,3b,N
1610998,4a,Y
1610998,4b,N
1610998,5,Y
1610998,6a,Y
1610998,6b,N
1610998,7a,N
1610998,7b,N
1610998,8a,N
1610998,8b,N
1610998,9,N
1610998,10,N
1610998,11a,N
1610998,11b,N
1610998,12a,N
1610998,12b,N
1611229,3a,N
1611229,3b,N
1611229,4a,Y
1611229,4b,N
1611229,5,Y
1611229,6a,Y
1611229,6b,N
1611229,7a,N
1611229,7b,N
1611229,8a,N
1611229,8b,N
1611229,9,N
1611229,10,N
1611229,11a,N
1611229,11b,Y
1611229,12a,Y
1611229,12b,N
1611231,3a,Y
1611231,3b,N
1611231,4a,Y
1611231,4b,N
1611231,5,Y
1611231,6a,Y
1611231,6b,N
1611231,7a,N
1611231,7b,N
1611231,8a,N
1611231,8b,N
1611231,9,N
1611231,10,N
1611231,11a,N
1611231,11b,N
1611231,12a,Y
1611231,12b,N
1611810,3a,Y
1611810,3b,N
1611810,4a,N
1611810,4b,N
1611810,5,Y
1611810,6a,Y
1611810,6b,N
1611810,7a,N
1611810,7b,N
1611810,8a,N
1611810,8b,N
1611810,9,N
1611810,10,N
1611810,11a,N
1611810,11b,N
1611810,12a,Y
1611810,12b,Y
1612505,3a,N
1612505,3b,N
1612505,4a,Y
1612505,4b,N
1612505,5,Y
1612505,6a,Y
1612505,6b,N
1612505,7a,N
1612505,7b,N
1612505,8a,N
1612505,8b,N
1612505,9,N
1612505,10,N
1612505,11a,N
1612505,11b,N
1612505,12a,Y
1612505,12b,N
1612948,3a,N
1612948,3b,N
1612948,4a,Y
1612948,4b,N
1612948,5,Y
1612948,6a,Y
1612948,6b,N
1612948,7a,N
1612948,7b,N
1612948,8a,N
1612948,8b,N
1612948,9,N
1612948,10,N
1612948,11a,N
1612948,11b,N
1612948,12a,Y
1612948,12b,N
1612951,3a,N
1612951,3b,N
1612951,4a,Y
1612951,4b,N
1612951,5,Y
1612951,6a,Y
1612951,6b,N
1612951,7a,N
1612951,7b,N
1612951,8a,N
1612951,8b,N
1612951,9,N
1612951,10,N
1612951,11a,N
1612951,11b,N
1612951,12a,Y
1612951,12b,Y
1612959,3a,N
1612959,3b,N
1612959,4a,N
1612959,4b,N
1612959,5,Y
1612959,6a,Y
1612959,6b,N
1612959,7a,N
1612959,7b,N
1612959,8a,N
1612959,8b,N
1612959,9,N
1612959,10,N
1612959,11a,Y
1612959,11b,N
1612959,12a,Y
1612959,12b,N
1613678,3a,N
1613678,3b,N
1613678,4a,Y
1613678,4b,N
1613678,5,Y
1613678,6a,Y
1613678,6b,N
1613678,7a,N
1613678,7b,N
1613678,8a,N
1613678,8b,N
1613678,9,N
1613678,10,N
1613678,11a,N
1613678,11b,N
1613678,12a,Y
1613678,12b,N
1614055,3a,Y
1614055,3b,N
1614055,4a,Y
1614055,4b,N
1614055,5,Y
1614055,6a,Y
1614055,6b,N
1614055,7a,N
1614055,7b,N
1614055,8a,N
1614055,8b,N
1614055,9,N
1614055,10,N
1614055,11a,N
1614055,11b,N
1614055,12a,Y
1614055,12b,N
1614990,3a,N
1614990,3b,N
1614990,4a,Y
1614990,4b,Y
1614990,5,Y
1614990,6a,Y
1614990,6b,N
1614990,7a,N
1614990,7b,N
1614990,8a,N
1614990,8b,N
1614990,9,N
1614990,10,N
1614990,11a,N
1614990,11b,N
1614990,12a,Y
1614990,12b,Y
1615175,3a,Y
1615175,3b,N
1615175,4a,N
1615175,4b,N
1615175,5,Y
1615175,6a,Y
1615175,6b,N
1615175,7a,N
1615175,7b,N
1615175,8a,N
1615175,8b,N
1615175,9,N
1615175,10,N
1615175,11a,Y
1615175,11b,N
1615175,12a,Y
1615175,12b,N
1615177,3a,Y
1615177,3b,N
1615177,4a,Y
1615177,4b,N
1615177,5,Y
1615177,6a,Y
1615177,6b,N
1615177,7a,N
1615177,7b,N
1615177,8a,N
1615177,8b,N
1615177,9,N
1615177,10,N
1615177,11a,N
1615177,11b,N
1615177,12a,Y
1615177,12b,N
1615179,3a,Y
1615179,3b,N
1615179,4a,Y
1615179,4b,N
1615179,5,Y
1615179,6a,Y
1615179,6b,N
1615179,7a,N
1615179,7b,N
1615179,8a,N
1615179,8b,N
1615179,9,N
1615179,10,N
1615179,11a,Y
1615179,11b,N
1615179,12a,Y
1615179,12b,N
1615189,3a,Y
1615189,3b,N
1615189,4a,Y
1615189,4b,N
1615189,5,Y
1615189,6a,Y
1615189,6b,N
1615189,7a,N
1615189,7b,N
1615189,8a,N
1615189,8b,N
1615189,9,N
1615189,10,N
1615189,11a,N
1615189,11b,N
1615189,12a,Y
1615189,12b,N
1615190,3a,Y
1615190,3b,N
1615190,4a,Y
1615190,4b,N
1615190,5,Y
1615190,6a,Y
1615190,6b,N
1615190,7a,N
1615190,7b,N
1615190,8a,N
1615190,8b,N
1615190,9,N
1615190,10,N
1615190,11a,N
1615190,11b,N
1615190,12a,Y
1615190,12b,N
1615227,3a,N
1615227,3b,N
1615227,4a,N
1615227,4b,N
1615227,5,Y
1615227,6a,Y
1615227,6b,N
1615227,7a,N
1615227,7b,N
1615227,8a,N
1615227,8b,N
1615227,9,N
1615227,10,N
1615227,11a,N
1615227,11b,N
1615227,12a,Y
1615227,12b,N
1615614,3a,Y
1615614,3b,N
1615614,4a,Y
1615614,4b,N
1615614,5,Y
1615614,6a,Y
1615614,6b,N
1615614,7a,N
1615614,7b,N
1615614,8a,N
1615614,8b,N
1615614,9,N
1615614,10,N
1615614,11a,N
1615614,11b,N
1615614,12a,N
1615614,12b,N
1615615,3a,N
1615615,3b,N
1615615,4a,Y
1615615,4b,N
1615615,5,Y
1615615,6a,Y
1615615,6b,N
1615615,7a,N
1615615,7b,N
1615615,8a,Y
1615615,8b,N
1615615,9,N
1615615,10,N
1615615,11a,N
1615615,11b,N
1615615,12a,Y
1615615,12b,N
1615873,3a,N
1615873,3b,N
1615873,4a,Y
1615873,4b,N
1615873,5,Y
1615873,6a,Y
1615873,6b,N
1615873,7a,N
1615873,7b,N
1615873,8a,N
1615873,8b,N
1615873,9,N
1615873,10,N
1615873,11a,Y
1615873,11b,N
1615873,12a,Y
1615873,12b,N
1616080,3a,Y
1616080,3b,N
1616080,4a,Y
1616080,4b,Y
1616080,5,Y
1616080,6a,Y
1616080,6b,N
1616080,7a,N
1616080,7b,N
1616080,8a,N
1616080,8b,N
1616080,9,Y
1616080,10,N
1616080,11a,Y
1616080,11b,N
1616080,12a,Y
1616080,12b,N
1616093,3a,Y
1616093,3b,N
1616093,4a,Y
1616093,4b,N
1616093,5,Y
1616093,6a,Y
1616093,6b,N
1616093,7a,N
1616093,7b,N
1616093,8a,Y
1616093,8b,N
1616093,9,N
1616093,10,Y
1616093,11a,N
1616093,11b,N
1616093,12a,Y
1616093,12b,N
1616156,3a,N
1616156,3b,N
1616156,4a,Y
1616156,4b,N
1616156,5,Y
1616156,6a,Y
1616156,6b,N
1616156,7a,N
1616156,7b,N
1616156,8a,N
1616156,8b,N
1616156,9,N
1616156,10,N
1616156,11a,N
1616156,11b,N
1616156,12a,Y
1616156,12b,N
1616162,3a,Y
1616162,3b,N
1616162,4a,Y
1616162,4b,N
1616162,5,Y
1616162,6a,Y
1616162,6b,N
1616162,7a,N
1616162,7b,N
1616162,8a,N
1616162,8b,N
1616162,9,N
1616162,10,N
1616162,11a,Y
1616162,11b,N
1616162,12a,Y
1616162,12b,N
1616164,3a,Y
1616164,3b,N
1616164,4a,N
1616164,4b,N
1616164,5,Y
1616164,6a,Y
1616164,6b,N
1616164,7a,N
1616164,7b,N
1616164,8a,N
1616164,8b,N
1616164,9,N
1616164,10,N
1616164,11a,Y
1616164,11b,N
1616164,12a,N
1616164,12b,N
1616168,3a,N
1616168,3b,N
1616168,4a,Y
1616168,4b,N
1616168,5,Y
1616168,6a,Y
1616168,6b,N
1616168,7a,N
1616168,7b,N
1616168,8a,N
1616168,8b,N
1616168,9,N
1616168,10,N
1616168,11a,N
1616168,11b,N
1616168,12a,Y
1616168,12b,N
1616360,3a,N
1616360,3b,N
1616360,4a,N
1616360,4b,N
1616360,5,Y
1616360,6a,Y
1616360,6b,N
1616360,7a,N
1616360,7b,N
1616360,8a,N
1616360,8b,N
1616360,9,N
1616360,10,N
1616360,11a,N
1616360,11b,N
1616360,12a,Y
1616360,12b,N
1616516,3a,Y
1616516,3b,N
1616516,4a,Y
1616516,4b,N
1616516,5,Y
1616516,6a,Y
1616516,6b,N
1616516,7a,Y
1616516,7b,N
1616516,8a,N
1616516,8b,N
1616516,9,N
1616516,10,N
1616516,11a,N
1616516,11b,N
1616516,12a,Y
1616516,12b,N
1617822,3a,Y
1617822,3b,N
1617822,4a,Y
1617822,4b,Y
1617822,5,Y
1617822,6a,Y
1617822,6b,N
1617822,7a,N
1617822,7b,N
1617822,8a,N
1617822,8b,N
1617822,9,N
1617822,10,N
1617822,11a,N
1617822,11b,N
1617822,12a,Y
1617822,12b,Y
1618361,3a,N
1618361,3b,N
1618361,4a,Y
1618361,4b,Y
1618361,5,Y
1618361,6a,Y
1618361,6b,N
1618361,7a,Y
1618361,7b,N
1618361,8a,N
1618361,8b,N
1618361,9,Y
1618361,10,N
1618361,11a,N
1618361,11b,N
1618361,12a,Y
1618361,12b,N
1618564,3a,N
1618564,3b,N
1618564,4a,N
1618564,4b,N
1618564,5,Y
1618564,6a,N
1618564,6b,N
1618564,7a,N
1618564,7b,N
1618564,8a,Y
1618564,8b,N
1618564,9,N
1618564,10,N
1618564,11a,N
1618564,11b,N
1618564,12a,Y
1618564,12b,N
1618662,3a,N
1618662,3b,N
1618662,4a,Y
1618662,4b,N
1618662,5,Y
1618662,6a,Y
1618662,6b,N
1618662,7a,N
1618662,7b,N
1618662,8a,N
1618662,8b,Y
1618662,9,N
1618662,10,Y
1618662,11a,N
1618662,11b,N
1618662,12a,Y
1618662,12b,N
1619991,3a,Y
1619991,3b,N
1619991,4a,N
1619991,4b,N
1619991,5,Y
1619991,6a,Y
1619991,6b,N
1619991,7a,N
1619991,7b,N
1619991,8a,N
1619991,8b,N
1619991,9,N
1619991,10,N
1619991,11a,N
1619991,11b,N
1619991,12a,Y
1619991,12b,N
1619995,3a,N
1619995,3b,N
1619995,4a,Y
1619995,4b,Y
1619995,5,Y
1619995,6a,Y
1619995,6b,N
1619995,7a,N
1619995,7b,N
1619995,8a,N
1619995,8b,N
1619995,9,N
1619995,10,N
1619995,11a,N
1619995,11b,N
1619995,12a,Y
1619995,12b,N
1620908,3a,N
1620908,3b,N
1620908,4a,N
1620908,4b,N
1620908,5,Y
1620908,6a,Y
1620908,6b,N
1620908,7a,N
1620908,7b,N
1620908,8a,N
1620908,8b,N
1620908,9,N
1620908,10,N
1620908,11a,N
1620908,11b,N
1620908,12a,Y
1620908,12b,N
1620909,3a,N
1620909,3b,N
1620909,4a,N
1620909,4b,N
1620909,5,Y
1620909,6a,Y
1620909,6b,N
1620909,7a,N
1620909,7b,N
1620909,8a,N
1620909,8b,N
1620909,9,N
1620909,10,N
1620909,11a,Y
1620909,11b,N
1620909,12a,Y
1620909,12b,N
1620911,3a,Y
1620911,3b,N
1620911,4a,N
1620911,4b,N
1620911,5,Y
1620911,6a,Y
1620911,6b,N
1620911,7a,N
1620911,7b,N
1620911,8a,Y
1620911,8b,N
1620911,9,N
1620911,10,N
1620911,11a,N
1620911,11b,Y
1620911,12a,Y
1620911,12b,N
1621752,3a,Y
1621752,3b,N
1621752,4a,Y
1621752,4b,N
1621752,5,Y
1621752,6a,Y
1621752,6b,N
1621752,7a,Y
1621752,7b,Y
1621752,8a,N
1621752,8b,N
1621752,9,Y
1621752,10,N
1621752,11a,Y
1621752,11b,N
1621752,12a,Y
1621752,12b,N
1621794,3a,Y
1621794,3b,N
1621794,4a,Y
1621794,4b,Y
1621794,5,Y
1621794,6a,Y
1621794,6b,N
1621794,7a,N
1621794,7b,N
1621794,8a,N
1621794,8b,N
1621794,9,Y
1621794,10,N
1621794,11a,N
1621794,11b,N
1621794,12a,N
1621794,12b,N
1622957,3a,N
1622957,3b,N
1622957,4a,N
1622957,4b,N
1622957,5,Y
1622957,6a,Y
1622957,6b,N
1622957,7a,N
1622957,7b,N
1622957,8a,N
1622957,8b,N
1622957,9,N
1622957,10,N
1622957,11a,N
1622957,11b,N
1622957,12a,Y
1622957,12b,N
1623657,3a,Y
1623657,3b,N
1623657,4a,Y
1623657,4b,Y
1623657,5,Y
1623657,6a,Y
1623657,6b,N
1623657,7a,Y
1623657,7b,N
1623657,8a,N
1623657,8b,N
1623657,9,N
1623657,10,Y
1623657,11a,N
1623657,11b,N
1623657,12a,Y
1623657,12b,N
1623692,3a,Y
1623692,3b,N
1623692,4a,N
1623692,4b,Y
1623692,5,Y
1623692,6a,Y
1623692,6b,N
1623692,7a,N
1623692,7b,N
1623692,8a,N
1623692,8b,N
1623692,9,N
1623692,10,N
1623692,11a,N
1623692,11b,N
1623692,12a,Y
1623692,12b,N
1623694,3a,Y
1623694,3b,N
1623694,4a,N
1623694,4b,N
1623694,5,Y
1623694,6a,Y
1623694,6b,N
1623694,7a,N
1623694,7b,N
1623694,8a,N
1623694,8b,N
1623694,9,N
1623694,10,N
1623694,11a,N
1623694,11b,N
1623694,12a,Y
1623694,12b,N
1623755,3a,N
1623755,3b,N
1623755,4a,N
1623755,4b,N
1623755,5,Y
1623755,6a,Y
1623755,6b,N
1623755,7a,N
1623755,7b,N
1623755,8a,N
1623755,8b,N
1623755,9,N
1623755,10,N
1623755,11a,N
1623755,11b,N
1623755,12a,Y
1623755,12b,N
1623756,3a,N
1623756,3b,N
1623756,4a,Y
1623756,4b,N
1623756,5,Y
1623756,6a,Y
1623756,6b,N
1623756,7a,N
1623756,7b,N
1623756,8a,N
1623756,8b,N
1623756,9,N
1623756,10,N
1623756,11a,N
1623756,11b,N
1623756,12a,Y
1623756,12b,N
1623802,3a,N
1623802,3b,N
1623802,4a,N
1623802,4b,N
1623802,5,Y
1623802,6a,Y
1623802,6b,N
1623802,7a,N
1623802,7b,N
1623802,8a,N
1623802,8b,N
1623802,9,N
1623802,10,N
1623802,11a,N
1623802,11b,N
1623802,12a,N
1623802,12b,N
1624646,3a,N
1624646,3b,N
1624646,4a,Y
1624646,4b,Y
1624646,5,Y
1624646,6a,Y
1624646,6b,N
1624646,7a,N
1624646,7b,N
1624646,8a,N
1624646,8b,N
1624646,9,N
1624646,10,N
1624646,11a,Y
1624646,11b,Y
1624646,12a,Y
1624646,12b,Y
1624967,3a,N
1624967,3b,N
1624967,4a,Y
1624967,4b,N
1624967,5,Y
1624967,6a,Y
1624967,6b,N
1624967,7a,Y
1624967,7b,Y
1624967,8a,Y
1624967,8b,Y
1624967,9,N
1624967,10,N
1624967,11a,Y
1624967,11b,N
1624967,12a,Y
1624967,12b,N
1625092,3a,N
1625092,3b,N
1625092,4a,N
1625092,4b,N
1625092,5,Y
1625092,6a,N
1625092,6b,N
1625092,7a,N
1625092,7b,N
1625092,8a,N
1625092,8b,N
1625092,9,N
1625092,10,N
1625092,11a,N
1625092,11b,N
1625092,12a,N
1625092,12b,N
1625127,3a,N
1625127,3b,N
1625127,4a,Y
1625127,4b,N
1625127,5,Y
1625127,6a,Y
1625127,6b,N
1625127,7a,N
1625127,7b,N
1625127,8a,N
1625127,8b,N
1625127,9,N
1625127,10,N
1625127,11a,N
1625127,11b,N
1625127,12a,Y
1625127,12b,N
1625515,3a,N
1625515,3b,N
1625515,4a,Y
1625515,4b,Y
1625515,5,Y
1625515,6a,Y
1625515,6b,N
1625515,7a,N
1625515,7b,N
1625515,8a,N
1625515,8b,N
1625515,9,N
1625515,10,N
1625515,11a,N
1625515,11b,N
1625515,12a,Y
1625515,12b,N
1626497,3a,N
1626497,3b,N
1626497,4a,Y
1626497,4b,N
1626497,5,Y
1626497,6a,Y
1626497,6b,N
1626497,7a,N
1626497,7b,Y
1626497,8a,N
1626497,8b,N
1626497,9,N
1626497,10,N
1626497,11a,N
1626497,11b,N
1626497,12a,Y
1626497,12b,N
1626500,3a,Y
1626500,3b,N
1626500,4a,Y
1626500,4b,N
1626500,5,Y
1626500,6a,Y
1626500,6b,N
1626500,7a,N
1626500,7b,N
1626500,8a,N
1626500,8b,N
1626500,9,N
1626500,10,N
1626500,11a,N
1626500,11b,N
1626500,12a,Y
1626500,12b,N
1626605,3a,N
1626605,3b,N
1626605,4a,Y
1626605,4b,N
1626605,5,Y
1626605,6a,Y
1626605,6b,N
1626605,7a,N
1626605,7b,N
1626605,8a,N
1626605,8b,N
1626605,9,N
1626605,10,N
1626605,11a,N
1626605,11b,N
1626605,12a,Y
1626605,12b,N
1626664,3a,N
1626664,3b,N
1626664,4a,N
1626664,4b,N
1626664,5,Y
1626664,6a,Y
1626664,6b,N
1626664,7a,N
1626664,7b,N
1626664,8a,N
1626664,8b,N
1626664,9,N
1626664,10,N
1626664,11a,N
1626664,11b,N
1626664,12a,Y
1626664,12b,N
1626676,3a,N
1626676,3b,N
1626676,4a,Y
1626676,4b,N
1626676,5,Y
1626676,6a,Y
1626676,6b,N
1626676,7a,N
1626676,7b,N
1626676,8a,Y
1626676,8b,N
1626676,9,N
1626676,10,N
1626676,11a,N
1626676,11b,N
1626676,12a,Y
1626676,12b,N
1626677,3a,N
1626677,3b,N
1626677,4a,N
1626677,4b,N
1626677,5,Y
1626677,6a,Y
1626677,6b,N
1626677,7a,N
1626677,7b,N
1626677,8a,N
1626677,8b,N
1626677,9,N
1626677,10,N
1626677,11a,N
1626677,11b,N
1626677,12a,Y
1626677,12b,N
1626679,3a,N
1626679,3b,N
1626679,4a,N
1626679,4b,N
1626679,5,Y
1626679,6a,Y
1626679,6b,N
1626679,7a,N
1626679,7b,N
1626679,8a,N
1626679,8b,N
1626679,9,N
1626679,10,N
1626679,11a,N
1626679,11b,N
1626679,12a,Y
1626679,12b,N
1626680,3a,N
1626680,3b,N
1626680,4a,Y
1626680,4b,N
1626680,5,Y
1626680,6a,Y
1626680,6b,N
1626680,7a,N
1626680,7b,N
1626680,8a,N
1626680,8b,N
1626680,9,N
1626680,10,N
1626680,11a,N
1626680,11b,N
1626680,12a,Y
1626680,12b,N
1627368,3a,N
1627368,3b,N
1627368,4a,Y
1627368,4b,Y
1627368,5,Y
1627368,6a,Y
1627368,6b,N
1627368,7a,Y
1627368,7b,N
1627368,8a,N
1627368,8b,N
1627368,9,N
1627368,10,N
1627368,11a,N
1627368,11b,N
1627368,12a,Y
1627368,12b,N
1627372,3a,N
1627372,3b,N
1627372,4a,N
1627372,4b,N
1627372,5,Y
1627372,6a,Y
1627372,6b,N
1627372,7a,N
1627372,7b,N
1627372,8a,N
1627372,8b,N
1627372,9,N
1627372,10,N
1627372,11a,N
1627372,11b,N
1627372,12a,N
1627372,12b,N
1628772,3a,Y
1628772,3b,N
1628772,4a,Y
1628772,4b,N
1628772,5,Y
1628772,6a,Y
1628772,6b,N
1628772,7a,N
1628772,7b,N
1628772,8a,N
1628772,8b,N
1628772,9,Y
1628772,10,Y
1628772,11a,N
1628772,11b,Y
1628772,12a,Y
1628772,12b,Y
1629506,3a,Y
1629506,3b,N
1629506,4a,Y
1629506,4b,N
1629506,5,Y
1629506,6a,Y
1629506,6b,N
1629506,7a,N
1629506,7b,N
1629506,8a,N
1629506,8b,N
1629506,9,N
1629506,10,N
1629506,11a,N
1629506,11b,Y
1629506,12a,Y
1629506,12b,N
1629507,3a,Y
1629507,3b,N
1629507,4a,N
1629507,4b,N
1629507,5,Y
1629507,6a,Y
1629507,6b,N
1629507,7a,N
1629507,7b,N
1629507,8a,N
1629507,8b,N
1629507,9,N
1629507,10,N
1629507,11a,Y
1629507,11b,N
1629507,12a,Y
1629507,12b,N
1632390,3a,N
1632390,3b,N
1632390,4a,Y
1632390,4b,N
1632390,5,Y
1632390,6a,Y
1632390,6b,N
1632390,7a,N
1632390,7b,N
1632390,8a,N
1632390,8b,N
1632390,9,N
1632390,10,N
1632390,11a,N
1632390,11b,N
1632390,12a,Y
1632390,12b,N
1632391,3a,N
1632391,3b,N
1632391,4a,Y
1632391,4b,N
1632391,5,Y
1632391,6a,Y
1632391,6b,N
1632391,7a,Y
1632391,7b,N
1632391,8a,Y
1632391,8b,N
1632391,9,N
1632391,10,N
1632391,11a,Y
1632391,11b,N
1632391,12a,Y
1632391,12b,N
1632394,3a,N
1632394,3b,N
1632394,4a,Y
1632394,4b,N
1632394,5,Y
1632394,6a,Y
1632394,6b,N
1632394,7a,Y
1632394,7b,N
1632394,8a,Y
1632394,8b,N
1632394,9,N
1632394,10,N
1632394,11a,N
1632394,11b,N
1632394,12a,Y
1632394,12b,N
1632399,3a,Y
1632399,3b,N
1632399,4a,Y
1632399,4b,N
1632399,5,Y
1632399,6a,Y
1632399,6b,N
1632399,7a,N
1632399,7b,N
1632399,8a,Y
1632399,8b,N
1632399,9,N
1632399,10,N
1632399,11a,N
1632399,11b,N
1632399,12a,Y
1632399,12b,N
1632402,3a,Y
1632402,3b,N
