PMID,CONSORT_item,is_reported
1503438,8a,N
1503438,8b,N
1503438,9,N
1503438,10,N
1503438,11a,N
1503438,11b,N
1503438,12a,Y
1503438,12b,N
1503621,3a,N
1503621,3b,N
1503621,4a,N
1503621,4b,Y
1503621,5,Y
1503621,6a,N
1503621,6b,N
1503621,7a,N
1503621,7b,N
1503621,8a,N
1503621,8b,N
1503621,9,N
1503621,10,N
1503621,11a,N
1503621,11b,N
1503621,12a,N
1503621,12b,N
1504643,3a,N
1504643,3b,N
1504643,4a,Y
1504643,4b,N
1504643,5,Y
1504643,6a,Y
1504643,6b,N
1504643,7a,N
1504643,7b,N
1504643,8a,N
1504643,8b,N
1504643,9,N
1504643,10,N
1504643,11a,N
1504643,11b,N
1504643,12a,Y
1504643,12b,N
1505148,3a,Y
1505148,3b,N
1505148,4a,Y
1505148,4b,N
1505148,5,Y
1505148,6a,Y
1505148,6b,N
1505148,7a,N
1505148,7b,N
1505148,8a,N
1505148,8b,N
1505148,9,N
1505148,10,N
1505148,11a,N
1505148,11b,N
1505148,12a,Y
1505148,12b,N
1505149,3a,Y
1505149,3b,N
1505149,4a,N
1505149,4b,N
1505149,5,Y
1505149,6a,Y
1505149,6b,N
1505149,7a,N
1505149,7b,N
1505149,8a,N
1505149,8b,N
1505149,9,N
1505149,10,N
1505149,11a,N
1505149,11b,Y
1505149,12a,Y
1505149,12b,N
1505153,3a,Y
1505153,3b,N
1505153,4a,Y
1505153,4b,N
1505153,5,Y
1505153,6a,Y
1505153,6b,N
1505153,7a,Y
1505153,7b,N
1505153,8a,N
1505153,8b,N
1505153,9,N
1505153,10,N
1505153,11a,N
1505153,11b,N
1505153,12a,Y
1505153,12b,N
1505155,3a,Y
1505155,3b,N
1505155,4a,Y
1505155,4b,N
1505155,5,Y
1505155,6a,Y
1505155,6b,N
1505155,7a,N
1505155,7b,N
1505155,8a,N
1505155,8b,N
1505155,9,N
1505155,10,N
1505155,11a,Y
1505155,11b,Y
1505155,12a,Y
1505155,12b,N
1507095,3a,N
1507095,3b,N
1507095,4a,N
1507095,4b,N
1507095,5,Y
1507095,6a,Y
1507095,6b,N
1507095,7a,N
1507095,7b,N
1507095,8a,N
1507095,8b,N
1507095,9,N
1507095,10,N
1507095,11a,Y
1507095,11b,N
1507095,12a,Y
1507095,12b,N
1508060,3a,N
1508060,3b,N
1508060,4a,Y
1508060,4b,N
1508060,5,Y
1508060,6a,Y
1508060,6b,N
1508060,7a,N
1508060,7b,N
1508060,8a,N
1508060,8b,N
1508060,9,N
1508060,10,N
1508060,11a,N
1508060,11b,N
1508060,12a,Y
1508060,12b,N
1508061,3a,Y
1508061,3b,N
1508061,4a,Y
1508061,4b,N
1508061,5,Y
1508061,6a,Y
1508061,6b,N
1508061,7a,N
1508061,7b,N
1508061,8a,N
1508061,8b,N
1508061,9,N
1508061,10,N
1508061,11a,N
1508061,11b,N
1508061,12a,Y
1508061,12b,N
1509996,3a,N
1509996,3b,N
1509996,4a,Y
1509996,4b,N
1509996,5,Y
1509996,6a,Y
1509996,6b,N
1509996,7a,N
1509996,7b,N
1509996,8a,N
1509996,8b,N
1509996,9,N
1509996,10,N
1509996,11a,N
1509996,11b,N
1509996,12a,Y
1509996,12b,N
1509999,3a,N
1509999,3b,N
1509999,4a,Y
1509999,4b,N
1509999,5,Y
1509999,6a,Y
1509999,6b,N
1509999,7a,N
1509999,7b,N
1509999,8a,N
1509999,8b,N
1509999,9,N
1509999,10,N
1509999,11a,N
1509999,11b,N
1509999,12a,Y
1509999,12b,N
1510000,3a,N
1510000,3b,N
1510000,4a,Y
1510000,4b,N
1510000,5,Y
1510000,6a,Y
1510000,6b,N
1510000,7a,N
1510000,7b,N
1510000,8a,N
1510000,8b,N
1510000,9,N
1510000,10,N
1510000,11a,N
1510000,11b,N
1510000,12a,Y
1510000,12b,N
1510045,3a,N
1510045,3b,N
1510045,4a,N
1510045,4b,N
1510045,5,Y
1510045,6a,Y
1510045,6b,N
1510045,7a,N
1510045,7b,N
1510045,8a,N
1510045,8b,N
1510045,9,N
1510045,10,N
1510045,11a,N
1510045,11b,N
1510045,12a,Y
1510045,12b,N
1510255,3a,N
1510255,3b,N
1510255,4a,N
1510255,4b,N
1510255,5,Y
1510255,6a,Y
1510255,6b,N
1510255,7a,N
1510255,7b,N
1510255,8a,N
1510255,8b,N
1510255,9,N
1510255,10,N
1510255,11a,Y
1510255,11b,N
1510255,12a,Y
1510255,12b,N
1510256,3a,N
1510256,3b,N
1510256,4a,Y
1510256,4b,N
1510256,5,Y
1510256,6a,Y
1510256,6b,N
1510256,7a,N
1510256,7b,N
1510256,8a,N
1510256,8b,N
1510256,9,N
1510256,10,N
1510256,11a,N
1510256,11b,N
1510256,12a,Y
1510256,12b,N
1510257,3a,N
1510257,3b,N
1510257,4a,Y
1510257,4b,N
1510257,5,Y
1510257,6a,Y
1510257,6b,N
1510257,7a,N
1510257,7b,N
1510257,8a,N
1510257,8b,N
1510257,9,N
1510257,10,N
1510257,11a,Y
1510257,11b,N
1510257,12a,Y
1510257,12b,N
1510258,3a,N
1510258,3b,N
1510258,4a,N
1510258,4b,N
1510258,5,Y
1510258,6a,Y
1510258,6b,N
1510258,7a,N
1510258,7b,N
1510258,8a,N
1510258,8b,N
1510258,9,N
1510258,10,N
1510258,11a,N
1510258,11b,N
1510258,12a,Y
1510258,12b,N
1510262,3a,N
1510262,3b,N
1510262,4a,Y
1510262,4b,N
1510262,5,Y
1510262,6a,Y
1510262,6b,N
1510262,7a,Y
1510262,7b,N
1510262,8a,N
1510262,8b,N
1510262,9,N
1510262,10,N
1510262,11a,Y
1510262,11b,N
1510262,12a,Y
1510262,12b,N
1510426,3a,Y
1510426,3b,N
1510426,4a,N
1510426,4b,Y
1510426,5,Y
1510426,6a,Y
1510426,6b,N
1510426,7a,N
1510426,7b,N
1510426,8a,N
1510426,8b,N
1510426,9,N
1510426,10,N
1510426,11a,N
1510426,11b,N
1510426,12a,Y
1510426,12b,N
1510899,3a,Y
1510899,3b,N
1510899,4a,N
1510899,4b,N
1510899,5,Y
1510899,6a,Y
1510899,6b,N
1510899,7a,N
1510899,7b,N
1510899,8a,N
1510899,8b,N
1510899,9,N
1510899,10,N
1510899,11a,Y
1510899,11b,N
1510899,12a,N
1510899,12b,N
1511080,3a,N
1511080,3b,N
1511080,4a,Y
1511080,4b,N
1511080,5,Y
1511080,6a,Y
1511080,6b,N
1511080,7a,N
1511080,7b,N
1511080,8a,N
1511080,8b,N
1511080,9,N
1511080,10,N
1511080,11a,N
1511080,11b,N
1511080,12a,Y
1511080,12b,N
1511475,3a,N
1511475,3b,N
1511475,4a,N
1511475,4b,N
1511475,5,N
1511475,6a,Y
1511475,6b,N
1511475,7a,N
1511475,7b,N
1511475,8a,N
1511475,8b,N
1511475,9,N
1511475,10,N
1511475,11a,N
1511475,11b,Y
1511475,12a,N
1511475,12b,N
1511608,3a,N
1511608,3b,N
1511608,4a,N
1511608,4b,N
1511608,5,Y
1511608,6a,Y
1511608,6b,N
1511608,7a,N
1511608,7b,N
1511608,8a,N
1511608,8b,N
1511608,9,N
1511608,10,N
1511608,11a,Y
1511608,11b,N
1511608,12a,Y
1511608,12b,N
1511768,3a,N
1511768,3b,N
1511768,4a,N
1511768,4b,N
1511768,5,Y
1511768,6a,Y
1511768,6b,N
1511768,7a,N
1511768,7b,N
1511768,8a,N
1511768,8b,N
1511768,9,N
1511768,10,N
1511768,11a,N
1511768,11b,N
1511768,12a,Y
1511768,12b,N
1512151,3a,N
1512151,3b,N
1512151,4a,N
1512151,4b,Y
1512151,5,Y
1512151,6a,Y
1512151,6b,N
1512151,7a,N
1512151,7b,N
1512151,8a,N
1512151,8b,N
1512151,9,N
1512151,10,N
1512151,11a,N
1512151,11b,N
1512151,12a,Y
1512151,12b,N
1512327,3a,N
1512327,3b,N
1512327,4a,N
1512327,4b,N
1512327,5,Y
1512327,6a,Y
1512327,6b,N
1512327,7a,N
1512327,7b,N
1512327,8a,N
1512327,8b,N
1512327,9,N
1512327,10,N
1512327,11a,N
1512327,11b,N
1512327,12a,Y
1512327,12b,N
1512328,3a,N
1512328,3b,N
1512328,4a,Y
1512328,4b,N
1512328,5,Y
1512328,6a,Y
1512328,6b,N
1512328,7a,Y
1512328,7b,Y
1512328,8a,N
1512328,8b,N
1512328,9,N
1512328,10,N
1512328,11a,Y
1512328,11b,N
1512328,12a,Y
1512328,12b,N
1512330,3a,N
1512330,3b,N
1512330,4a,Y
1512330,4b,N
1512330,5,Y
1512330,6a,Y
1512330,6b,N
1512330,7a,N
1512330,7b,N
1512330,8a,N
1512330,8b,N
1512330,9,N
1512330,10,N
1512330,11a,N
1512330,11b,N
1512330,12a,Y
1512330,12b,N
1512341,3a,Y
1512341,3b,N
1512341,4a,N
1512341,4b,N
1512341,5,Y
1512341,6a,Y
1512341,6b,N
1512341,7a,N
1512341,7b,N
1512341,8a,N
1512341,8b,N
1512341,9,N
1512341,10,N
1512341,11a,N
1512341,11b,N
1512341,12a,Y
1512341,12b,N
1513113,3a,N
1513113,3b,N
1513113,4a,Y
1513113,4b,N
1513113,5,Y
1513113,6a,Y
1513113,6b,N
1513113,7a,N
1513113,7b,N
1513113,8a,N
1513113,8b,N
1513113,9,N
1513113,10,N
1513113,11a,N
1513113,11b,N
1513113,12a,Y
1513113,12b,N
1513858,3a,N
1513858,3b,N
1513858,4a,N
1513858,4b,N
1513858,5,Y
1513858,6a,Y
1513858,6b,N
1513858,7a,N
1513858,7b,N
1513858,8a,Y
1513858,8b,N
1513858,9,N
1513858,10,N
1513858,11a,Y
1513858,11b,N
1513858,12a,Y
1513858,12b,N
1514500,3a,N
1514500,3b,N
1514500,4a,Y
1514500,4b,N
1514500,5,Y
1514500,6a,Y
1514500,6b,N
1514500,7a,N
1514500,7b,N
1514500,8a,N
1514500,8b,N
1514500,9,N
1514500,10,N
1514500,11a,N
1514500,11b,Y
1514500,12a,Y
1514500,12b,N
1514723,3a,Y
1514723,3b,N
1514723,4a,Y
1514723,4b,N
1514723,5,Y
1514723,6a,Y
1514723,6b,N
1514723,7a,N
1514723,7b,N
1514723,8a,N
1514723,8b,N
1514723,9,N
1514723,10,N
1514723,11a,N
1514723,11b,N
1514723,12a,Y
1514723,12b,N
1514724,3a,N
1514724,3b,N
1514724,4a,Y
1514724,4b,N
1514724,5,Y
1514724,6a,Y
1514724,6b,N
1514724,7a,N
1514724,7b,N
1514724,8a,N
1514724,8b,N
1514724,9,N
1514724,10,N
1514724,11a,Y
1514724,11b,N
1514724,12a,Y
1514724,12b,N
1515246,3a,N
1515246,3b,N
1515246,4a,Y
1515246,4b,N
1515246,5,N
1515246,6a,Y
1515246,6b,N
1515246,7a,N
1515246,7b,N
1515246,8a,N
1515246,8b,N
1515246,9,N
1515246,10,N
1515246,11a,N
1515246,11b,N
1515246,12a,Y
1515246,12b,N
1515247,3a,Y
1515247,3b,N
1515247,4a,Y
1515247,4b,N
1515247,5,Y
1515247,6a,N
1515247,6b,N
1515247,7a,N
1515247,7b,N
1515247,8a,Y
1515247,8b,N
1515247,9,N
1515247,10,N
1515247,11a,N
1515247,11b,N
1515247,12a,Y
1515247,12b,N
1515255,3a,N
1515255,3b,N
1515255,4a,Y
1515255,4b,N
1515255,5,Y
1515255,6a,Y
1515255,6b,N
1515255,7a,N
1515255,7b,N
1515255,8a,N
1515255,8b,N
1515255,9,N
1515255,10,N
1515255,11a,N
1515255,11b,N
1515255,12a,Y
1515255,12b,N
1515258,3a,Y
1515258,3b,N
1515258,4a,Y
1515258,4b,N
1515258,5,Y
1515258,6a,Y
1515258,6b,N
1515258,7a,N
1515258,7b,N
1515258,8a,N
1515258,8b,Y
1515258,9,N
1515258,10,N
1515258,11a,N
1515258,11b,N
1515258,12a,Y
1515258,12b,N
1516345,3a,N
1516345,3b,N
1516345,4a,Y
1516345,4b,N
1516345,5,Y
1516345,6a,Y
1516345,6b,N
1516345,7a,N
1516345,7b,N
1516345,8a,N
1516345,8b,N
1516345,9,N
1516345,10,N
1516345,11a,Y
1516345,11b,N
1516345,12a,N
1516345,12b,N
1516394,3a,N
1516394,3b,N
1516394,4a,N
1516394,4b,N
1516394,5,Y
1516394,6a,Y
1516394,6b,N
1516394,7a,N
1516394,7b,N
1516394,8a,N
1516394,8b,N
1516394,9,N
1516394,10,N
1516394,11a,N
1516394,11b,N
1516394,12a,Y
1516394,12b,N
1516415,3a,N
1516415,3b,N
1516415,4a,Y
1516415,4b,N
1516415,5,Y
1516415,6a,Y
1516415,6b,N
1516415,7a,Y
1516415,7b,N
1516415,8a,N
1516415,8b,N
1516415,9,N
1516415,10,N
1516415,11a,N
1516415,11b,N
1516415,12a,Y
1516415,12b,N
1517787,3a,Y
1517787,3b,N
1517787,4a,N
1517787,4b,N
1517787,5,N
1517787,6a,Y
1517787,6b,N
1517787,7a,N
1517787,7b,N
1517787,8a,N
1517787,8b,N
1517787,9,N
1517787,10,N
1517787,11a,N
1517787,11b,N
1517787,12a,Y
1517787,12b,N
1517921,3a,N
1517921,3b,N
1517921,4a,Y
1517921,4b,Y
1517921,5,Y
1517921,6a,Y
1517921,6b,N
1517921,7a,N
1517921,7b,N
1517921,8a,N
1517921,8b,Y
1517921,9,Y
1517921,10,Y
1517921,11a,Y
1517921,11b,N
1517921,12a,N
1517921,12b,N
1517923,3a,Y
1517923,3b,N
1517923,4a,Y
1517923,4b,Y
1517923,5,Y
1517923,6a,Y
1517923,6b,N
1517923,7a,Y
1517923,7b,Y
1517923,8a,N
1517923,8b,N
1517923,9,N
1517923,10,N
1517923,11a,N
1517923,11b,Y
1517923,12a,Y
1517923,12b,N
1517926,3a,Y
1517926,3b,N
1517926,4a,Y
1517926,4b,N
1517926,5,Y
1517926,6a,Y
1517926,6b,N
1517926,7a,N
1517926,7b,N
1517926,8a,N
1517926,8b,N
1517926,9,N
1517926,10,N
1517926,11a,Y
1517926,11b,N
1517926,12a,Y
1517926,12b,N
1518636,3a,N
1518636,3b,N
1518636,4a,N
1518636,4b,N
1518636,5,Y
1518636,6a,Y
1518636,6b,N
1518636,7a,N
1518636,7b,N
1518636,8a,N
1518636,8b,N
1518636,9,N
1518636,10,N
1518636,11a,N
1518636,11b,N
1518636,12a,Y
1518636,12b,N
1519637,3a,Y
1519637,3b,N
1519637,4a,N
1519637,4b,N
1519637,5,Y
1519637,6a,Y
1519637,6b,N
1519637,7a,N
1519637,7b,N
1519637,8a,N
1519637,8b,N
1519637,9,N
1519637,10,N
1519637,11a,N
1519637,11b,N
1519637,12a,Y
1519637,12b,N
1519685,3a,N
1519685,3b,N
1519685,4a,Y
1519685,4b,N
1519685,5,Y
1519685,6a,Y
1519685,6b,N
1519685,7a,N
1519685,7b,N
1519685,8a,N
1519685,8b,N
1519685,9,N
1519685,10,N
1519685,11a,Y
1519685,11b,N
1519685,12a,Y
1519685,12b,N
1519688,3a,N
1519688,3b,N
1519688,4a,Y
1519688,4b,N
1519688,5,Y
1519688,6a,Y
1519688,6b,N
1519688,7a,N
1519688,7b,N
1519688,8a,N
1519688,8b,N
1519688,9,N
1519688,10,N
1519688,11a,N
1519688,11b,N
1519688,12a,Y
1519688,12b,N
1519713,3a,Y
1519713,3b,N
1519713,4a,Y
1519713,4b,N
1519713,5,Y
1519713,6a,Y
1519713,6b,N
1519713,7a,N
1519713,7b,N
1519713,8a,N
1519713,8b,N
1519713,9,Y
1519713,10,N
1519713,11a,N
1519713,11b,Y
1519713,12a,Y
1519713,12b,N
1519714,3a,Y
1519714,3b,N
1519714,4a,N
1519714,4b,N
1519714,5,Y
1519714,6a,Y
1519714,6b,N
1519714,7a,N
1519714,7b,N
1519714,8a,N
1519714,8b,N
1519714,9,N
1519714,10,N
1519714,11a,N
1519714,11b,N
1519714,12a,Y
1519714,12b,N
1519716,3a,Y
1519716,3b,N
1519716,4a,Y
1519716,4b,N
1519716,5,Y
1519716,6a,Y
1519716,6b,N
1519716,7a,N
1519716,7b,N
1519716,8a,N
1519716,8b,N
1519716,9,N
1519716,10,N
1519716,11a,Y
1519716,11b,Y
1519716,12a,Y
1519716,12b,N
1520230,3a,N
1520230,3b,N
1520230,4a,Y
1520230,4b,N
1520230,5,Y
1520230,6a,Y
1520230,6b,N
1520230,7a,N
1520230,7b,N
1520230,8a,N
1520230,8b,N
1520230,9,N
1520230,10,N
1520230,11a,N
1520230,11b,N
1520230,12a,Y
1520230,12b,N
1520833,3a,N
1520833,3b,N
1520833,4a,N
1520833,4b,N
1520833,5,Y
1520833,6a,Y
1520833,6b,N
1520833,7a,N
1520833,7b,N
1520833,8a,N
1520833,8b,N
1520833,9,N
1520833,10,N
1520833,11a,N
1520833,11b,N
1520833,12a,Y
1520833,12b,N
1521686,3a,N
1521686,3b,N
1521686,4a,N
1521686,4b,N
1521686,5,Y
1521686,6a,Y
1521686,6b,N
1521686,7a,N
1521686,7b,N
1521686,8a,N
1521686,8b,N
1521686,9,N
1521686,10,N
1521686,11a,N
1521686,11b,N
1521686,12a,Y
1521686,12b,N
1523877,3a,N
1523877,3b,N
1523877,4a,N
1523877,4b,N
1523877,5,Y
1523877,6a,Y
1523877,6b,N
1523877,7a,N
1523877,7b,N
1523877,8a,N
1523877,8b,N
1523877,9,N
1523877,10,N
1523877,11a,N
1523877,11b,N
1523877,12a,N
1523877,12b,N
1523878,3a,N
1523878,3b,N
1523878,4a,N
1523878,4b,Y
1523878,5,Y
1523878,6a,Y
1523878,6b,N
1523878,7a,N
1523878,7b,N
1523878,8a,N
1523878,8b,N
1523878,9,N
1523878,10,N
1523878,11a,N
1523878,11b,Y
1523878,12a,N
1523878,12b,N
1524078,3a,Y
1524078,3b,N
1524078,4a,Y
1524078,4b,Y
1524078,5,Y
1524078,6a,Y
1524078,6b,N
1524078,7a,N
1524078,7b,N
1524078,8a,Y
1524078,8b,N
1524078,9,N
1524078,10,N
1524078,11a,N
1524078,11b,N
1524078,12a,Y
1524078,12b,N
1524079,3a,N
1524079,3b,N
1524079,4a,N
1524079,4b,N
1524079,5,Y
1524079,6a,Y
1524079,6b,N
1524079,7a,Y
1524079,7b,N
1524079,8a,N
1524079,8b,Y
1524079,9,N
1524079,10,N
1524079,11a,N
1524079,11b,N
1524079,12a,Y
1524079,12b,N
1524913,3a,N
1524913,3b,N
1524913,4a,Y
1524913,4b,N
1524913,5,Y
1524913,6a,Y
1524913,6b,N
1524913,7a,Y
1524913,7b,N
1524913,8a,N
1524913,8b,N
1524913,9,N
1524913,10,Y
1524913,11a,N
1524913,11b,N
1524913,12a,Y
1524913,12b,N
1524960,3a,N
1524960,3b,N
1524960,4a,N
1524960,4b,N
1524960,5,Y
1524960,6a,Y
1524960,6b,N
1524960,7a,N
1524960,7b,N
1524960,8a,N
1524960,8b,N
1524960,9,N
1524960,10,N
1524960,11a,Y
1524960,11b,N
1524960,12a,Y
1524960,12b,N
1524967,3a,Y
1524967,3b,N
1524967,4a,N
1524967,4b,N
1524967,5,Y
1524967,6a,Y
1524967,6b,N
1524967,7a,N
1524967,7b,N
1524967,8a,N
1524967,8b,N
1524967,9,N
1524967,10,N
1524967,11a,N
1524967,11b,N
1524967,12a,Y
1524967,12b,N
1526081,3a,Y
1526081,3b,N
1526081,4a,N
1526081,4b,N
1526081,5,Y
1526081,6a,Y
1526081,6b,N
1526081,7a,N
1526081,7b,N
1526081,8a,N
1526081,8b,N
1526081,9,N
1526081,10,N
1526081,11a,N
1526081,11b,N
1526081,12a,Y
1526081,12b,N
1526085,3a,Y
1526085,3b,N
1526085,4a,N
1526085,4b,N
1526085,5,Y
1526085,6a,Y
1526085,6b,N
1526085,7a,N
1526085,7b,N
1526085,8a,N
1526085,8b,N
1526085,9,N
1526085,10,N
1526085,11a,N
1526085,11b,N
1526085,12a,Y
1526085,12b,N
1526087,3a,N
1526087,3b,N
1526087,4a,Y
1526087,4b,N
1526087,5,Y
1526087,6a,Y
1526087,6b,N
1526087,7a,N
1526087,7b,N
1526087,8a,N
1526087,8b,N
1526087,9,N
1526087,10,N
1526087,11a,Y
1526087,11b,N
1526087,12a,N
1526087,12b,N
1526089,3a,Y
1526089,3b,N
1526089,4a,Y
1526089,4b,N
1526089,5,Y
1526089,6a,Y
1526089,6b,N
1526089,7a,N
1526089,7b,N
1526089,8a,Y
1526089,8b,N
1526089,9,N
1526089,10,N
1526089,11a,Y
1526089,11b,Y
1526089,12a,Y
1526089,12b,Y
1526090,3a,Y
1526090,3b,N
1526090,4a,Y
1526090,4b,Y
1526090,5,Y
1526090,6a,Y
1526090,6b,N
1526090,7a,N
1526090,7b,N
1526090,8a,Y
1526090,8b,Y
1526090,9,N
1526090,10,N
1526090,11a,N
1526090,11b,N
1526090,12a,Y
1526090,12b,N
1526735,3a,N
1526735,3b,N
1526735,4a,Y
1526735,4b,N
1526735,5,Y
1526735,6a,Y
1526735,6b,N
1526735,7a,Y
1526735,7b,N
1526735,8a,N
1526735,8b,N
1526735,9,Y
1526735,10,N
1526735,11a,Y
1526735,11b,Y
1526735,12a,N
1526735,12b,N
1526858,3a,N
1526858,3b,N
1526858,4a,Y
1526858,4b,N
1526858,5,Y
1526858,6a,Y
1526858,6b,N
1526858,7a,N
1526858,7b,N
1526858,8a,N
1526858,8b,N
1526858,9,N
1526858,10,N
1526858,11a,N
1526858,11b,N
1526858,12a,N
1526858,12b,N
1526880,3a,N
1526880,3b,N
1526880,4a,Y
1526880,4b,N
1526880,5,Y
1526880,6a,Y
1526880,6b,N
1526880,7a,Y
1526880,7b,N
1526880,8a,N
1526880,8b,Y
1526880,9,N
1526880,10,N
1526880,11a,N
1526880,11b,N
1526880,12a,Y
1526880,12b,N
1527273,3a,N
1527273,3b,N
1527273,4a,N
1527273,4b,N
1527273,5,Y
1527273,6a,N
1527273,6b,N
1527273,7a,N
1527273,7b,N
1527273,8a,N
1527273,8b,N
1527273,9,N
1527273,10,N
1527273,11a,N
1527273,11b,N
1527273,12a,Y
1527273,12b,N
1527286,3a,Y
1527286,3b,N
1527286,4a,Y
1527286,4b,Y
1527286,5,Y
1527286,6a,Y
1527286,6b,N
1527286,7a,Y
1527286,7b,N
1527286,8a,Y
1527286,8b,N
1527286,9,N
1527286,10,Y
1527286,11a,Y
1527286,11b,N
1527286,12a,Y
1527286,12b,N
1527313,3a,Y
1527313,3b,N
1527313,4a,Y
1527313,4b,Y
1527313,5,Y
1527313,6a,Y
1527313,6b,N
1527313,7a,N
1527313,7b,N
1527313,8a,N
1527313,8b,N
1527313,9,N
1527313,10,N
1527313,11a,Y
1527313,11b,Y
1527313,12a,Y
1527313,12b,N
1527739,3a,N
1527739,3b,N
1527739,4a,N
1527739,4b,N
1527739,5,Y
1527739,6a,Y
1527739,6b,N
1527739,7a,N
1527739,7b,N
1527739,8a,N
1527739,8b,N
1527739,9,N
1527739,10,N
1527739,11a,N
1527739,11b,N
1527739,12a,Y
1527739,12b,N
1529875,3a,N
1529875,3b,N
1529875,4a,Y
1529875,4b,N
1529875,5,Y
1529875,6a,Y
1529875,6b,N
1529875,7a,N
1529875,7b,N
1529875,8a,N
1529875,8b,N
1529875,9,N
1529875,10,N
1529875,11a,N
1529875,11b,N
1529875,12a,Y
1529875,12b,N
1530166,3a,N
1530166,3b,N
1530166,4a,Y
1530166,4b,N
1530166,5,Y
1530166,6a,Y
1530166,6b,N
1530166,7a,N
1530166,7b,N
1530166,8a,Y
1530166,8b,Y
1530166,9,N
1530166,10,N
1530166,11a,Y
1530166,11b,N
1530166,12a,Y
1530166,12b,N
1530170,3a,N
1530170,3b,N
1530170,4a,Y
1530170,4b,N
1530170,5,Y
1530170,6a,Y
1530170,6b,N
1530170,7a,N
1530170,7b,N
1530170,8a,N
1530170,8b,N
1530170,9,N
1530170,10,N
1530170,11a,N
1530170,11b,N
1530170,12a,Y
1530170,12b,N
1530172,3a,N
1530172,3b,N
1530172,4a,N
1530172,4b,N
1530172,5,Y
1530172,6a,Y
1530172,6b,N
1530172,7a,N
1530172,7b,N
1530172,8a,N
1530172,8b,N
1530172,9,N
1530172,10,N
