PMID,CONSORT_item,is_reported
1318081,6a,Y
1318081,6b,N
1318081,7a,N
1318081,7b,N
1318081,8a,N
1318081,8b,N
1318081,9,N
1318081,10,N
1318081,11a,Y
1318081,11b,N
1318081,12a,Y
1318081,12b,N
1319619,3a,N
1319619,3b,N
1319619,4a,Y
1319619,4b,N
1319619,5,Y
1319619,6a,Y
1319619,6b,N
1319619,7a,N
1319619,7b,N
1319619,8a,N
1319619,8b,N
1319619,9,N
1319619,10,N
1319619,11a,N
1319619,11b,N
1319619,12a,Y
1319619,12b,N
1319982,3a,N
1319982,3b,N
1319982,4a,Y
1319982,4b,N
1319982,5,Y
1319982,6a,Y
1319982,6b,N
1319982,7a,N
1319982,7b,N
1319982,8a,N
1319982,8b,N
1319982,9,N
1319982,10,N
1319982,11a,N
1319982,11b,N
1319982,12a,N
1319982,12b,N
1320440,3a,Y
1320440,3b,N
1320440,4a,Y
1320440,4b,N
1320440,5,Y
1320440,6a,Y
1320440,6b,N
1320440,7a,N
1320440,7b,N
1320440,8a,N
1320440,8b,N
1320440,9,N
1320440,10,N
1320440,11a,Y
1320440,11b,N
1320440,12a,N
1320440,12b,N
1320536,3a,Y
1320536,3b,N
1320536,4a,Y
1320536,4b,N
1320536,5,Y
1320536,6a,Y
1320536,6b,N
1320536,7a,N
1320536,7b,N
1320536,8a,N
1320536,8b,N
1320536,9,N
1320536,10,N
1320536,11a,N
1320536,11b,N
1320536,12a,Y
1320536,12b,N
1320563,3a,Y
1320563,3b,N
1320563,4a,N
1320563,4b,N
1320563,5,Y
1320563,6a,Y
1320563,6b,N
1320563,7a,N
1320563,7b,N
1320563,8a,N
1320563,8b,N
1320563,9,N
1320563,10,N
1320563,11a,N
1320563,11b,N
1320563,12a,Y
1320563,12b,N
1320887,3a,N
1320887,3b,N
1320887,4a,Y
1320887,4b,N
1320887,5,Y
1320887,6a,Y
1320887,6b,N
1320887,7a,N
1320887,7b,N
1320887,8a,N
1320887,8b,N
1320887,9,N
1320887,10,N
1320887,11a,N
1320887,11b,N
1320887,12a,Y
1320887,12b,N
1320907,3a,N
1320907,3b,N
1320907,4a,Y
1320907,4b,N
1320907,5,Y
1320907,6a,Y
1320907,6b,N
1320907,7a,Y
1320907,7b,N
1320907,8a,Y
1320907,8b,Y
1320907,9,N
1320907,10,Y
1320907,11a,N
1320907,11b,N
1320907,12a,Y
1320907,12b,N
1320917,3a,N
1320917,3b,N
1320917,4a,Y
1320917,4b,N
1320917,5,Y
1320917,6a,Y
1320917,6b,N
1320917,7a,Y
1320917,7b,N
1320917,8a,N
1320917,8b,N
1320917,9,N
1320917,10,N
1320917,11a,N
1320917,11b,N
1320917,12a,Y
1320917,12b,N
1320919,3a,N
1320919,3b,N
1320919,4a,Y
1320919,4b,N
1320919,5,Y
1320919,6a,Y
1320919,6b,N
1320919,7a,N
1320919,7b,N
1320919,8a,N
1320919,8b,N
1320919,9,N
1320919,10,N
1320919,11a,N
1320919,11b,N
1320919,12a,Y
1320919,12b,N
1321181,3a,N
1321181,3b,N
1321181,4a,N
1321181,4b,N
1321181,5,Y
1321181,6a,Y
1321181,6b,N
1321181,7a,N
1321181,7b,N
1321181,8a,N
1321181,8b,N
1321181,9,N
1321181,10,N
1321181,11a,N
1321181,11b,N
1321181,12a,N
1321181,12b,N
1321654,3a,Y
1321654,3b,N
1321654,4a,Y
1321654,4b,N
1321654,5,Y
1321654,6a,Y
1321654,6b,N
1321654,7a,N
1321654,7b,N
1321654,8a,N
1321654,8b,N
1321654,9,N
1321654,10,N
1321654,11a,N
1321654,11b,N
1321654,12a,Y
1321654,12b,N
1323576,3a,Y
1323576,3b,N
1323576,4a,Y
1323576,4b,N
1323576,5,Y
1323576,6a,Y
1323576,6b,N
1323576,7a,N
1323576,7b,N
1323576,8a,N
1323576,8b,N
1323576,9,N
1323576,10,N
1323576,11a,N
1323576,11b,N
1323576,12a,N
1323576,12b,N
1323587,3a,Y
1323587,3b,N
1323587,4a,N
1323587,4b,N
1323587,5,Y
1323587,6a,Y
1323587,6b,N
1323587,7a,N
1323587,7b,N
1323587,8a,N
1323587,8b,N
1323587,9,N
1323587,10,N
1323587,11a,N
1323587,11b,N
1323587,12a,Y
1323587,12b,N
1323954,3a,Y
1323954,3b,N
1323954,4a,Y
1323954,4b,Y
1323954,5,Y
1323954,6a,Y
1323954,6b,N
1323954,7a,N
1323954,7b,N
1323954,8a,N
1323954,8b,N
1323954,9,N
1323954,10,N
1323954,11a,N
1323954,11b,Y
1323954,12a,Y
1323954,12b,N
1324807,3a,N
1324807,3b,N
1324807,4a,Y
1324807,4b,N
1324807,5,Y
1324807,6a,Y
1324807,6b,N
1324807,7a,N
1324807,7b,N
1324807,8a,N
1324807,8b,N
1324807,9,N
1324807,10,N
1324807,11a,N
1324807,11b,Y
1324807,12a,N
1324807,12b,N
1324895,3a,N
1324895,3b,N
1324895,4a,Y
1324895,4b,Y
1324895,5,Y
1324895,6a,Y
1324895,6b,N
1324895,7a,N
1324895,7b,N
1324895,8a,N
1324895,8b,N
1324895,9,N
1324895,10,N
1324895,11a,N
1324895,11b,N
1324895,12a,Y
1324895,12b,N
1325010,3a,N
1325010,3b,N
1325010,4a,Y
1325010,4b,N
1325010,5,Y
1325010,6a,Y
1325010,6b,N
1325010,7a,N
1325010,7b,N
1325010,8a,N
1325010,8b,N
1325010,9,N
1325010,10,N
1325010,11a,N
1325010,11b,N
1325010,12a,Y
1325010,12b,N
1325176,3a,N
1325176,3b,N
1325176,4a,Y
1325176,4b,N
1325176,5,Y
1325176,6a,Y
1325176,6b,N
1325176,7a,N
1325176,7b,N
1325176,8a,N
1325176,8b,Y
1325176,9,N
1325176,10,N
1325176,11a,N
1325176,11b,N
1325176,12a,Y
1325176,12b,N
1326012,3a,N
1326012,3b,N
1326012,4a,Y
1326012,4b,N
1326012,5,Y
1326012,6a,Y
1326012,6b,N
1326012,7a,N
1326012,7b,Y
1326012,8a,N
1326012,8b,N
1326012,9,Y
1326012,10,Y
1326012,11a,Y
1326012,11b,N
1326012,12a,Y
1326012,12b,N
1326339,3a,Y
1326339,3b,N
1326339,4a,Y
1326339,4b,N
1326339,5,Y
1326339,6a,Y
1326339,6b,N
1326339,7a,N
1326339,7b,N
1326339,8a,N
1326339,8b,Y
1326339,9,N
1326339,10,N
1326339,11a,Y
1326339,11b,N
1326339,12a,Y
1326339,12b,N
1326348,3a,N
1326348,3b,N
1326348,4a,Y
1326348,4b,N
1326348,5,Y
1326348,6a,Y
1326348,6b,N
1326348,7a,N
1326348,7b,N
1326348,8a,N
1326348,8b,N
1326348,9,N
1326348,10,N
1326348,11a,N
1326348,11b,N
1326348,12a,Y
1326348,12b,N
1326349,3a,N
1326349,3b,N
1326349,4a,Y
1326349,4b,N
1326349,5,Y
1326349,6a,Y
1326349,6b,N
1326349,7a,N
1326349,7b,N
1326349,8a,N
1326349,8b,N
1326349,9,N
1326349,10,N
1326349,11a,N
1326349,11b,N
1326349,12a,N
1326349,12b,N
1326708,3a,N
1326708,3b,N
1326708,4a,N
1326708,4b,N
1326708,5,Y
1326708,6a,Y
1326708,6b,N
1326708,7a,Y
1326708,7b,N
1326708,8a,N
1326708,8b,N
1326708,9,N
1326708,10,N
1326708,11a,N
1326708,11b,N
1326708,12a,Y
1326708,12b,N
1327051,3a,N
1327051,3b,N
1327051,4a,N
1327051,4b,N
1327051,5,Y
1327051,6a,Y
1327051,6b,N
1327051,7a,N
1327051,7b,N
1327051,8a,N
1327051,8b,N
1327051,9,N
1327051,10,N
1327051,11a,N
1327051,11b,Y
1327051,12a,Y
1327051,12b,N
1327609,3a,Y
1327609,3b,N
1327609,4a,N
1327609,4b,N
1327609,5,Y
1327609,6a,N
1327609,6b,N
1327609,7a,N
1327609,7b,N
1327609,8a,N
1327609,8b,N
1327609,9,N
1327609,10,N
1327609,11a,N
1327609,11b,N
1327609,12a,Y
1327609,12b,N
1327850,3a,Y
1327850,3b,N
1327850,4a,N
1327850,4b,N
1327850,5,Y
1327850,6a,Y
1327850,6b,N
1327850,7a,N
1327850,7b,N
1327850,8a,N
1327850,8b,N
1327850,9,N
1327850,10,N
1327850,11a,N
1327850,11b,N
1327850,12a,Y
1327850,12b,N
1328817,3a,N
1328817,3b,N
1328817,4a,Y
1328817,4b,Y
1328817,5,Y
1328817,6a,Y
1328817,6b,N
1328817,7a,N
1328817,7b,N
1328817,8a,N
1328817,8b,N
1328817,9,N
1328817,10,N
1328817,11a,N
1328817,11b,Y
1328817,12a,Y
1328817,12b,N
1329475,3a,Y
1329475,3b,N
1329475,4a,Y
1329475,4b,N
1329475,5,Y
1329475,6a,Y
1329475,6b,N
1329475,7a,N
1329475,7b,N
1329475,8a,N
1329475,8b,N
1329475,9,N
1329475,10,N
1329475,11a,N
1329475,11b,N
1329475,12a,Y
1329475,12b,N
1329477,3a,Y
1329477,3b,N
1329477,4a,Y
1329477,4b,N
1329477,5,Y
1329477,6a,Y
1329477,6b,N
1329477,7a,Y
1329477,7b,N
1329477,8a,Y
1329477,8b,N
1329477,9,N
1329477,10,Y
1329477,11a,Y
1329477,11b,Y
1329477,12a,Y
1329477,12b,Y
1329478,3a,Y
1329478,3b,N
1329478,4a,Y
1329478,4b,N
1329478,5,Y
1329478,6a,Y
1329478,6b,N
1329478,7a,N
1329478,7b,N
1329478,8a,N
1329478,8b,N
1329478,9,N
1329478,10,N
1329478,11a,N
1329478,11b,N
1329478,12a,Y
1329478,12b,N
1330079,3a,N
1330079,3b,N
1330079,4a,Y
1330079,4b,N
1330079,5,Y
1330079,6a,Y
1330079,6b,N
1330079,7a,N
1330079,7b,N
1330079,8a,N
1330079,8b,Y
1330079,9,N
1330079,10,N
1330079,11a,Y
1330079,11b,N
1330079,12a,Y
1330079,12b,N
1330396,3a,Y
1330396,3b,N
1330396,4a,N
1330396,4b,N
1330396,5,Y
1330396,6a,Y
1330396,6b,N
1330396,7a,Y
1330396,7b,N
1330396,8a,N
1330396,8b,N
1330396,9,N
1330396,10,N
1330396,11a,N
1330396,11b,N
1330396,12a,Y
1330396,12b,Y
1330398,3a,Y
1330398,3b,N
1330398,4a,N
1330398,4b,N
1330398,5,Y
1330398,6a,Y
1330398,6b,N
1330398,7a,N
1330398,7b,N
1330398,8a,N
1330398,8b,N
1330398,9,N
1330398,10,N
1330398,11a,N
1330398,11b,N
1330398,12a,N
1330398,12b,N
1330435,3a,N
1330435,3b,N
1330435,4a,Y
1330435,4b,N
1330435,5,N
1330435,6a,Y
1330435,6b,N
1330435,7a,N
1330435,7b,N
1330435,8a,N
1330435,8b,N
1330435,9,N
1330435,10,Y
1330435,11a,N
1330435,11b,N
1330435,12a,N
1330435,12b,N
1330437,3a,Y
1330437,3b,N
1330437,4a,Y
1330437,4b,N
1330437,5,N
1330437,6a,Y
1330437,6b,N
1330437,7a,Y
1330437,7b,N
1330437,8a,N
1330437,8b,N
1330437,9,N
1330437,10,N
1330437,11a,N
1330437,11b,N
1330437,12a,N
1330437,12b,N
1330470,3a,N
1330470,3b,N
1330470,4a,Y
1330470,4b,N
1330470,5,Y
1330470,6a,Y
1330470,6b,N
1330470,7a,N
1330470,7b,N
1330470,8a,Y
1330470,8b,Y
1330470,9,N
1330470,10,Y
1330470,11a,Y
1330470,11b,Y
1330470,12a,N
1330470,12b,N
1330761,3a,N
1330761,3b,N
1330761,4a,Y
1330761,4b,Y
1330761,5,Y
1330761,6a,Y
1330761,6b,N
1330761,7a,N
1330761,7b,N
1330761,8a,N
1330761,8b,N
1330761,9,N
1330761,10,N
1330761,11a,N
1330761,11b,N
1330761,12a,Y
1330761,12b,N
1331217,3a,Y
1331217,3b,N
1331217,4a,N
1331217,4b,N
1331217,5,Y
1331217,6a,Y
1331217,6b,N
1331217,7a,N
1331217,7b,N
1331217,8a,N
1331217,8b,N
1331217,9,N
1331217,10,N
1331217,11a,N
1331217,11b,N
1331217,12a,Y
1331217,12b,N
1332022,3a,N
1332022,3b,N
1332022,4a,N
1332022,4b,N
1332022,5,Y
1332022,6a,Y
1332022,6b,N
1332022,7a,N
1332022,7b,N
1332022,8a,N
1332022,8b,N
1332022,9,N
1332022,10,N
1332022,11a,N
1332022,11b,N
1332022,12a,Y
1332022,12b,N
1332094,3a,N
1332094,3b,N
1332094,4a,Y
1332094,4b,N
1332094,5,Y
1332094,6a,Y
1332094,6b,N
1332094,7a,N
1332094,7b,N
1332094,8a,N
1332094,8b,N
1332094,9,N
1332094,10,N
1332094,11a,N
1332094,11b,Y
1332094,12a,Y
1332094,12b,Y
1332213,3a,N
1332213,3b,N
1332213,4a,Y
1332213,4b,N
1332213,5,Y
1332213,6a,Y
1332213,6b,N
1332213,7a,N
1332213,7b,N
1332213,8a,N
1332213,8b,N
1332213,9,N
1332213,10,N
1332213,11a,N
1332213,11b,N
1332213,12a,Y
1332213,12b,N
1332463,3a,N
1332463,3b,N
1332463,4a,Y
1332463,4b,N
1332463,5,Y
1332463,6a,Y
1332463,6b,N
1332463,7a,N
1332463,7b,N
1332463,8a,Y
1332463,8b,N
1332463,9,Y
1332463,10,N
1332463,11a,N
1332463,11b,N
1332463,12a,Y
1332463,12b,N
1332737,3a,N
1332737,3b,N
1332737,4a,Y
1332737,4b,N
1332737,5,Y
1332737,6a,Y
1332737,6b,N
1332737,7a,Y
1332737,7b,N
1332737,8a,N
1332737,8b,Y
1332737,9,N
1332737,10,Y
1332737,11a,Y
1332737,11b,Y
1332737,12a,Y
1332737,12b,N
1333087,3a,Y
1333087,3b,N
1333087,4a,Y
1333087,4b,N
1333087,5,Y
1333087,6a,Y
1333087,6b,N
1333087,7a,N
1333087,7b,N
1333087,8a,Y
1333087,8b,Y
1333087,9,N
1333087,10,N
1333087,11a,N
1333087,11b,N
1333087,12a,Y
1333087,12b,N
1333105,3a,N
1333105,3b,N
1333105,4a,Y
1333105,4b,N
1333105,5,Y
1333105,6a,Y
1333105,6b,N
1333105,7a,Y
1333105,7b,Y
1333105,8a,N
1333105,8b,N
1333105,9,N
1333105,10,N
1333105,11a,N
1333105,11b,N
1333105,12a,Y
1333105,12b,N
1333518,3a,N
1333518,3b,N
1333518,4a,Y
1333518,4b,Y
1333518,5,Y
1333518,6a,Y
1333518,6b,N
1333518,7a,N
1333518,7b,N
1333518,8a,N
1333518,8b,N
1333518,9,N
1333518,10,N
1333518,11a,N
1333518,11b,N
1333518,12a,Y
1333518,12b,N
1333781,3a,Y
1333781,3b,N
1333781,4a,Y
1333781,4b,N
1333781,5,Y
1333781,6a,Y
1333781,6b,N
1333781,7a,N
1333781,7b,N
1333781,8a,N
1333781,8b,N
1333781,9,N
1333781,10,N
1333781,11a,N
1333781,11b,N
1333781,12a,Y
1333781,12b,N
1333934,3a,Y
1333934,3b,N
1333934,4a,Y
1333934,4b,N
1333934,5,Y
1333934,6a,Y
1333934,6b,N
1333934,7a,N
1333934,7b,N
1333934,8a,N
1333934,8b,N
1333934,9,N
1333934,10,N
1333934,11a,N
1333934,11b,N
1333934,12a,Y
1333934,12b,N
1334713,3a,Y
1334713,3b,N
1334713,4a,N
1334713,4b,N
1334713,5,Y
1334713,6a,Y
1334713,6b,N
1334713,7a,N
1334713,7b,N
1334713,8a,N
1334713,8b,N
1334713,9,N
1334713,10,N
1334713,11a,N
1334713,11b,N
1334713,12a,Y
1334713,12b,N
1334820,3a,Y
1334820,3b,N
1334820,4a,N
1334820,4b,N
1334820,5,Y
1334820,6a,Y
1334820,6b,N
1334820,7a,N
1334820,7b,N
1334820,8a,N
1334820,8b,N
1334820,9,N
1334820,10,N
1334820,11a,N
1334820,11b,N
1334820,12a,Y
1334820,12b,N
1334821,3a,N
1334821,3b,N
1334821,4a,Y
1334821,4b,N
1334821,5,Y
1334821,6a,Y
1334821,6b,N
1334821,7a,N
1334821,7b,N
1334821,8a,N
1334821,8b,Y
1334821,9,N
1334821,10,N
1334821,11a,N
1334821,11b,N
1334821,12a,N
1334821,12b,N
1335638,3a,N
1335638,3b,N
1335638,4a,Y
1335638,4b,N
1335638,5,Y
1335638,6a,Y
1335638,6b,N
1335638,7a,N
1335638,7b,N
1335638,8a,N
1335638,8b,N
1335638,9,N
1335638,10,N
1335638,11a,N
1335638,11b,N
1335638,12a,Y
1335638,12b,N
1335644,3a,N
1335644,3b,N
1335644,4a,Y
1335644,4b,Y
1335644,5,Y
1335644,6a,Y
1335644,6b,N
1335644,7a,N
1335644,7b,N
1335644,8a,N
1335644,8b,N
1335644,9,N
1335644,10,N
1335644,11a,N
1335644,11b,N
1335644,12a,Y
1335644,12b,N
1335646,3a,N
1335646,3b,N
1335646,4a,Y
1335646,4b,N
1335646,5,Y
1335646,6a,Y
1335646,6b,N
1335646,7a,N
1335646,7b,N
1335646,8a,N
1335646,8b,N
1335646,9,N
1335646,10,N
1335646,11a,N
1335646,11b,N
1335646,12a,Y
1335646,12b,N
1335647,3a,N
1335647,3b,N
1335647,4a,Y
1335647,4b,Y
1335647,5,Y
1335647,6a,Y
1335647,6b,N
1335647,7a,N
1335647,7b,N
1335647,8a,N
1335647,8b,N
1335647,9,N
1335647,10,N
1335647,11a,N
1335647,11b,N
1335647,12a,Y
1335647,12b,N
1335650,3a,Y
1335650,3b,N
1335650,4a,Y
1335650,4b,Y
1335650,5,N
1335650,6a,Y
1335650,6b,N
1335650,7a,N
1335650,7b,N
1335650,8a,N
1335650,8b,N
1335650,9,N
1335650,10,N
1335650,11a,N
1335650,11b,N
1335650,12a,N
1335650,12b,N
1336347,3a,Y
1336347,3b,N
1336347,4a,Y
1336347,4b,Y
1336347,5,Y
1336347,6a,Y
1336347,6b,N
1336347,7a,N
1336347,7b,N
1336347,8a,Y
1336347,8b,Y
1336347,9,Y
1336347,10,Y
1336347,11a,Y
1336347,11b,N
1336347,12a,Y
1336347,12b,N
1336886,3a,N
1336886,3b,N
1336886,4a,Y
1336886,4b,N
1336886,5,Y
1336886,6a,Y
1336886,6b,N
1336886,7a,N
1336886,7b,N
1336886,8a,Y
1336886,8b,Y
1336886,9,N
1336886,10,N
1336886,11a,N
1336886,11b,N
1336886,12a,Y
1336886,12b,N
1337607,3a,N
1337607,3b,N
1337607,4a,N
1337607,4b,N
1337607,5,Y
1337607,6a,Y
1337607,6b,N
1337607,7a,N
1337607,7b,N
1337607,8a,N
1337607,8b,N
1337607,9,N
1337607,10,N
1337607,11a,N
1337607,11b,N
1337607,12a,Y
1337607,12b,N
1342280,3a,Y
1342280,3b,N
1342280,4a,Y
1342280,4b,N
1342280,5,N
1342280,6a,Y
1342280,6b,N
1342280,7a,Y
1342280,7b,N
1342280,8a,N
1342280,8b,N
1342280,9,N
1342280,10,N
1342280,11a,Y
1342280,11b,N
1342280,12a,Y
1342280,12b,Y
1342306,3a,Y
1342306,3b,N
1342306,4a,N
1342306,4b,N
1342306,5,Y
1342306,6a,Y
1342306,6b,N
1342306,7a,N
1342306,7b,N
1342306,8a,N
1342306,8b,Y
1342306,9,N
1342306,10,N
1342306,11a,N
1342306,11b,N
1342306,12a,N
1342306,12b,N
1342326,3a,N
1342326,3b,N
