PMID,CONSORT_item,is_reported
2809024,3a,N
2809024,3b,N
2809024,4a,Y
2809024,4b,N
2809024,5,Y
2809024,6a,Y
2809024,6b,N
2809024,7a,N
2809024,7b,N
2809024,8a,Y
2809024,8b,N
2809024,9,N
2809024,10,N
2809024,11a,Y
2809024,11b,Y
2809024,12a,Y
2809024,12b,N
2809902,3a,N
2809902,3b,N
2809902,4a,Y
2809902,4b,Y
2809902,5,Y
2809902,6a,Y
2809902,6b,N
2809902,7a,N
2809902,7b,N
2809902,8a,N
2809902,8b,N
2809902,9,N
2809902,10,N
2809902,11a,N
2809902,11b,N
2809902,12a,Y
2809902,12b,N
2809913,3a,N
2809913,3b,N
2809913,4a,Y
2809913,4b,N
2809913,5,Y
2809913,6a,Y
2809913,6b,N
2809913,7a,Y
2809913,7b,N
2809913,8a,N
2809913,8b,Y
2809913,9,N
2809913,10,N
2809913,11a,Y
2809913,11b,N
2809913,12a,Y
2809913,12b,N
2809914,3a,N
2809914,3b,N
2809914,4a,Y
2809914,4b,N
2809914,5,Y
2809914,6a,Y
2809914,6b,N
2809914,7a,N
2809914,7b,N
2809914,8a,N
2809914,8b,N
2809914,9,N
2809914,10,N
2809914,11a,N
2809914,11b,N
2809914,12a,Y
2809914,12b,N
2811065,3a,N
2811065,3b,N
2811065,4a,Y
2811065,4b,Y
2811065,5,Y
2811065,6a,Y
2811065,6b,N
2811065,7a,N
2811065,7b,N
2811065,8a,N
2811065,8b,N
2811065,9,N
2811065,10,N
2811065,11a,N
2811065,11b,N
2811065,12a,Y
2811065,12b,N
2811066,3a,N
2811066,3b,N
2811066,4a,N
2811066,4b,N
2811066,5,Y
2811066,6a,Y
2811066,6b,N
2811066,7a,N
2811066,7b,N
2811066,8a,N
2811066,8b,N
2811066,9,N
2811066,10,N
2811066,11a,N
2811066,11b,N
2811066,12a,N
2811066,12b,N
2811069,3a,Y
2811069,3b,N
2811069,4a,Y
2811069,4b,N
2811069,5,Y
2811069,6a,Y
2811069,6b,N
2811069,7a,N
2811069,7b,N
2811069,8a,Y
2811069,8b,N
2811069,9,N
2811069,10,N
2811069,11a,Y
2811069,11b,N
2811069,12a,Y
2811069,12b,N
2812836,3a,N
2812836,3b,N
2812836,4a,N
2812836,4b,N
2812836,5,Y
2812836,6a,Y
2812836,6b,N
2812836,7a,N
2812836,7b,N
2812836,8a,N
2812836,8b,N
2812836,9,N
2812836,10,N
2812836,11a,Y
2812836,11b,N
2812836,12a,N
2812836,12b,N
2812837,3a,N
2812837,3b,N
2812837,4a,N
2812837,4b,Y
2812837,5,N
2812837,6a,Y
2812837,6b,N
2812837,7a,N
2812837,7b,N
2812837,8a,N
2812837,8b,N
2812837,9,N
2812837,10,N
2812837,11a,N
2812837,11b,N
2812837,12a,Y
2812837,12b,N
2812988,3a,Y
2812988,3b,N
2812988,4a,N
2812988,4b,Y
2812988,5,N
2812988,6a,Y
2812988,6b,N
2812988,7a,N
2812988,7b,N
2812988,8a,N
2812988,8b,N
2812988,9,N
2812988,10,N
2812988,11a,N
2812988,11b,N
2812988,12a,N
2812988,12b,N
2813482,3a,Y
2813482,3b,N
2813482,4a,N
2813482,4b,N
2813482,5,Y
2813482,6a,Y
2813482,6b,N
2813482,7a,N
2813482,7b,N
2813482,8a,Y
2813482,8b,N
2813482,9,N
2813482,10,N
2813482,11a,Y
2813482,11b,N
2813482,12a,Y
2813482,12b,N
2813561,3a,Y
2813561,3b,N
2813561,4a,N
2813561,4b,N
2813561,5,Y
2813561,6a,Y
2813561,6b,N
2813561,7a,N
2813561,7b,N
2813561,8a,N
2813561,8b,N
2813561,9,N
2813561,10,N
2813561,11a,N
2813561,11b,N
2813561,12a,Y
2813561,12b,N
2816762,3a,N
2816762,3b,N
2816762,4a,Y
2816762,4b,N
2816762,5,Y
2816762,6a,Y
2816762,6b,N
2816762,7a,N
2816762,7b,N
2816762,8a,N
2816762,8b,N
2816762,9,N
2816762,10,N
2816762,11a,N
2816762,11b,N
2816762,12a,Y
2816762,12b,N
2816967,3a,Y
2816967,3b,N
2816967,4a,Y
2816967,4b,N
2816967,5,Y
2816967,6a,Y
2816967,6b,N
2816967,7a,N
2816967,7b,N
2816967,8a,N
2816967,8b,N
2816967,9,N
2816967,10,N
2816967,11a,Y
2816967,11b,N
2816967,12a,Y
2816967,12b,N
2817074,3a,N
2817074,3b,N
2817074,4a,N
2817074,4b,N
2817074,5,Y
2817074,6a,Y
2817074,6b,N
2817074,7a,N
2817074,7b,N
2817074,8a,N
2817074,8b,N
2817074,9,N
2817074,10,N
2817074,11a,N
2817074,11b,N
2817074,12a,N
2817074,12b,N
2817597,3a,N
2817597,3b,N
2817597,4a,Y
2817597,4b,Y
2817597,5,Y
2817597,6a,Y
2817597,6b,N
2817597,7a,N
2817597,7b,N
2817597,8a,N
2817597,8b,N
2817597,9,N
2817597,10,N
2817597,11a,N
2817597,11b,N
2817597,12a,Y
2817597,12b,N
2819522,3a,N
2819522,3b,N
2819522,4a,N
2819522,4b,N
2819522,5,Y
2819522,6a,Y
2819522,6b,N
2819522,7a,N
2819522,7b,N
2819522,8a,N
2819522,8b,N
2819522,9,Y
2819522,10,N
2819522,11a,N
2819522,11b,N
2819522,12a,N
2819522,12b,N
2820298,3a,N
2820298,3b,N
2820298,4a,Y
2820298,4b,N
2820298,5,Y
2820298,6a,Y
2820298,6b,N
2820298,7a,N
2820298,7b,N
2820298,8a,N
2820298,8b,N
2820298,9,Y
2820298,10,N
2820298,11a,N
2820298,11b,Y
2820298,12a,Y
2820298,12b,N
2821151,3a,N
2821151,3b,N
2821151,4a,N
2821151,4b,Y
2821151,5,Y
2821151,6a,Y
2821151,6b,N
2821151,7a,N
2821151,7b,N
2821151,8a,N
2821151,8b,N
2821151,9,N
2821151,10,N
2821151,11a,N
2821151,11b,N
2821151,12a,N
2821151,12b,N
2821808,3a,Y
2821808,3b,N
2821808,4a,Y
2821808,4b,N
2821808,5,Y
2821808,6a,Y
2821808,6b,N
2821808,7a,N
2821808,7b,N
2821808,8a,N
2821808,8b,N
2821808,9,N
2821808,10,N
2821808,11a,N
2821808,11b,N
2821808,12a,Y
2821808,12b,N
2822066,3a,N
2822066,3b,N
2822066,4a,N
2822066,4b,N
2822066,5,Y
2822066,6a,Y
2822066,6b,N
2822066,7a,N
2822066,7b,N
2822066,8a,N
2822066,8b,N
2822066,9,N
2822066,10,N
2822066,11a,N
2822066,11b,N
2822066,12a,N
2822066,12b,N
2822337,3a,N
2822337,3b,N
2822337,4a,N
2822337,4b,N
2822337,5,Y
2822337,6a,Y
2822337,6b,N
2822337,7a,N
2822337,7b,N
2822337,8a,N
2822337,8b,N
2822337,9,N
2822337,10,N
2822337,11a,Y
2822337,11b,Y
2822337,12a,N
2822337,12b,N
2824706,3a,N
2824706,3b,N
2824706,4a,Y
2824706,4b,N
2824706,5,Y
2824706,6a,Y
2824706,6b,N
2824706,7a,N
2824706,7b,N
2824706,8a,N
2824706,8b,N
2824706,9,N
2824706,10,N
2824706,11a,N
2824706,11b,N
2824706,12a,Y
2824706,12b,N
2824707,3a,N
2824707,3b,N
2824707,4a,Y
2824707,4b,N
2824707,5,Y
2824707,6a,Y
2824707,6b,N
2824707,7a,Y
2824707,7b,N
2824707,8a,N
2824707,8b,Y
2824707,9,N
2824707,10,N
2824707,11a,N
2824707,11b,N
2824707,12a,N
2824707,12b,N
2824708,3a,Y
2824708,3b,N
2824708,4a,Y
2824708,4b,Y
2824708,5,Y
2824708,6a,Y
2824708,6b,N
2824708,7a,N
2824708,7b,N
2824708,8a,N
2824708,8b,Y
2824708,9,Y
2824708,10,Y
2824708,11a,Y
2824708,11b,N
2824708,12a,Y
2824708,12b,N
2824710,3a,N
2824710,3b,N
2824710,4a,Y
2824710,4b,N
2824710,5,Y
2824710,6a,Y
2824710,6b,N
2824710,7a,N
2824710,7b,N
2824710,8a,Y
2824710,8b,Y
2824710,9,N
2824710,10,Y
2824710,11a,N
2824710,11b,N
2824710,12a,Y
2824710,12b,N
2825469,3a,Y
2825469,3b,N
2825469,4a,N
2825469,4b,N
2825469,5,Y
2825469,6a,Y
2825469,6b,N
2825469,7a,N
2825469,7b,N
2825469,8a,N
2825469,8b,N
2825469,9,N
2825469,10,N
2825469,11a,N
2825469,11b,N
2825469,12a,Y
2825469,12b,N
2826066,3a,Y
2826066,3b,N
2826066,4a,N
2826066,4b,N
2826066,5,Y
2826066,6a,Y
2826066,6b,N
2826066,7a,N
2826066,7b,N
2826066,8a,N
2826066,8b,N
2826066,9,N
2826066,10,N
2826066,11a,N
2826066,11b,N
2826066,12a,Y
2826066,12b,N
2826370,3a,N
2826370,3b,N
2826370,4a,Y
2826370,4b,N
2826370,5,Y
2826370,6a,Y
2826370,6b,N
2826370,7a,N
2826370,7b,Y
2826370,8a,N
2826370,8b,N
2826370,9,N
2826370,10,Y
2826370,11a,N
2826370,11b,N
2826370,12a,Y
2826370,12b,N
2826714,3a,N
2826714,3b,N
2826714,4a,Y
2826714,4b,N
2826714,5,Y
2826714,6a,Y
2826714,6b,N
2826714,7a,N
2826714,7b,N
2826714,8a,N
2826714,8b,Y
2826714,9,N
2826714,10,N
2826714,11a,N
2826714,11b,N
2826714,12a,Y
2826714,12b,N
2827545,3a,Y
2827545,3b,N
2827545,4a,Y
2827545,4b,N
2827545,5,Y
2827545,6a,Y
2827545,6b,N
2827545,7a,N
2827545,7b,N
2827545,8a,Y
2827545,8b,N
2827545,9,N
2827545,10,N
2827545,11a,N
2827545,11b,N
2827545,12a,Y
2827545,12b,N
2828071,3a,N
2828071,3b,N
2828071,4a,N
2828071,4b,N
2828071,5,N
2828071,6a,Y
2828071,6b,N
2828071,7a,N
2828071,7b,N
2828071,8a,N
2828071,8b,N
2828071,9,N
2828071,10,N
2828071,11a,N
2828071,11b,N
2828071,12a,Y
2828071,12b,N
2828289,3a,N
2828289,3b,N
2828289,4a,Y
2828289,4b,Y
2828289,5,Y
2828289,6a,Y
2828289,6b,N
2828289,7a,N
2828289,7b,N
2828289,8a,Y
2828289,8b,Y
2828289,9,N
2828289,10,Y
2828289,11a,N
2828289,11b,N
2828289,12a,Y
2828289,12b,N
2828820,3a,Y
2828820,3b,N
2828820,4a,Y
2828820,4b,N
2828820,5,N
2828820,6a,Y
2828820,6b,N
2828820,7a,N
2828820,7b,N
2828820,8a,N
2828820,8b,N
2828820,9,N
2828820,10,N
2828820,11a,N
2828820,11b,N
2828820,12a,Y
2828820,12b,N
2829259,3a,Y
2829259,3b,N
2829259,4a,Y
2829259,4b,N
2829259,5,Y
2829259,6a,Y
2829259,6b,N
2829259,7a,N
2829259,7b,N
2829259,8a,N
2829259,8b,N
2829259,9,N
2829259,10,N
2829259,11a,Y
2829259,11b,N
2829259,12a,Y
2829259,12b,N
2829953,3a,N
2829953,3b,N
2829953,4a,N
2829953,4b,N
2829953,5,Y
2829953,6a,Y
2829953,6b,N
2829953,7a,N
2829953,7b,N
2829953,8a,N
2829953,8b,N
2829953,9,N
2829953,10,N
2829953,11a,N
2829953,11b,N
2829953,12a,Y
2829953,12b,N
2830918,3a,N
2830918,3b,N
2830918,4a,Y
2830918,4b,N
2830918,5,Y
2830918,6a,Y
2830918,6b,N
2830918,7a,N
2830918,7b,N
2830918,8a,N
2830918,8b,N
2830918,9,N
2830918,10,N
2830918,11a,Y
2830918,11b,N
2830918,12a,N
2830918,12b,N
2830968,3a,N
2830968,3b,N
2830968,4a,Y
2830968,4b,N
2830968,5,Y
2830968,6a,Y
2830968,6b,N
2830968,7a,Y
2830968,7b,N
2830968,8a,Y
2830968,8b,Y
2830968,9,N
2830968,10,N
2830968,11a,N
2830968,11b,N
2830968,12a,Y
2830968,12b,Y
2831262,3a,N
2831262,3b,N
2831262,4a,N
2831262,4b,N
2831262,5,Y
2831262,6a,Y
2831262,6b,N
2831262,7a,N
2831262,7b,N
2831262,8a,Y
2831262,8b,Y
2831262,9,N
2831262,10,N
2831262,11a,N
2831262,11b,N
2831262,12a,Y
2831262,12b,N
2832178,3a,N
2832178,3b,N
2832178,4a,Y
2832178,4b,N
2832178,5,N
2832178,6a,Y
2832178,6b,N
2832178,7a,N
2832178,7b,N
2832178,8a,N
2832178,8b,N
2832178,9,N
2832178,10,N
2832178,11a,N
2832178,11b,N
2832178,12a,N
2832178,12b,N
2832549,3a,N
2832549,3b,N
2832549,4a,Y
2832549,4b,N
2832549,5,Y
2832549,6a,Y
2832549,6b,N
2832549,7a,N
2832549,7b,N
2832549,8a,N
2832549,8b,Y
2832549,9,N
2832549,10,N
2832549,11a,N
2832549,11b,N
2832549,12a,Y
2832549,12b,N
2833577,3a,Y
2833577,3b,N
2833577,4a,Y
2833577,4b,N
2833577,5,Y
2833577,6a,Y
2833577,6b,N
2833577,7a,Y
2833577,7b,N
2833577,8a,N
2833577,8b,Y
2833577,9,N
2833577,10,N
2833577,11a,N
2833577,11b,N
2833577,12a,Y
2833577,12b,N
2834996,3a,N
2834996,3b,N
2834996,4a,Y
2834996,4b,N
2834996,5,Y
2834996,6a,Y
2834996,6b,N
2834996,7a,Y
2834996,7b,N
2834996,8a,N
2834996,8b,N
2834996,9,N
2834996,10,N
2834996,11a,N
2834996,11b,N
2834996,12a,Y
2834996,12b,N
2835788,3a,N
2835788,3b,N
2835788,4a,N
2835788,4b,N
2835788,5,Y
2835788,6a,Y
2835788,6b,N
2835788,7a,N
2835788,7b,N
2835788,8a,Y
2835788,8b,N
2835788,9,N
2835788,10,N
2835788,11a,N
2835788,11b,N
2835788,12a,N
2835788,12b,N
2836059,3a,Y
2836059,3b,N
2836059,4a,Y
2836059,4b,N
2836059,5,Y
2836059,6a,Y
2836059,6b,N
2836059,7a,N
2836059,7b,N
2836059,8a,N
2836059,8b,N
2836059,9,N
2836059,10,N
2836059,11a,N
2836059,11b,N
2836059,12a,Y
2836059,12b,N
2836324,3a,N
2836324,3b,N
2836324,4a,N
2836324,4b,N
2836324,5,Y
2836324,6a,Y
2836324,6b,N
2836324,7a,N
2836324,7b,N
2836324,8a,Y
2836324,8b,N
2836324,9,N
2836324,10,N
2836324,11a,N
2836324,11b,N
2836324,12a,Y
2836324,12b,N
2837895,3a,Y
2837895,3b,N
2837895,4a,Y
2837895,4b,N
2837895,5,Y
2837895,6a,Y
2837895,6b,N
2837895,7a,N
2837895,7b,N
2837895,8a,N
2837895,8b,N
2837895,9,N
2837895,10,N
2837895,11a,N
2837895,11b,N
2837895,12a,N
2837895,12b,N
2838294,3a,Y
2838294,3b,N
2838294,4a,Y
2838294,4b,N
2838294,5,Y
2838294,6a,Y
2838294,6b,N
2838294,7a,N
2838294,7b,N
2838294,8a,N
2838294,8b,N
2838294,9,N
2838294,10,N
2838294,11a,N
2838294,11b,N
2838294,12a,Y
2838294,12b,N
2838442,3a,N
2838442,3b,N
2838442,4a,Y
2838442,4b,Y
2838442,5,Y
2838442,6a,Y
2838442,6b,N
2838442,7a,N
2838442,7b,N
2838442,8a,N
2838442,8b,N
2838442,9,N
2838442,10,Y
2838442,11a,N
2838442,11b,N
2838442,12a,Y
2838442,12b,N
2838681,3a,N
2838681,3b,N
2838681,4a,Y
2838681,4b,Y
2838681,5,Y
2838681,6a,Y
2838681,6b,N
2838681,7a,N
2838681,7b,N
2838681,8a,N
2838681,8b,N
2838681,9,N
2838681,10,N
2838681,11a,N
2838681,11b,N
2838681,12a,Y
2838681,12b,N
2839019,3a,Y
2839019,3b,N
2839019,4a,Y
2839019,4b,Y
2839019,5,Y
2839019,6a,Y
2839019,6b,N
2839019,7a,N
2839019,7b,N
2839019,8a,N
2839019,8b,N
2839019,9,N
2839019,10,N
2839019,11a,N
2839019,11b,N
2839019,12a,Y
2839019,12b,N
2839020,3a,Y
2839020,3b,N
2839020,4a,Y
2839020,4b,N
2839020,5,Y
2839020,6a,Y
2839020,6b,N
2839020,7a,N
2839020,7b,N
2839020,8a,N
2839020,8b,N
2839020,9,N
2839020,10,N
2839020,11a,N
2839020,11b,N
2839020,12a,N
2839020,12b,N
2839021,3a,N
2839021,3b,N
2839021,4a,N
2839021,4b,N
2839021,5,N
2839021,6a,N
2839021,6b,N
2839021,7a,N
2839021,7b,Y
2839021,8a,N
2839021,8b,N
2839021,9,N
2839021,10,Y
2839021,11a,N
2839021,11b,N
2839021,12a,N
2839021,12b,N
2839382,3a,N
2839382,3b,N
2839382,4a,Y
2839382,4b,N
2839382,5,Y
2839382,6a,Y
2839382,6b,N
2839382,7a,N
2839382,7b,N
2839382,8a,N
2839382,8b,N
2839382,9,N
2839382,10,N
2839382,11a,N
2839382,11b,N
2839382,12a,Y
2839382,12b,N
2839439,3a,N
2839439,3b,N
2839439,4a,Y
2839439,4b,N
2839439,5,Y
2839439,6a,Y
2839439,6b,N
2839439,7a,N
2839439,7b,N
2839439,8a,N
2839439,8b,N
2839439,9,N
2839439,10,N
2839439,11a,N
2839439,11b,N
2839439,12a,N
2839439,12b,N
2839442,3a,N
2839442,3b,N
2839442,4a,Y
2839442,4b,N
2839442,5,Y
2839442,6a,Y
2839442,6b,N
2839442,7a,N
2839442,7b,N
2839442,8a,N
2839442,8b,N
2839442,9,N
2839442,10,N
2839442,11a,N
2839442,11b,N
2839442,12a,Y
2839442,12b,N
2839444,3a,N
2839444,3b,N
2839444,4a,Y
2839444,4b,N
2839444,5,Y
2839444,6a,Y
2839444,6b,N
2839444,7a,N
2839444,7b,N
2839444,8a,Y
2839444,8b,Y
2839444,9,N
2839444,10,Y
2839444,11a,N
2839444,11b,N
2839444,12a,Y
2839444,12b,N
2839632,3a,N
2839632,3b,N
2839632,4a,Y
2839632,4b,Y
2839632,5,Y
2839632,6a,Y
2839632,6b,N
2839632,7a,N
2839632,7b,N
2839632,8a,N
2839632,8b,N
2839632,9,N
2839632,10,N
2839632,11a,N
2839632,11b,N
2839632,12a,Y
2839632,12b,Y
2841552,3a,N
2841552,3b,N
2841552,4a,N
2841552,4b,N
2841552,5,Y
2841552,6a,Y
2841552,6b,N
2841552,7a,N
2841552,7b,N
2841552,8a,N
2841552,8b,N
2841552,9,N
2841552,10,N
2841552,11a,N
2841552,11b,N
2841552,12a,Y
2841552,12b,N
2841662,3a,N
2841662,3b,N
2841662,4a,Y
2841662,4b,Y
2841662,5,Y
2841662,6a,Y
2841662,6b,N
2841662,7a,N
2841662,7b,N
2841662,8a,N
2841662,8b,Y
2841662,9,N
2841662,10,N
2841662,11a,N
2841662,11b,N
2841662,12a,Y
2841662,12b,N
2841960,3a,Y
2841960,3b,N
2841960,4a,N
2841960,4b,N
2841960,5,Y
2841960,6a,Y
2841960,6b,N
2841960,7a,Y
2841960,7b,N
2841960,8a,N
2841960,8b,N
2841960,9,N
2841960,10,N
2841960,11a,N
2841960,11b,Y
2841960,12a,Y
2841960,12b,N
2845011,3a,N
2845011,3b,N
2845011,4a,N
2845011,4b,Y
2845011,5,Y
2845011,6a,Y
2845011,6b,N
2845011,7a,N
2845011,7b,N
2845011,8a,N
2845011,8b,N
2845011,9,N
2845011,10,N
2845011,11a,Y
2845011,11b,N
2845011,12a,Y
2845011,12b,Y
2845043,3a,N
2845043,3b,N
2845043,4a,Y
2845043,4b,N
2845043,5,Y
2845043,6a,Y
2845043,6b,N
2845043,7a,N
2845043,7b,N
2845043,8a,N
2845043,8b,N
2845043,9,N
2845043,10,N
2845043,11a,N
2845043,11b,N
2845043,12a,Y
2845043,12b,N
2845461,3a,Y
2845461,3b,N
2845461,4a,Y
2845461,4b,N
2845461,5,Y
2845461,6a,Y
2845461,6b,N
2845461,7a,N
2845461,7b,N
2845461,8a,N
2845461,8b,N
2845461,9,N
2845461,10,N
2845461,11a,Y
2845461,11b,N
2845461,12a,Y
2845461,12b,N
2846479,3a,Y
2846479,3b,N
2846479,4a,Y
2846479,4b,Y
2846479,5,Y
2846479,6a,Y
2846479,6b,N
2846479,7a,N
2846479,7b,N
2846479,8a,N
2846479,8b,Y
2846479,9,N
2846479,10,N
2846479,11a,N
2846479,11b,N
2846479,12a,Y
2846479,12b,N
2846480,3a,N
2846480,3b,N
2846480,4a,N
2846480,4b,Y
2846480,5,Y
2846480,6a,Y
2846480,6b,N
2846480,7a,N
2846480,7b,N
2846480,8a,N
2846480,8b,N
2846480,9,N
2846480,10,N
2846480,11a,N
2846480,11b,N
2846480,12a,Y
2846480,12b,Y
2846791,3a,N
2846791,3b,N
2846791,4a,N
2846791,4b,N
2846791,5,Y
2846791,6a,Y
2846791,6b,N
2846791,7a,N
2846791,7b,N
2846791,8a,N
2846791,8b,N
2846791,9,N
2846791,10,N
2846791,11a,N
2846791,11b,N
2846791,12a,N
2846791,12b,N
2847522,3a,Y
2847522,3b,N
2847522,4a,Y
2847522,4b,N
2847522,5,Y
2847522,6a,Y
2847522,6b,N
2847522,7a,N
2847522,7b,N
2847522,8a,N
2847522,8b,N
2847522,9,N
2847522,10,N
2847522,11a,N
2847522,11b,N
2847522,12a,Y
2847522,12b,Y
2848786,3a,N
2848786,3b,N
2848786,4a,Y
2848786,4b,N
2848786,5,Y
2848786,6a,Y
2848786,6b,N
2848786,7a,N
2848786,7b,Y
2848786,8a,N
2848786,8b,N
2848786,9,N
2848786,10,N
2848786,11a,Y
2848786,11b,N
2848786,12a,Y
2848786,12b,Y
2849376,3a,Y
2849376,3b,N
2849376,4a,Y
2849376,4b,N
2849376,5,Y
2849376,6a,Y
2849376,6b,N
2849376,7a,N
2849376,7b,N
2849376,8a,N
2849376,8b,N
2849376,9,N
2849376,10,N
2849376,11a,Y
2849376,11b,Y
2849376,12a,Y
2849376,12b,N
2849775,3a,N
2849775,3b,N
2849775,4a,Y
2849775,4b,N
2849775,5,Y
2849775,6a,Y
2849775,6b,N
2849775,7a,N
2849775,7b,N
2849775,8a,N
2849775,8b,N
2849775,9,N
2849775,10,N
2849775,11a,N
2849775,11b,N
2849775,12a,Y
2849775,12b,N
2852485,3a,N
2852485,3b,N
2852485,4a,Y
2852485,4b,N
2852485,5,Y
2852485,6a,Y
2852485,6b,N
2852485,7a,N
2852485,7b,N
2852485,8a,N
2852485,8b,N
2852485,9,N
2852485,10,N
2852485,11a,N
2852485,11b,Y
2852485,12a,N
2852485,12b,N
2852609,3a,N
2852609,3b,N
2852609,4a,Y
2852609,4b,Y
2852609,5,Y
2852609,6a,Y
2852609,6b,N
2852609,7a,N
2852609,7b,N
2852609,8a,Y
2852609,8b,Y
2852609,9,N
2852609,10,N
2852609,11a,N
2852609,11b,Y
2852609,12a,Y
2852609,12b,Y
2853457,3a,N
2853457,3b,N
2853457,4a,N
2853457,4b,Y
2853457,5,Y
2853457,6a,Y
2853457,6b,N
2853457,7a,N
2853457,7b,N
2853457,8a,N
2853457,8b,N
2853457,9,N
2853457,10,N
2853457,11a,N
2853457,11b,N
2853457,12a,N
2853457,12b,N
2853961,3a,N
2853961,3b,N
2853961,4a,N
2853961,4b,N
2853961,5,Y
2853961,6a,Y
2853961,6b,N
2853961,7a,N
2853961,7b,N
2853961,8a,N
2853961,8b,N
2853961,9,N
2853961,10,N
2853961,11a,N
2853961,11b,N
2853961,12a,N
2853961,12b,N
2855116,3a,N
2855116,3b,N
2855116,4a,N
2855116,4b,N
2855116,5,Y
2855116,6a,Y
2855116,6b,N
2855116,7a,N
2855116,7b,N
2855116,8a,Y
2855116,8b,N
2855116,9,N
2855116,10,N
2855116,11a,Y
2855116,11b,N
2855116,12a,Y
2855116,12b,N
2856542,3a,Y
2856542,3b,N
2856542,4a,Y
2856542,4b,N
2856542,5,Y
2856542,6a,Y
2856542,6b,N
2856542,7a,N
2856542,7b,N
2856542,8a,N
2856542,8b,N
2856542,9,N
2856542,10,N
2856542,11a,N
2856542,11b,N
2856542,12a,Y
2856542,12b,N
2856543,3a,N
2856543,3b,N
2856543,4a,N
2856543,4b,N
2856543,5,Y
2856543,6a,Y
2856543,6b,N
2856543,7a,N
2856543,7b,N
2856543,8a,N
2856543,8b,N
2856543,9,N
2856543,10,N
2856543,11a,N
2856543,11b,N
2856543,12a,Y
2856543,12b,N
2856857,3a,N
2856857,3b,N
2856857,4a,Y
2856857,4b,Y
2856857,5,Y
2856857,6a,Y
2856857,6b,N
2856857,7a,Y
2856857,7b,N
2856857,8a,N
2856857,8b,Y
2856857,9,N
2856857,10,N
2856857,11a,N
2856857,11b,N
2856857,12a,Y
2856857,12b,N
2856893,3a,Y
2856893,3b,N
2856893,4a,Y
2856893,4b,N
2856893,5,Y
2856893,6a,Y
2856893,6b,N
2856893,7a,N
2856893,7b,N
2856893,8a,N
2856893,8b,N
2856893,9,N
2856893,10,N
2856893,11a,N
2856893,11b,N
2856893,12a,Y
2856893,12b,N
2857025,3a,Y
2857025,3b,N
2857025,4a,N
2857025,4b,N
2857025,5,Y
2857025,6a,N
2857025,6b,N
2857025,7a,N
2857025,7b,N
2857025,8a,N
2857025,8b,N
2857025,9,N
2857025,10,N
2857025,11a,N
2857025,11b,N
2857025,12a,N
2857025,12b,N
2857061,3a,Y
2857061,3b,N
2857061,4a,Y
2857061,4b,Y
2857061,5,Y
2857061,6a,Y
2857061,6b,N
2857061,7a,N
2857061,7b,N
2857061,8a,N
2857061,8b,N
2857061,9,N
2857061,10,N
2857061,11a,N
2857061,11b,N
2857061,12a,Y
2857061,12b,Y
2857212,3a,N
2857212,3b,N
2857212,4a,Y
2857212,4b,N
