PMID,CONSORT_item,is_reported
2000798,6a,Y
2000798,6b,N
2000798,7a,N
2000798,7b,N
2000798,8a,N
2000798,8b,N
2000798,9,N
2000798,10,N
2000798,11a,N
2000798,11b,N
2000798,12a,Y
2000798,12b,Y
2002231,3a,N
2002231,3b,N
2002231,4a,Y
2002231,4b,N
2002231,5,Y
2002231,6a,Y
2002231,6b,N
2002231,7a,N
2002231,7b,N
2002231,8a,N
2002231,8b,N
2002231,9,N
2002231,10,N
2002231,11a,N
2002231,11b,N
2002231,12a,Y
2002231,12b,N
2003341,3a,N
2003341,3b,N
2003341,4a,Y
2003341,4b,Y
2003341,5,N
2003341,6a,Y
2003341,6b,N
2003341,7a,N
2003341,7b,N
2003341,8a,N
2003341,8b,N
2003341,9,N
2003341,10,N
2003341,11a,N
2003341,11b,N
2003341,12a,Y
2003341,12b,N
2003657,3a,Y
2003657,3b,N
2003657,4a,Y
2003657,4b,N
2003657,5,Y
2003657,6a,Y
2003657,6b,N
2003657,7a,N
2003657,7b,N
2003657,8a,N
2003657,8b,N
2003657,9,Y
2003657,10,N
2003657,11a,N
2003657,11b,N
2003657,12a,Y
2003657,12b,N
2003660,3a,N
2003660,3b,N
2003660,4a,Y
2003660,4b,Y
2003660,5,Y
2003660,6a,Y
2003660,6b,N
2003660,7a,Y
2003660,7b,N
2003660,8a,Y
2003660,8b,N
2003660,9,N
2003660,10,N
2003660,11a,N
2003660,11b,N
2003660,12a,Y
2003660,12b,N
2003666,3a,N
2003666,3b,N
2003666,4a,N
2003666,4b,N
2003666,5,Y
2003666,6a,Y
2003666,6b,N
2003666,7a,N
2003666,7b,N
2003666,8a,Y
2003666,8b,N
2003666,9,N
2003666,10,N
2003666,11a,Y
2003666,11b,N
2003666,12a,Y
2003666,12b,N
2006616,3a,Y
2006616,3b,N
2006616,4a,Y
2006616,4b,N
2006616,5,Y
2006616,6a,Y
2006616,6b,N
2006616,7a,N
2006616,7b,N
2006616,8a,N
2006616,8b,N
2006616,9,N
2006616,10,N
2006616,11a,N
2006616,11b,N
2006616,12a,Y
2006616,12b,N
2006653,3a,Y
2006653,3b,N
2006653,4a,N
2006653,4b,N
2006653,5,Y
2006653,6a,Y
2006653,6b,N
2006653,7a,N
2006653,7b,N
2006653,8a,N
2006653,8b,N
2006653,9,N
2006653,10,N
2006653,11a,N
2006653,11b,N
2006653,12a,Y
2006653,12b,N
2006658,3a,N
2006658,3b,N
2006658,4a,Y
2006658,4b,N
2006658,5,Y
2006658,6a,Y
2006658,6b,N
2006658,7a,N
2006658,7b,N
2006658,8a,N
2006658,8b,N
2006658,9,N
2006658,10,N
2006658,11a,N
2006658,11b,N
2006658,12a,Y
2006658,12b,Y
2006660,3a,N
2006660,3b,N
2006660,4a,Y
2006660,4b,N
2006660,5,Y
2006660,6a,Y
2006660,6b,N
2006660,7a,N
2006660,7b,N
2006660,8a,N
2006660,8b,Y
2006660,9,N
2006660,10,N
2006660,11a,N
2006660,11b,N
2006660,12a,Y
2006660,12b,N
2006742,3a,N
2006742,3b,N
2006742,4a,N
2006742,4b,N
2006742,5,Y
2006742,6a,Y
2006742,6b,N
2006742,7a,N
2006742,7b,N
2006742,8a,N
2006742,8b,N
2006742,9,N
2006742,10,N
2006742,11a,Y
2006742,11b,N
2006742,12a,Y
2006742,12b,N
2007152,3a,N
2007152,3b,N
2007152,4a,N
2007152,4b,N
2007152,5,Y
2007152,6a,Y
2007152,6b,N
2007152,7a,N
2007152,7b,N
2007152,8a,N
2007152,8b,N
2007152,9,N
2007152,10,N
2007152,11a,N
2007152,11b,N
2007152,12a,Y
2007152,12b,N
2007318,3a,N
2007318,3b,N
2007318,4a,Y
2007318,4b,N
2007318,5,Y
2007318,6a,Y
2007318,6b,N
2007318,7a,N
2007318,7b,N
2007318,8a,N
2007318,8b,N
2007318,9,N
2007318,10,N
2007318,11a,N
2007318,11b,N
2007318,12a,Y
2007318,12b,N
2007323,3a,Y
2007323,3b,N
2007323,4a,Y
2007323,4b,Y
2007323,5,Y
2007323,6a,Y
2007323,6b,N
2007323,7a,N
2007323,7b,N
2007323,8a,N
2007323,8b,N
2007323,9,N
2007323,10,N
2007323,11a,N
2007323,11b,Y
2007323,12a,Y
2007323,12b,N
2007326,3a,Y
2007326,3b,N
2007326,4a,Y
2007326,4b,N
2007326,5,Y
2007326,6a,Y
2007326,6b,N
2007326,7a,N
2007326,7b,N
2007326,8a,N
2007326,8b,N
2007326,9,N
2007326,10,N
2007326,11a,N
2007326,11b,N
2007326,12a,Y
2007326,12b,N
2007444,3a,N
2007444,3b,N
2007444,4a,N
2007444,4b,N
2007444,5,Y
2007444,6a,Y
2007444,6b,N
2007444,7a,N
2007444,7b,N
2007444,8a,Y
2007444,8b,N
2007444,9,Y
2007444,10,N
2007444,11a,N
2007444,11b,N
2007444,12a,Y
2007444,12b,N
2007669,3a,N
2007669,3b,N
2007669,4a,Y
2007669,4b,Y
2007669,5,Y
2007669,6a,Y
2007669,6b,N
2007669,7a,N
2007669,7b,N
2007669,8a,N
2007669,8b,N
2007669,9,N
2007669,10,N
2007669,11a,Y
2007669,11b,N
2007669,12a,Y
2007669,12b,N
2007672,3a,Y
2007672,3b,N
2007672,4a,N
2007672,4b,N
2007672,5,Y
2007672,6a,Y
2007672,6b,N
2007672,7a,N
2007672,7b,N
2007672,8a,N
2007672,8b,N
2007672,9,N
2007672,10,N
2007672,11a,N
2007672,11b,N
2007672,12a,Y
2007672,12b,N
2007923,3a,N
2007923,3b,N
2007923,4a,Y
2007923,4b,N
2007923,5,Y
2007923,6a,Y
2007923,6b,N
2007923,7a,Y
2007923,7b,N
2007923,8a,N
2007923,8b,N
2007923,9,N
2007923,10,N
2007923,11a,Y
2007923,11b,Y
2007923,12a,Y
2007923,12b,N
2007937,3a,N
2007937,3b,N
2007937,4a,Y
2007937,4b,N
2007937,5,Y
2007937,6a,Y
2007937,6b,N
2007937,7a,Y
2007937,7b,Y
2007937,8a,Y
2007937,8b,Y
2007937,9,Y
2007937,10,N
2007937,11a,Y
2007937,11b,N
2007937,12a,Y
2007937,12b,N
2007938,3a,N
2007938,3b,N
2007938,4a,N
2007938,4b,N
2007938,5,N
2007938,6a,N
2007938,6b,N
2007938,7a,N
2007938,7b,N
2007938,8a,N
2007938,8b,N
2007938,9,N
2007938,10,N
2007938,11a,N
2007938,11b,N
2007938,12a,Y
2007938,12b,N
2007941,3a,N
2007941,3b,N
2007941,4a,Y
2007941,4b,N
2007941,5,Y
2007941,6a,Y
2007941,6b,N
2007941,7a,N
2007941,7b,N
2007941,8a,Y
2007941,8b,Y
2007941,9,N
2007941,10,N
2007941,11a,N
2007941,11b,N
2007941,12a,Y
2007941,12b,N
2007961,3a,N
2007961,3b,N
2007961,4a,N
2007961,4b,Y
2007961,5,Y
2007961,6a,Y
2007961,6b,N
2007961,7a,N
2007961,7b,N
2007961,8a,N
2007961,8b,N
2007961,9,N
2007961,10,N
2007961,11a,N
2007961,11b,Y
2007961,12a,N
2007961,12b,N
2007963,3a,N
2007963,3b,N
2007963,4a,Y
2007963,4b,N
2007963,5,Y
2007963,6a,Y
2007963,6b,N
2007963,7a,N
2007963,7b,N
2007963,8a,N
2007963,8b,N
2007963,9,N
2007963,10,N
2007963,11a,Y
2007963,11b,Y
2007963,12a,Y
2007963,12b,N
2008802,3a,N
2008802,3b,N
2008802,4a,Y
2008802,4b,N
2008802,5,Y
2008802,6a,Y
2008802,6b,N
2008802,7a,N
2008802,7b,N
2008802,8a,N
2008802,8b,N
2008802,9,N
2008802,10,N
2008802,11a,N
2008802,11b,N
2008802,12a,Y
2008802,12b,N
2009118,3a,N
2009118,3b,N
2009118,4a,Y
2009118,4b,N
2009118,5,Y
2009118,6a,Y
2009118,6b,N
2009118,7a,N
2009118,7b,N
2009118,8a,N
2009118,8b,N
2009118,9,N
2009118,10,N
2009118,11a,N
2009118,11b,N
2009118,12a,N
2009118,12b,N
2009366,3a,N
2009366,3b,N
2009366,4a,Y
2009366,4b,N
2009366,5,Y
2009366,6a,Y
2009366,6b,N
2009366,7a,N
2009366,7b,N
2009366,8a,N
2009366,8b,Y
2009366,9,N
2009366,10,N
2009366,11a,N
2009366,11b,N
2009366,12a,Y
2009366,12b,N
2009789,3a,N
2009789,3b,N
2009789,4a,Y
2009789,4b,N
2009789,5,Y
2009789,6a,Y
2009789,6b,N
2009789,7a,N
2009789,7b,N
2009789,8a,N
2009789,8b,N
2009789,9,N
2009789,10,N
2009789,11a,N
2009789,11b,N
2009789,12a,Y
2009789,12b,N
2010788,3a,Y
2010788,3b,N
2010788,4a,Y
2010788,4b,N
2010788,5,Y
2010788,6a,Y
2010788,6b,N
2010788,7a,N
2010788,7b,N
2010788,8a,Y
2010788,8b,Y
2010788,9,Y
2010788,10,Y
2010788,11a,Y
2010788,11b,N
2010788,12a,Y
2010788,12b,Y
2011075,3a,Y
2011075,3b,N
2011075,4a,N
2011075,4b,N
2011075,5,Y
2011075,6a,Y
2011075,6b,N
2011075,7a,N
2011075,7b,N
2011075,8a,Y
2011075,8b,N
2011075,9,N
2011075,10,N
2011075,11a,N
2011075,11b,N
2011075,12a,Y
2011075,12b,N
2011088,3a,N
2011088,3b,N
2011088,4a,Y
2011088,4b,N
2011088,5,Y
2011088,6a,Y
2011088,6b,N
2011088,7a,N
2011088,7b,N
2011088,8a,N
2011088,8b,N
2011088,9,N
2011088,10,N
2011088,11a,N
2011088,11b,N
2011088,12a,Y
2011088,12b,N
2011986,3a,N
2011986,3b,N
2011986,4a,Y
2011986,4b,N
2011986,5,Y
2011986,6a,Y
2011986,6b,N
2011986,7a,Y
2011986,7b,N
2011986,8a,N
2011986,8b,N
2011986,9,N
2011986,10,N
2011986,11a,N
2011986,11b,N
2011986,12a,Y
2011986,12b,N
2012082,3a,N
2012082,3b,N
2012082,4a,Y
2012082,4b,Y
2012082,5,Y
2012082,6a,Y
2012082,6b,N
2012082,7a,N
2012082,7b,N
2012082,8a,N
2012082,8b,N
2012082,9,N
2012082,10,N
2012082,11a,Y
2012082,11b,Y
2012082,12a,Y
2012082,12b,N
2012085,3a,N
2012085,3b,N
2012085,4a,Y
2012085,4b,N
2012085,5,Y
2012085,6a,Y
2012085,6b,N
2012085,7a,N
2012085,7b,N
2012085,8a,N
2012085,8b,N
2012085,9,N
2012085,10,N
2012085,11a,N
2012085,11b,N
2012085,12a,Y
2012085,12b,Y
2012087,3a,N
2012087,3b,N
2012087,4a,Y
2012087,4b,Y
2012087,5,Y
2012087,6a,Y
2012087,6b,N
2012087,7a,N
2012087,7b,N
2012087,8a,N
2012087,8b,N
2012087,9,N
2012087,10,N
2012087,11a,N
2012087,11b,N
2012087,12a,Y
2012087,12b,N
2012777,3a,Y
2012777,3b,N
2012777,4a,Y
2012777,4b,N
2012777,5,Y
2012777,6a,Y
2012777,6b,N
2012777,7a,N
2012777,7b,N
2012777,8a,N
2012777,8b,N
2012777,9,N
2012777,10,N
2012777,11a,Y
2012777,11b,Y
2012777,12a,Y
2012777,12b,N
2013416,3a,N
2013416,3b,N
2013416,4a,Y
2013416,4b,N
2013416,5,Y
2013416,6a,Y
2013416,6b,N
2013416,7a,N
2013416,7b,N
2013416,8a,N
2013416,8b,N
2013416,9,N
2013416,10,N
2013416,11a,N
2013416,11b,N
2013416,12a,Y
2013416,12b,N
2013419,3a,N
2013419,3b,N
2013419,4a,Y
2013419,4b,Y
2013419,5,Y
2013419,6a,Y
2013419,6b,N
2013419,7a,N
2013419,7b,N
2013419,8a,N
2013419,8b,N
2013419,9,N
2013419,10,N
2013419,11a,N
2013419,11b,N
2013419,12a,Y
2013419,12b,N
2013669,3a,N
2013669,3b,N
2013669,4a,N
2013669,4b,N
2013669,5,Y
2013669,6a,Y
2013669,6b,N
2013669,7a,N
2013669,7b,N
2013669,8a,N
2013669,8b,N
2013669,9,N
2013669,10,N
2013669,11a,N
2013669,11b,Y
2013669,12a,Y
2013669,12b,N
2013676,3a,N
2013676,3b,N
2013676,4a,Y
2013676,4b,N
2013676,5,Y
2013676,6a,Y
2013676,6b,N
2013676,7a,N
2013676,7b,N
2013676,8a,N
2013676,8b,N
2013676,9,N
2013676,10,N
2013676,11a,N
2013676,11b,N
2013676,12a,N
2013676,12b,N
2013680,3a,Y
2013680,3b,N
2013680,4a,N
2013680,4b,N
2013680,5,Y
2013680,6a,Y
2013680,6b,N
2013680,7a,N
2013680,7b,N
2013680,8a,N
2013680,8b,N
2013680,9,N
2013680,10,N
2013680,11a,Y
2013680,11b,N
2013680,12a,Y
2013680,12b,N
2014889,3a,N
2014889,3b,N
2014889,4a,Y
2014889,4b,N
2014889,5,Y
2014889,6a,Y
2014889,6b,N
2014889,7a,N
2014889,7b,N
2014889,8a,N
2014889,8b,N
2014889,9,N
2014889,10,N
2014889,11a,Y
2014889,11b,N
2014889,12a,Y
2014889,12b,N
2014890,3a,N
2014890,3b,N
2014890,4a,N
2014890,4b,N
2014890,5,Y
2014890,6a,Y
2014890,6b,N
2014890,7a,N
2014890,7b,N
2014890,8a,N
2014890,8b,N
2014890,9,N
2014890,10,N
2014890,11a,N
2014890,11b,N
2014890,12a,Y
2014890,12b,N
2014891,3a,N
2014891,3b,N
2014891,4a,N
2014891,4b,N
2014891,5,Y
2014891,6a,Y
2014891,6b,N
2014891,7a,N
2014891,7b,N
2014891,8a,N
2014891,8b,N
2014891,9,N
2014891,10,N
2014891,11a,Y
2014891,11b,N
2014891,12a,Y
2014891,12b,N
2015149,3a,Y
2015149,3b,N
2015149,4a,N
2015149,4b,N
2015149,5,Y
2015149,6a,Y
2015149,6b,N
2015149,7a,N
2015149,7b,N
2015149,8a,N
2015149,8b,N
2015149,9,N
2015149,10,N
2015149,11a,N
2015149,11b,N
2015149,12a,Y
2015149,12b,N
2015161,3a,N
2015161,3b,N
2015161,4a,N
2015161,4b,N
2015161,5,Y
2015161,6a,Y
2015161,6b,N
2015161,7a,N
2015161,7b,N
2015161,8a,N
2015161,8b,N
2015161,9,N
2015161,10,N
2015161,11a,N
2015161,11b,N
2015161,12a,N
2015161,12b,N
2015167,3a,N
2015167,3b,N
2015167,4a,Y
2015167,4b,N
2015167,5,Y
2015167,6a,Y
2015167,6b,N
2015167,7a,N
2015167,7b,N
2015167,8a,N
2015167,8b,N
2015167,9,N
2015167,10,N
2015167,11a,N
2015167,11b,N
2015167,12a,Y
2015167,12b,N
2015168,3a,N
2015168,3b,N
2015168,4a,N
2015168,4b,N
2015168,5,Y
2015168,6a,Y
2015168,6b,N
2015168,7a,N
2015168,7b,N
2015168,8a,N
2015168,8b,N
2015168,9,N
2015168,10,N
2015168,11a,N
2015168,11b,N
2015168,12a,Y
2015168,12b,N
2015169,3a,Y
2015169,3b,N
2015169,4a,Y
2015169,4b,N
2015169,5,Y
2015169,6a,Y
2015169,6b,N
2015169,7a,N
2015169,7b,N
2015169,8a,N
2015169,8b,N
2015169,9,N
2015169,10,N
2015169,11a,N
2015169,11b,N
2015169,12a,Y
2015169,12b,N
2015177,3a,Y
2015177,3b,N
2015177,4a,N
2015177,4b,N
2015177,5,Y
2015177,6a,Y
2015177,6b,N
2015177,7a,N
2015177,7b,N
2015177,8a,N
2015177,8b,N
2015177,9,N
2015177,10,N
2015177,11a,N
2015177,11b,N
2015177,12a,Y
2015177,12b,N
2015332,3a,N
2015332,3b,N
2015332,4a,Y
2015332,4b,N
2015332,5,Y
2015332,6a,Y
2015332,6b,N
2015332,7a,N
2015332,7b,N
2015332,8a,N
2015332,8b,N
2015332,9,N
2015332,10,N
2015332,11a,N
2015332,11b,N
2015332,12a,N
2015332,12b,N
2015394,3a,N
2015394,3b,N
2015394,4a,N
2015394,4b,N
2015394,5,Y
2015394,6a,Y
2015394,6b,N
2015394,7a,N
2015394,7b,N
2015394,8a,N
2015394,8b,N
2015394,9,N
2015394,10,N
2015394,11a,N
2015394,11b,N
2015394,12a,Y
2015394,12b,N
2015395,3a,Y
2015395,3b,Y
2015395,4a,Y
2015395,4b,N
2015395,5,Y
2015395,6a,Y
2015395,6b,N
2015395,7a,N
2015395,7b,N
2015395,8a,N
2015395,8b,N
2015395,9,N
2015395,10,N
2015395,11a,N
2015395,11b,N
2015395,12a,Y
2015395,12b,N
2015727,3a,Y
2015727,3b,N
2015727,4a,N
2015727,4b,N
2015727,5,Y
2015727,6a,Y
2015727,6b,N
2015727,7a,N
2015727,7b,N
2015727,8a,N
2015727,8b,N
2015727,9,N
2015727,10,N
2015727,11a,Y
2015727,11b,N
2015727,12a,Y
2015727,12b,N
2015731,3a,Y
2015731,3b,N
2015731,4a,N
2015731,4b,N
2015731,5,Y
2015731,6a,Y
2015731,6b,N
2015731,7a,N
2015731,7b,N
2015731,8a,N
2015731,8b,N
2015731,9,N
2015731,10,N
2015731,11a,N
2015731,11b,N
2015731,12a,Y
2015731,12b,N
2016451,3a,N
2016451,3b,N
2016451,4a,N
2016451,4b,N
2016451,5,Y
2016451,6a,Y
2016451,6b,N
2016451,7a,N
2016451,7b,N
2016451,8a,N
2016451,8b,N
2016451,9,N
2016451,10,N
2016451,11a,N
2016451,11b,N
2016451,12a,Y
2016451,12b,N
2016605,3a,N
2016605,3b,N
2016605,4a,N
2016605,4b,N
2016605,5,Y
2016605,6a,Y
2016605,6b,N
2016605,7a,N
2016605,7b,N
2016605,8a,N
2016605,8b,N
2016605,9,N
2016605,10,N
2016605,11a,N
2016605,11b,N
2016605,12a,N
2016605,12b,N
2016618,3a,N
2016618,3b,N
2016618,4a,N
2016618,4b,N
2016618,5,N
2016618,6a,N
2016618,6b,N
2016618,7a,N
2016618,7b,N
2016618,8a,N
2016618,8b,N
2016618,9,N
2016618,10,N
2016618,11a,N
2016618,11b,N
2016618,12a,Y
2016618,12b,N
2016621,3a,N
2016621,3b,N
2016621,4a,Y
2016621,4b,N
2016621,5,Y
2016621,6a,Y
2016621,6b,N
2016621,7a,Y
2016621,7b,N
2016621,8a,N
2016621,8b,N
2016621,9,N
2016621,10,N
2016621,11a,N
2016621,11b,N
2016621,12a,Y
2016621,12b,N
2016622,3a,N
2016622,3b,N
2016622,4a,N
2016622,4b,N
2016622,5,Y
2016622,6a,Y
2016622,6b,N
2016622,7a,N
2016622,7b,N
2016622,8a,N
2016622,8b,N
2016622,9,N
2016622,10,N
2016622,11a,N
2016622,11b,N
2016622,12a,N
2016622,12b,N
2016625,3a,N
2016625,3b,N
2016625,4a,Y
2016625,4b,N
2016625,5,Y
2016625,6a,Y
2016625,6b,N
2016625,7a,N
2016625,7b,N
2016625,8a,N
2016625,8b,Y
2016625,9,N
2016625,10,N
2016625,11a,N
2016625,11b,N
2016625,12a,Y
2016625,12b,N
2016626,3a,Y
2016626,3b,N
2016626,4a,Y
2016626,4b,N
2016626,5,Y
2016626,6a,Y
2016626,6b,N
2016626,7a,Y
2016626,7b,N
2016626,8a,N
2016626,8b,N
2016626,9,N
2016626,10,N
2016626,11a,N
2016626,11b,N
2016626,12a,Y
2016626,12b,N
2016630,3a,N
2016630,3b,N
2016630,4a,Y
2016630,4b,N
2016630,5,Y
2016630,6a,Y
2016630,6b,N
2016630,7a,Y
2016630,7b,N
2016630,8a,Y
2016630,8b,N
2016630,9,Y
2016630,10,Y
2016630,11a,N
2016630,11b,N
2016630,12a,Y
2016630,12b,N
2017470,3a,N
2017470,3b,N
2017470,4a,Y
2017470,4b,N
2017470,5,Y
2017470,6a,Y
2017470,6b,N
2017470,7a,Y
2017470,7b,N
2017470,8a,N
2017470,8b,N
2017470,9,N
2017470,10,N
2017470,11a,N
2017470,11b,N
2017470,12a,Y
2017470,12b,N
2017535,3a,N
2017535,3b,N
2017535,4a,Y
2017535,4b,N
2017535,5,Y
2017535,6a,Y
2017535,6b,N
2017535,7a,N
2017535,7b,N
2017535,8a,N
2017535,8b,N
2017535,9,N
2017535,10,N
2017535,11a,N
2017535,11b,N
2017535,12a,Y
2017535,12b,N
2018005,3a,Y
2018005,3b,N
2018005,4a,N
2018005,4b,N
2018005,5,Y
2018005,6a,Y
2018005,6b,N
2018005,7a,N
2018005,7b,N
2018005,8a,N
2018005,8b,N
2018005,9,N
2018005,10,N
2018005,11a,N
2018005,11b,N
2018005,12a,Y
2018005,12b,N
2018012,3a,Y
2018012,3b,N
2018012,4a,Y
2018012,4b,Y
2018012,5,Y
2018012,6a,Y
2018012,6b,N
2018012,7a,N
2018012,7b,N
2018012,8a,N
2018012,8b,N
2018012,9,N
2018012,10,N
2018012,11a,Y
2018012,11b,N
2018012,12a,Y
2018012,12b,N
2018224,3a,Y
2018224,3b,N
2018224,4a,Y
2018224,4b,N
2018224,5,Y
2018224,6a,Y
2018224,6b,N
2018224,7a,Y
2018224,7b,N
2018224,8a,N
2018224,8b,N
2018224,9,N
2018224,10,N
2018224,11a,N
2018224,11b,N
2018224,12a,Y
2018224,12b,N
2018406,3a,N
2018406,3b,N
2018406,4a,N
2018406,4b,N
2018406,5,N
2018406,6a,Y
2018406,6b,N
2018406,7a,N
2018406,7b,N
2018406,8a,N
2018406,8b,N
2018406,9,N
2018406,10,N
2018406,11a,N
2018406,11b,N
2018406,12a,Y
2018406,12b,N
2018816,3a,N
2018816,3b,N
2018816,4a,Y
2018816,4b,N
2018816,5,Y
2018816,6a,Y
2018816,6b,N
2018816,7a,N
2018816,7b,N
2018816,8a,N
2018816,8b,N
2018816,9,N
2018816,10,N
2018816,11a,Y
2018816,11b,Y
2018816,12a,Y
2018816,12b,N
2018818,3a,N
2018818,3b,N
2018818,4a,N
2018818,4b,N
2018818,5,Y
2018818,6a,Y
2018818,6b,N
2018818,7a,N
2018818,7b,N
2018818,8a,N
2018818,8b,N
2018818,9,N
2018818,10,N
2018818,11a,N
2018818,11b,N
2018818,12a,Y
2018818,12b,N
2019027,3a,N
2019027,3b,N
2019027,4a,Y
2019027,4b,N
2019027,5,Y
2019027,6a,Y
2019027,6b,N
2019027,7a,N
2019027,7b,N
2019027,8a,N
2019027,8b,N
2019027,9,N
2019027,10,N
2019027,11a,N
2019027,11b,Y
2019027,12a,Y
2019027,12b,N
2019161,3a,N
2019161,3b,N
2019161,4a,Y
2019161,4b,N
2019161,5,Y
2019161,6a,Y
2019161,6b,N
2019161,7a,N
2019161,7b,N
2019161,8a,N
2019161,8b,N
2019161,9,N
2019161,10,Y
2019161,11a,N
2019161,11b,N
2019161,12a,N
2019161,12b,N
2019162,3a,N
2019162,3b,N
2019162,4a,Y
2019162,4b,N
2019162,5,Y
2019162,6a,Y
2019162,6b,N
2019162,7a,N
2019162,7b,N
2019162,8a,N
2019162,8b,N
2019162,9,N
2019162,10,N
2019162,11a,N
2019162,11b,N
2019162,12a,Y
2019162,12b,N
2019178,3a,N
2019178,3b,N
2019178,4a,N
2019178,4b,N
2019178,5,Y
2019178,6a,Y
2019178,6b,N
2019178,7a,N
2019178,7b,N
2019178,8a,N
2019178,8b,N
2019178,9,N
2019178,10,N
2019178,11a,N
2019178,11b,N
2019178,12a,Y
2019178,12b,N
2019185,3a,N
2019185,3b,N
2019185,4a,Y
2019185,4b,N
2019185,5,Y
2019185,6a,Y
2019185,6b,N
2019185,7a,N
2019185,7b,N
2019185,8a,N
2019185,8b,N
2019185,9,N
2019185,10,N
2019185,11a,Y
2019185,11b,N
2019185,12a,Y
2019185,12b,N
2019938,3a,Y
2019938,3b,N
2019938,4a,Y
2019938,4b,Y
2019938,5,Y
2019938,6a,Y
2019938,6b,N
2019938,7a,Y
2019938,7b,N
2019938,8a,Y
2019938,8b,N
2019938,9,N
2019938,10,N
2019938,11a,Y
2019938,11b,N
