PMID,CONSORT_item,is_reported
1902410,12b,N
1902426,3a,Y
1902426,3b,N
1902426,4a,Y
1902426,4b,N
1902426,5,Y
1902426,6a,Y
1902426,6b,N
1902426,7a,N
1902426,7b,N
1902426,8a,N
1902426,8b,N
1902426,9,N
1902426,10,N
1902426,11a,N
1902426,11b,N
1902426,12a,Y
1902426,12b,N
1903404,3a,N
1903404,3b,N
1903404,4a,N
1903404,4b,N
1903404,5,Y
1903404,6a,Y
1903404,6b,N
1903404,7a,N
1903404,7b,N
1903404,8a,N
1903404,8b,N
1903404,9,N
1903404,10,N
1903404,11a,N
1903404,11b,N
1903404,12a,N
1903404,12b,N
1903723,3a,N
1903723,3b,N
1903723,4a,Y
1903723,4b,N
1903723,5,Y
1903723,6a,Y
1903723,6b,N
1903723,7a,N
1903723,7b,Y
1903723,8a,N
1903723,8b,N
1903723,9,N
1903723,10,N
1903723,11a,N
1903723,11b,N
1903723,12a,Y
1903723,12b,N
1903907,3a,Y
1903907,3b,N
1903907,4a,N
1903907,4b,N
1903907,5,Y
1903907,6a,Y
1903907,6b,N
1903907,7a,Y
1903907,7b,N
1903907,8a,Y
1903907,8b,N
1903907,9,N
1903907,10,N
1903907,11a,N
1903907,11b,N
1903907,12a,Y
1903907,12b,N
1904090,3a,N
1904090,3b,N
1904090,4a,Y
1904090,4b,N
1904090,5,Y
1904090,6a,Y
1904090,6b,N
1904090,7a,Y
1904090,7b,N
1904090,8a,Y
1904090,8b,N
1904090,9,N
1904090,10,Y
1904090,11a,Y
1904090,11b,N
1904090,12a,N
1904090,12b,N
1904091,3a,N
1904091,3b,N
1904091,4a,Y
1904091,4b,N
1904091,5,Y
1904091,6a,Y
1904091,6b,N
1904091,7a,N
1904091,7b,N
1904091,8a,N
1904091,8b,N
1904091,9,N
1904091,10,N
1904091,11a,N
1904091,11b,N
1904091,12a,N
1904091,12b,N
1904189,3a,Y
1904189,3b,N
1904189,4a,Y
1904189,4b,Y
1904189,5,Y
1904189,6a,Y
1904189,6b,N
1904189,7a,N
1904189,7b,N
1904189,8a,N
1904189,8b,N
1904189,9,N
1904189,10,N
1904189,11a,N
1904189,11b,N
1904189,12a,Y
1904189,12b,N
1904310,3a,N
1904310,3b,N
1904310,4a,Y
1904310,4b,N
1904310,5,Y
1904310,6a,N
1904310,6b,N
1904310,7a,N
1904310,7b,N
1904310,8a,N
1904310,8b,Y
1904310,9,N
1904310,10,N
1904310,11a,N
1904310,11b,N
1904310,12a,N
1904310,12b,N
1904333,3a,N
1904333,3b,N
1904333,4a,Y
1904333,4b,N
1904333,5,Y
1904333,6a,Y
1904333,6b,N
1904333,7a,Y
1904333,7b,N
1904333,8a,N
1904333,8b,N
1904333,9,N
1904333,10,N
1904333,11a,N
1904333,11b,N
1904333,12a,Y
1904333,12b,N
1904750,3a,N
1904750,3b,N
1904750,4a,Y
1904750,4b,N
1904750,5,N
1904750,6a,Y
1904750,6b,N
1904750,7a,N
1904750,7b,N
1904750,8a,N
1904750,8b,N
1904750,9,N
1904750,10,N
1904750,11a,N
1904750,11b,N
1904750,12a,N
1904750,12b,N
1904891,3a,N
1904891,3b,N
1904891,4a,Y
1904891,4b,N
1904891,5,Y
1904891,6a,Y
1904891,6b,N
1904891,7a,Y
1904891,7b,N
1904891,8a,N
1904891,8b,N
1904891,9,N
1904891,10,N
1904891,11a,Y
1904891,11b,N
1904891,12a,Y
1904891,12b,N
1904892,3a,N
1904892,3b,N
1904892,4a,Y
1904892,4b,N
1904892,5,Y
1904892,6a,Y
1904892,6b,N
1904892,7a,N
1904892,7b,N
1904892,8a,N
1904892,8b,N
1904892,9,N
1904892,10,N
1904892,11a,N
1904892,11b,N
1904892,12a,Y
1904892,12b,N
1905602,3a,Y
1905602,3b,N
1905602,4a,Y
1905602,4b,Y
1905602,5,Y
1905602,6a,Y
1905602,6b,N
1905602,7a,N
1905602,7b,N
1905602,8a,N
1905602,8b,N
1905602,9,N
1905602,10,N
1905602,11a,Y
1905602,11b,N
1905602,12a,N
1905602,12b,N
1906102,3a,N
1906102,3b,N
1906102,4a,Y
1906102,4b,N
1906102,5,Y
1906102,6a,Y
1906102,6b,N
1906102,7a,Y
1906102,7b,Y
1906102,8a,Y
1906102,8b,Y
1906102,9,N
1906102,10,Y
1906102,11a,N
1906102,11b,N
1906102,12a,Y
1906102,12b,N
1906432,3a,N
1906432,3b,N
1906432,4a,Y
1906432,4b,N
1906432,5,Y
1906432,6a,Y
1906432,6b,N
1906432,7a,N
1906432,7b,N
1906432,8a,N
1906432,8b,N
1906432,9,N
1906432,10,N
1906432,11a,N
1906432,11b,N
1906432,12a,Y
1906432,12b,N
1906610,3a,Y
1906610,3b,N
1906610,4a,N
1906610,4b,N
1906610,5,Y
1906610,6a,Y
1906610,6b,N
1906610,7a,N
1906610,7b,N
1906610,8a,N
1906610,8b,N
1906610,9,N
1906610,10,N
1906610,11a,N
1906610,11b,N
1906610,12a,Y
1906610,12b,N
1907317,3a,N
1907317,3b,N
1907317,4a,N
1907317,4b,Y
1907317,5,Y
1907317,6a,Y
1907317,6b,N
1907317,7a,N
1907317,7b,N
1907317,8a,N
1907317,8b,N
1907317,9,N
1907317,10,N
1907317,11a,N
1907317,11b,N
1907317,12a,N
1907317,12b,N
1907362,3a,N
1907362,3b,N
1907362,4a,N
1907362,4b,N
1907362,5,Y
1907362,6a,Y
1907362,6b,N
1907362,7a,N
1907362,7b,N
1907362,8a,N
1907362,8b,N
1907362,9,N
1907362,10,N
1907362,11a,Y
1907362,11b,N
1907362,12a,Y
1907362,12b,N
1907432,3a,Y
1907432,3b,N
1907432,4a,Y
1907432,4b,N
1907432,5,Y
1907432,6a,Y
1907432,6b,N
1907432,7a,N
1907432,7b,N
1907432,8a,Y
1907432,8b,Y
1907432,9,N
1907432,10,N
1907432,11a,N
1907432,11b,N
1907432,12a,N
1907432,12b,N
1907839,3a,Y
1907839,3b,N
1907839,4a,Y
1907839,4b,N
1907839,5,Y
1907839,6a,Y
1907839,6b,N
1907839,7a,N
1907839,7b,N
1907839,8a,N
1907839,8b,N
1907839,9,N
1907839,10,N
1907839,11a,N
1907839,11b,N
1907839,12a,Y
1907839,12b,N
1908080,3a,N
1908080,3b,N
1908080,4a,Y
1908080,4b,Y
1908080,5,Y
1908080,6a,Y
1908080,6b,N
1908080,7a,N
1908080,7b,N
1908080,8a,N
1908080,8b,N
1908080,9,Y
1908080,10,Y
1908080,11a,N
1908080,11b,N
1908080,12a,Y
1908080,12b,Y
1908192,3a,N
1908192,3b,N
1908192,4a,N
1908192,4b,N
1908192,5,Y
1908192,6a,Y
1908192,6b,N
1908192,7a,N
1908192,7b,N
1908192,8a,N
1908192,8b,N
1908192,9,N
1908192,10,N
1908192,11a,N
1908192,11b,N
1908192,12a,Y
1908192,12b,N
1909525,3a,N
1909525,3b,N
1909525,4a,Y
1909525,4b,N
1909525,5,Y
1909525,6a,Y
1909525,6b,N
1909525,7a,N
1909525,7b,N
1909525,8a,N
1909525,8b,N
1909525,9,N
1909525,10,N
1909525,11a,Y
1909525,11b,N
1909525,12a,N
1909525,12b,N
1909749,3a,Y
1909749,3b,N
1909749,4a,Y
1909749,4b,Y
1909749,5,Y
1909749,6a,Y
1909749,6b,N
1909749,7a,N
1909749,7b,N
1909749,8a,N
1909749,8b,N
1909749,9,N
1909749,10,N
1909749,11a,N
1909749,11b,N
1909749,12a,Y
1909749,12b,N
1910019,3a,Y
1910019,3b,N
1910019,4a,Y
1910019,4b,N
1910019,5,Y
1910019,6a,Y
1910019,6b,N
1910019,7a,Y
1910019,7b,N
1910019,8a,N
1910019,8b,N
1910019,9,N
1910019,10,N
1910019,11a,N
1910019,11b,N
1910019,12a,Y
1910019,12b,N
1910957,3a,N
1910957,3b,N
1910957,4a,N
1910957,4b,N
1910957,5,Y
1910957,6a,Y
1910957,6b,N
1910957,7a,N
1910957,7b,N
1910957,8a,N
1910957,8b,N
1910957,9,N
1910957,10,N
1910957,11a,Y
1910957,11b,N
1910957,12a,Y
1910957,12b,N
1911008,3a,N
1911008,3b,N
1911008,4a,Y
1911008,4b,N
1911008,5,Y
1911008,6a,Y
1911008,6b,N
1911008,7a,N
1911008,7b,N
1911008,8a,Y
1911008,8b,N
1911008,9,N
1911008,10,N
1911008,11a,N
1911008,11b,Y
1911008,12a,Y
1911008,12b,N
1911657,3a,Y
1911657,3b,Y
1911657,4a,Y
1911657,4b,N
1911657,5,Y
1911657,6a,Y
1911657,6b,N
1911657,7a,N
1911657,7b,N
1911657,8a,N
1911657,8b,N
1911657,9,N
1911657,10,N
1911657,11a,Y
1911657,11b,Y
1911657,12a,N
1911657,12b,N
1912129,3a,N
1912129,3b,N
1912129,4a,N
1912129,4b,N
1912129,5,Y
1912129,6a,Y
1912129,6b,N
1912129,7a,N
1912129,7b,N
1912129,8a,N
1912129,8b,N
1912129,9,N
1912129,10,N
1912129,11a,N
1912129,11b,N
1912129,12a,N
1912129,12b,N
1912368,3a,N
1912368,3b,N
1912368,4a,N
1912368,4b,N
1912368,5,Y
1912368,6a,Y
1912368,6b,N
1912368,7a,N
1912368,7b,N
1912368,8a,N
1912368,8b,N
1912368,9,N
1912368,10,N
1912368,11a,N
1912368,11b,N
1912368,12a,Y
1912368,12b,N
1912554,3a,N
1912554,3b,N
1912554,4a,Y
1912554,4b,N
1912554,5,Y
1912554,6a,Y
1912554,6b,N
1912554,7a,N
1912554,7b,N
1912554,8a,N
1912554,8b,N
1912554,9,N
1912554,10,N
1912554,11a,N
1912554,11b,N
1912554,12a,N
1912554,12b,N
1912556,3a,N
1912556,3b,N
1912556,4a,Y
1912556,4b,N
1912556,5,Y
1912556,6a,Y
1912556,6b,N
1912556,7a,N
1912556,7b,N
1912556,8a,N
1912556,8b,Y
1912556,9,N
1912556,10,N
1912556,11a,N
1912556,11b,N
1912556,12a,Y
1912556,12b,N
1914053,3a,N
1914053,3b,N
1914053,4a,Y
1914053,4b,N
1914053,5,Y
1914053,6a,Y
1914053,6b,N
1914053,7a,N
1914053,7b,N
1914053,8a,Y
1914053,8b,N
1914053,9,N
1914053,10,N
1914053,11a,N
1914053,11b,Y
1914053,12a,Y
1914053,12b,N
1914055,3a,N
1914055,3b,N
1914055,4a,N
1914055,4b,N
1914055,5,Y
1914055,6a,Y
1914055,6b,N
1914055,7a,N
1914055,7b,N
1914055,8a,N
1914055,8b,N
1914055,9,N
1914055,10,N
1914055,11a,N
1914055,11b,N
1914055,12a,Y
1914055,12b,N
1914056,3a,Y
1914056,3b,N
1914056,4a,Y
1914056,4b,N
1914056,5,Y
1914056,6a,Y
1914056,6b,N
1914056,7a,N
1914056,7b,N
1914056,8a,N
1914056,8b,N
1914056,9,N
1914056,10,N
1914056,11a,Y
1914056,11b,N
1914056,12a,Y
1914056,12b,N
1914366,3a,N
1914366,3b,N
1914366,4a,Y
1914366,4b,N
1914366,5,Y
1914366,6a,Y
1914366,6b,N
1914366,7a,N
1914366,7b,N
1914366,8a,Y
1914366,8b,N
1914366,9,N
1914366,10,N
1914366,11a,N
1914366,11b,N
1914366,12a,Y
1914366,12b,N
1914396,3a,Y
1914396,3b,N
1914396,4a,N
1914396,4b,N
1914396,5,Y
1914396,6a,Y
1914396,6b,N
1914396,7a,N
1914396,7b,N
1914396,8a,N
1914396,8b,N
1914396,9,Y
1914396,10,N
1914396,11a,Y
1914396,11b,N
1914396,12a,N
1914396,12b,N
1914554,3a,N
1914554,3b,N
1914554,4a,Y
1914554,4b,N
1914554,5,Y
1914554,6a,Y
1914554,6b,N
1914554,7a,N
1914554,7b,N
1914554,8a,N
1914554,8b,N
1914554,9,N
1914554,10,N
1914554,11a,N
1914554,11b,N
1914554,12a,Y
1914554,12b,N
1914560,3a,N
1914560,3b,N
1914560,4a,N
1914560,4b,Y
1914560,5,Y
1914560,6a,Y
1914560,6b,N
1914560,7a,N
1914560,7b,N
1914560,8a,N
1914560,8b,N
1914560,9,N
1914560,10,N
1914560,11a,N
1914560,11b,N
1914560,12a,Y
1914560,12b,N
1914619,3a,N
1914619,3b,N
1914619,4a,N
1914619,4b,N
1914619,5,Y
1914619,6a,Y
1914619,6b,N
1914619,7a,N
1914619,7b,N
1914619,8a,N
1914619,8b,N
1914619,9,N
1914619,10,N
1914619,11a,Y
1914619,11b,N
1914619,12a,N
1914619,12b,N
1915909,3a,N
1915909,3b,N
1915909,4a,Y
1915909,4b,Y
1915909,5,Y
1915909,6a,Y
1915909,6b,N
1915909,7a,Y
1915909,7b,N
1915909,8a,N
1915909,8b,N
1915909,9,Y
1915909,10,Y
1915909,11a,N
1915909,11b,N
1915909,12a,N
1915909,12b,N
1917174,3a,Y
1917174,3b,N
1917174,4a,Y
1917174,4b,Y
1917174,5,Y
1917174,6a,Y
1917174,6b,N
1917174,7a,N
1917174,7b,N
1917174,8a,N
1917174,8b,N
1917174,9,N
1917174,10,N
1917174,11a,N
1917174,11b,N
1917174,12a,Y
1917174,12b,N
1918458,3a,Y
1918458,3b,N
1918458,4a,N
1918458,4b,Y
1918458,5,Y
1918458,6a,Y
1918458,6b,N
1918458,7a,N
1918458,7b,N
1918458,8a,N
1918458,8b,N
1918458,9,N
1918458,10,N
1918458,11a,Y
1918458,11b,N
1918458,12a,Y
1918458,12b,N
1918655,3a,N
1918655,3b,N
1918655,4a,Y
1918655,4b,Y
1918655,5,Y
1918655,6a,Y
1918655,6b,N
1918655,7a,N
1918655,7b,N
1918655,8a,N
1918655,8b,N
1918655,9,Y
1918655,10,N
1918655,11a,N
1918655,11b,N
1918655,12a,N
1918655,12b,N
1918659,3a,Y
1918659,3b,N
1918659,4a,Y
1918659,4b,N
1918659,5,Y
1918659,6a,Y
1918659,6b,N
1918659,7a,N
1918659,7b,N
1918659,8a,N
1918659,8b,N
1918659,9,N
1918659,10,N
1918659,11a,N
1918659,11b,Y
1918659,12a,Y
1918659,12b,N
1918709,3a,N
1918709,3b,N
1918709,4a,N
1918709,4b,N
1918709,5,N
1918709,6a,N
1918709,6b,N
1918709,7a,N
1918709,7b,N
1918709,8a,N
1918709,8b,N
1918709,9,N
1918709,10,N
1918709,11a,N
1918709,11b,N
1918709,12a,N
1918709,12b,N
1918724,3a,N
1918724,3b,N
1918724,4a,N
1918724,4b,N
1918724,5,Y
1918724,6a,Y
1918724,6b,N
1918724,7a,Y
1918724,7b,N
1918724,8a,N
1918724,8b,N
1918724,9,N
1918724,10,N
1918724,11a,Y
1918724,11b,N
1918724,12a,Y
1918724,12b,N
1919404,3a,N
1919404,3b,N
1919404,4a,Y
1919404,4b,N
1919404,5,Y
1919404,6a,Y
1919404,6b,N
1919404,7a,N
1919404,7b,N
1919404,8a,N
1919404,8b,N
1919404,9,N
1919404,10,N
1919404,11a,Y
1919404,11b,N
1919404,12a,Y
1919404,12b,N
1919626,3a,N
1919626,3b,Y
1919626,4a,N
1919626,4b,N
1919626,5,Y
1919626,6a,Y
1919626,6b,N
1919626,7a,N
1919626,7b,N
1919626,8a,N
1919626,8b,N
1919626,9,N
1919626,10,N
1919626,11a,N
1919626,11b,N
1919626,12a,Y
1919626,12b,N
1919882,3a,Y
1919882,3b,N
1919882,4a,Y
1919882,4b,N
1919882,5,Y
1919882,6a,Y
1919882,6b,N
1919882,7a,N
1919882,7b,N
1919882,8a,N
1919882,8b,N
1919882,9,N
1919882,10,N
1919882,11a,N
1919882,11b,N
1919882,12a,Y
1919882,12b,N
1920177,3a,N
1920177,3b,N
1920177,4a,Y
1920177,4b,Y
1920177,5,Y
1920177,6a,Y
1920177,6b,N
1920177,7a,N
1920177,7b,N
1920177,8a,N
1920177,8b,N
1920177,9,N
1920177,10,Y
1920177,11a,N
1920177,11b,N
1920177,12a,Y
1920177,12b,N
1920184,3a,Y
1920184,3b,N
1920184,4a,N
1920184,4b,N
1920184,5,Y
1920184,6a,Y
1920184,6b,N
1920184,7a,N
1920184,7b,N
1920184,8a,N
1920184,8b,N
1920184,9,N
1920184,10,N
1920184,11a,N
1920184,11b,N
1920184,12a,Y
1920184,12b,Y
1921737,3a,N
1921737,3b,N
1921737,4a,N
1921737,4b,N
1921737,5,Y
1921737,6a,Y
1921737,6b,N
1921737,7a,N
1921737,7b,N
1921737,8a,N
1921737,8b,N
1921737,9,N
1921737,10,N
1921737,11a,N
1921737,11b,N
1921737,12a,Y
1921737,12b,N
1921738,3a,N
1921738,3b,N
1921738,4a,N
1921738,4b,N
1921738,5,Y
1921738,6a,Y
1921738,6b,N
1921738,7a,N
1921738,7b,N
1921738,8a,N
1921738,8b,N
1921738,9,N
1921738,10,N
1921738,11a,N
1921738,11b,Y
1921738,12a,Y
1921738,12b,N
1921739,3a,N
1921739,3b,N
1921739,4a,N
1921739,4b,N
1921739,5,Y
1921739,6a,Y
1921739,6b,N
1921739,7a,N
1921739,7b,N
1921739,8a,Y
1921739,8b,N
1921739,9,N
1921739,10,N
1921739,11a,N
1921739,11b,N
1921739,12a,Y
1921739,12b,N
1923396,3a,N
1923396,3b,N
1923396,4a,Y
1923396,4b,N
1923396,5,Y
1923396,6a,Y
1923396,6b,N
1923396,7a,N
1923396,7b,N
1923396,8a,Y
1923396,8b,N
1923396,9,N
1923396,10,N
1923396,11a,N
1923396,11b,Y
1923396,12a,Y
1923396,12b,N
1924023,3a,N
1924023,3b,N
1924023,4a,Y
1924023,4b,N
1924023,5,N
1924023,6a,Y
1924023,6b,N
1924023,7a,N
1924023,7b,N
1924023,8a,N
1924023,8b,N
1924023,9,N
1924023,10,N
1924023,11a,N
1924023,11b,N
1924023,12a,N
1924023,12b,N
1924052,3a,Y
1924052,3b,N
1924052,4a,N
1924052,4b,N
1924052,5,Y
1924052,6a,Y
1924052,6b,N
1924052,7a,N
1924052,7b,N
1924052,8a,N
1924052,8b,N
1924052,9,N
1924052,10,N
1924052,11a,N
1924052,11b,N
1924052,12a,Y
1924052,12b,N
1924625,3a,Y
1924625,3b,N
1924625,4a,Y
1924625,4b,N
1924625,5,Y
1924625,6a,Y
1924625,6b,N
1924625,7a,N
1924625,7b,N
1924625,8a,N
1924625,8b,N
1924625,9,N
1924625,10,N
1924625,11a,Y
1924625,11b,Y
1924625,12a,Y
1924625,12b,N
1926059,3a,N
1926059,3b,N
1926059,4a,N
1926059,4b,N
1926059,5,Y
1926059,6a,Y
1926059,6b,N
1926059,7a,N
1926059,7b,N
1926059,8a,N
1926059,8b,N
1926059,9,N
1926059,10,N
1926059,11a,N
1926059,11b,N
1926059,12a,Y
1926059,12b,N
1927852,3a,N
1927852,3b,N
1927852,4a,N
1927852,4b,N
1927852,5,N
1927852,6a,N
1927852,6b,N
1927852,7a,N
1927852,7b,N
1927852,8a,N
1927852,8b,N
1927852,9,N
1927852,10,N
1927852,11a,N
1927852,11b,N
1927852,12a,Y
1927852,12b,N
1927914,3a,N
1927914,3b,N
1927914,4a,Y
1927914,4b,N
1927914,5,Y
1927914,6a,Y
1927914,6b,N
1927914,7a,N
1927914,7b,N
1927914,8a,N
1927914,8b,N
1927914,9,N
1927914,10,N
1927914,11a,N
1927914,11b,N
1927914,12a,N
1927914,12b,N
1927938,3a,Y
1927938,3b,N
1927938,4a,Y
1927938,4b,N
1927938,5,Y
1927938,6a,Y
1927938,6b,N
1927938,7a,N
1927938,7b,N
1927938,8a,N
1927938,8b,N
1927938,9,N
1927938,10,N
1927938,11a,N
1927938,11b,N
1927938,12a,Y
1927938,12b,N
1927942,3a,Y
1927942,3b,N
1927942,4a,Y
1927942,4b,Y
1927942,5,Y
1927942,6a,Y
1927942,6b,N
1927942,7a,N
1927942,7b,N
1927942,8a,N
1927942,8b,N
1927942,9,N
1927942,10,N
1927942,11a,N
1927942,11b,N
1927942,12a,Y
1927942,12b,N
1927943,3a,Y
1927943,3b,N
1927943,4a,Y
1927943,4b,N
1927943,5,Y
1927943,6a,Y
1927943,6b,N
1927943,7a,N
1927943,7b,N
1927943,8a,N
1927943,8b,N
1927943,9,N
1927943,10,N
1927943,11a,Y
1927943,11b,N
1927943,12a,Y
1927943,12b,N
1927953,3a,Y
1927953,3b,N
1927953,4a,Y
1927953,4b,Y
1927953,5,Y
1927953,6a,Y
1927953,6b,N
1927953,7a,N
1927953,7b,Y
1927953,8a,N
1927953,8b,N
1927953,9,N
1927953,10,N
1927953,11a,N
1927953,11b,N
1927953,12a,Y
1927953,12b,N
1927982,3a,N
1927982,3b,N
1927982,4a,Y
1927982,4b,Y
1927982,5,Y
1927982,6a,Y
1927982,6b,N
1927982,7a,Y
1927982,7b,N
1927982,8a,Y
1927982,8b,N
1927982,9,Y
1927982,10,N
1927982,11a,Y
1927982,11b,Y
1927982,12a,Y
1927982,12b,N
1928165,3a,N
1928165,3b,N
1928165,4a,N
1928165,4b,Y
1928165,5,Y
1928165,6a,Y
1928165,6b,N
1928165,7a,N
1928165,7b,N
1928165,8a,N
1928165,8b,N
1928165,9,N
1928165,10,N
1928165,11a,N
1928165,11b,N
1928165,12a,Y
1928165,12b,N
1928672,3a,N
1928672,3b,N
1928672,4a,Y
1928672,4b,N
1928672,5,Y
1928672,6a,Y
1928672,6b,N
1928672,7a,N
1928672,7b,N
1928672,8a,N
1928672,8b,N
1928672,9,N
1928672,10,N
1928672,11a,Y
1928672,11b,N
1928672,12a,Y
1928672,12b,N
1928683,3a,Y
1928683,3b,N
1928683,4a,N
1928683,4b,N
1928683,5,Y
1928683,6a,Y
1928683,6b,N
1928683,7a,N
1928683,7b,N
1928683,8a,Y
1928683,8b,Y
1928683,9,N
1928683,10,N
1928683,11a,N
1928683,11b,N
1928683,12a,Y
1928683,12b,N
1928685,3a,N
1928685,3b,N
1928685,4a,Y
1928685,4b,N
1928685,5,Y
1928685,6a,Y
1928685,6b,N
1928685,7a,N
1928685,7b,N
1928685,8a,N
1928685,8b,N
1928685,9,N
1928685,10,N
1928685,11a,Y
1928685,11b,N
1928685,12a,N
1928685,12b,N
1928686,3a,N
1928686,3b,N
1928686,4a,Y
1928686,4b,N
1928686,5,Y
1928686,6a,Y
1928686,6b,N
1928686,7a,N
1928686,7b,N
1928686,8a,N
1928686,8b,Y
1928686,9,N
1928686,10,N
1928686,11a,N
1928686,11b,N
1928686,12a,Y
1928686,12b,N
1928875,3a,Y
1928875,3b,N
1928875,4a,Y
1928875,4b,N
1928875,5,Y
1928875,6a,Y
1928875,6b,N
1928875,7a,N
1928875,7b,N
1928875,8a,N
1928875,8b,N
1928875,9,N
1928875,10,N
1928875,11a,N
1928875,11b,N
1928875,12a,Y
1928875,12b,Y
1928879,3a,N
1928879,3b,N
1928879,4a,Y
1928879,4b,Y
1928879,5,Y
1928879,6a,Y
1928879,6b,N
1928879,7a,Y
1928879,7b,N
1928879,8a,N
1928879,8b,N
1928879,9,N
1928879,10,N
1928879,11a,N
1928879,11b,Y
1928879,12a,Y
1928879,12b,N
1928881,3a,N
1928881,3b,N
1928881,4a,Y
1928881,4b,N
1928881,5,Y
1928881,6a,Y
1928881,6b,N
1928881,7a,Y
1928881,7b,N
1928881,8a,Y
1928881,8b,N
1928881,9,Y
1928881,10,N
1928881,11a,N
1928881,11b,N
1928881,12a,Y
1928881,12b,N
1928883,3a,N
1928883,3b,N
1928883,4a,Y
1928883,4b,Y
1928883,5,Y
1928883,6a,Y
1928883,6b,N
1928883,7a,N
1928883,7b,N
1928883,8a,N
1928883,8b,N
1928883,9,N
1928883,10,N
1928883,11a,N
1928883,11b,N
1928883,12a,Y
1928883,12b,N
1929247,3a,Y
1929247,3b,N
1929247,4a,N
1929247,4b,N
1929247,5,Y
1929247,6a,Y
1929247,6b,N
1929247,7a,N
1929247,7b,N
1929247,8a,N
1929247,8b,N
1929247,9,N
1929247,10,N
1929247,11a,N
1929247,11b,Y
1929247,12a,Y
1929247,12b,N
1929253,3a,Y
1929253,3b,N
1929253,4a,Y
1929253,4b,Y
1929253,5,Y
1929253,6a,Y
1929253,6b,N
1929253,7a,N
1929253,7b,N
1929253,8a,Y
1929253,8b,N
1929253,9,N
1929253,10,Y
1929253,11a,N
1929253,11b,N
1929253,12a,N
1929253,12b,N
1929293,3a,N
1929293,3b,N
1929293,4a,Y
1929293,4b,N
1929293,5,Y
1929293,6a,Y
1929293,6b,N
1929293,7a,N
1929293,7b,N
1929293,8a,N
1929293,8b,Y
1929293,9,N
1929293,10,N
1929293,11a,Y
1929293,11b,N
1929293,12a,Y
1929293,12b,N
1929337,3a,N
1929337,3b,N
1929337,4a,N
1929337,4b,N
1929337,5,Y
1929337,6a,Y
1929337,6b,N
1929337,7a,N
1929337,7b,N
1929337,8a,N
1929337,8b,N
1929337,9,N
1929337,10,N
1929337,11a,Y
1929337,11b,N
1929337,12a,Y
1929337,12b,N
1931398,3a,Y
1931398,3b,N
1931398,4a,N
1931398,4b,N
1931398,5,Y
1931398,6a,Y
1931398,6b,N
1931398,7a,N
1931398,7b,N
1931398,8a,N
1931398,8b,N
1931398,9,N
1931398,10,N
1931398,11a,Y
1931398,11b,N
1931398,12a,Y
1931398,12b,N
1931399,3a,Y
1931399,3b,N
1931399,4a,Y
1931399,4b,N
