PMID,CONSORT_item,is_reported
1709338,8b,N
1709338,9,N
1709338,10,N
1709338,11a,N
1709338,11b,N
1709338,12a,Y
1709338,12b,N
1709566,3a,N
1709566,3b,N
1709566,4a,N
1709566,4b,N
1709566,5,Y
1709566,6a,Y
1709566,6b,N
1709566,7a,N
1709566,7b,N
1709566,8a,N
1709566,8b,N
1709566,9,N
1709566,10,N
1709566,11a,Y
1709566,11b,N
1709566,12a,Y
1709566,12b,N
1709686,3a,N
1709686,3b,N
1709686,4a,Y
1709686,4b,N
1709686,5,Y
1709686,6a,Y
1709686,6b,N
1709686,7a,Y
1709686,7b,N
1709686,8a,N
1709686,8b,Y
1709686,9,Y
1709686,10,N
1709686,11a,N
1709686,11b,N
1709686,12a,Y
1709686,12b,N
1710655,3a,N
1710655,3b,N
1710655,4a,Y
1710655,4b,N
1710655,5,Y
1710655,6a,Y
1710655,6b,N
1710655,7a,Y
1710655,7b,N
1710655,8a,N
1710655,8b,Y
1710655,9,N
1710655,10,Y
1710655,11a,N
1710655,11b,N
1710655,12a,Y
1710655,12b,N
1712835,3a,N
1712835,3b,N
1712835,4a,Y
1712835,4b,N
1712835,5,Y
1712835,6a,Y
1712835,6b,N
1712835,7a,Y
1712835,7b,N
1712835,8a,N
1712835,8b,Y
1712835,9,Y
1712835,10,Y
1712835,11a,Y
1712835,11b,N
1712835,12a,Y
1712835,12b,Y
1712836,3a,N
1712836,3b,N
1712836,4a,Y
1712836,4b,Y
1712836,5,Y
1712836,6a,Y
1712836,6b,N
1712836,7a,N
1712836,7b,N
1712836,8a,N
1712836,8b,N
1712836,9,N
1712836,10,N
1712836,11a,N
1712836,11b,N
1712836,12a,Y
1712836,12b,N
1713663,3a,N
1713663,3b,N
1713663,4a,N
1713663,4b,N
1713663,5,Y
1713663,6a,Y
1713663,6b,N
1713663,7a,N
1713663,7b,N
1713663,8a,N
1713663,8b,N
1713663,9,N
1713663,10,N
1713663,11a,N
1713663,11b,N
1713663,12a,N
1713663,12b,N
1714532,3a,Y
1714532,3b,N
1714532,4a,N
1714532,4b,N
1714532,5,Y
1714532,6a,N
1714532,6b,N
1714532,7a,Y
1714532,7b,N
1714532,8a,N
1714532,8b,N
1714532,9,N
1714532,10,N
1714532,11a,N
1714532,11b,N
1714532,12a,Y
1714532,12b,N
1714948,3a,N
1714948,3b,N
1714948,4a,N
1714948,4b,Y
1714948,5,Y
1714948,6a,Y
1714948,6b,N
1714948,7a,N
1714948,7b,N
1714948,8a,N
1714948,8b,N
1714948,9,N
1714948,10,Y
1714948,11a,N
1714948,11b,N
1714948,12a,Y
1714948,12b,N
1715125,3a,Y
1715125,3b,N
1715125,4a,Y
1715125,4b,N
1715125,5,Y
1715125,6a,Y
1715125,6b,N
1715125,7a,N
1715125,7b,N
1715125,8a,N
1715125,8b,N
1715125,9,N
1715125,10,N
1715125,11a,Y
1715125,11b,N
1715125,12a,Y
1715125,12b,N
1715501,3a,N
1715501,3b,N
1715501,4a,N
1715501,4b,N
1715501,5,N
1715501,6a,N
1715501,6b,N
1715501,7a,N
1715501,7b,N
1715501,8a,N
1715501,8b,N
1715501,9,N
1715501,10,N
1715501,11a,N
1715501,11b,N
1715501,12a,N
1715501,12b,N
1716935,3a,N
1716935,3b,N
1716935,4a,Y
1716935,4b,N
1716935,5,Y
1716935,6a,Y
1716935,6b,N
1716935,7a,N
1716935,7b,N
1716935,8a,N
1716935,8b,N
1716935,9,N
1716935,10,Y
1716935,11a,N
1716935,11b,N
1716935,12a,Y
1716935,12b,N
1718158,3a,N
1718158,3b,N
1718158,4a,Y
1718158,4b,Y
1718158,5,N
1718158,6a,Y
1718158,6b,N
1718158,7a,N
1718158,7b,N
1718158,8a,N
1718158,8b,N
1718158,9,N
1718158,10,N
1718158,11a,N
1718158,11b,N
1718158,12a,Y
1718158,12b,Y
1718348,3a,N
1718348,3b,N
1718348,4a,Y
1718348,4b,N
1718348,5,Y
1718348,6a,Y
1718348,6b,N
1718348,7a,N
1718348,7b,N
1718348,8a,N
1718348,8b,Y
1718348,9,Y
1718348,10,N
1718348,11a,N
1718348,11b,N
1718348,12a,Y
1718348,12b,N
1718364,3a,N
1718364,3b,N
1718364,4a,Y
1718364,4b,N
1718364,5,Y
1718364,6a,Y
1718364,6b,N
1718364,7a,N
1718364,7b,N
1718364,8a,N
1718364,8b,N
1718364,9,N
1718364,10,N
1718364,11a,N
1718364,11b,N
1718364,12a,Y
1718364,12b,N
1718477,3a,N
1718477,3b,N
1718477,4a,Y
1718477,4b,N
1718477,5,Y
1718477,6a,Y
1718477,6b,N
1718477,7a,N
1718477,7b,N
1718477,8a,Y
1718477,8b,N
1718477,9,N
1718477,10,N
1718477,11a,N
1718477,11b,N
1718477,12a,Y
1718477,12b,N
1719655,3a,N
1719655,3b,N
1719655,4a,Y
1719655,4b,Y
1719655,5,Y
1719655,6a,Y
1719655,6b,N
1719655,7a,N
1719655,7b,N
1719655,8a,N
1719655,8b,N
1719655,9,N
1719655,10,N
1719655,11a,Y
1719655,11b,N
1719655,12a,Y
1719655,12b,N
1720336,3a,N
1720336,3b,N
1720336,4a,Y
1720336,4b,N
1720336,5,Y
1720336,6a,Y
1720336,6b,N
1720336,7a,N
1720336,7b,N
1720336,8a,N
1720336,8b,N
1720336,9,N
1720336,10,N
1720336,11a,N
1720336,11b,N
1720336,12a,Y
1720336,12b,N
1720370,3a,Y
1720370,3b,N
1720370,4a,Y
1720370,4b,N
1720370,5,Y
1720370,6a,Y
1720370,6b,N
1720370,7a,N
1720370,7b,N
1720370,8a,Y
1720370,8b,Y
1720370,9,N
1720370,10,N
1720370,11a,N
1720370,11b,N
1720370,12a,Y
1720370,12b,N
1720403,3a,N
1720403,3b,N
1720403,4a,Y
1720403,4b,Y
1720403,5,Y
1720403,6a,Y
1720403,6b,N
1720403,7a,N
1720403,7b,N
1720403,8a,N
1720403,8b,N
1720403,9,N
1720403,10,N
1720403,11a,N
1720403,11b,Y
1720403,12a,Y
1720403,12b,Y
1720917,3a,Y
1720917,3b,N
1720917,4a,Y
1720917,4b,N
1720917,5,Y
1720917,6a,Y
1720917,6b,N
1720917,7a,N
1720917,7b,N
1720917,8a,N
1720917,8b,N
1720917,9,N
1720917,10,N
1720917,11a,N
1720917,11b,N
1720917,12a,Y
1720917,12b,Y
1721516,3a,Y
1721516,3b,N
1721516,4a,Y
1721516,4b,N
1721516,5,Y
1721516,6a,Y
1721516,6b,N
1721516,7a,N
1721516,7b,N
1721516,8a,N
1721516,8b,N
1721516,9,N
1721516,10,N
1721516,11a,N
1721516,11b,N
1721516,12a,Y
1721516,12b,N
1727457,3a,N
1727457,3b,N
1727457,4a,N
1727457,4b,Y
1727457,5,N
1727457,6a,Y
1727457,6b,N
1727457,7a,N
1727457,7b,N
1727457,8a,N
1727457,8b,N
1727457,9,N
1727457,10,N
1727457,11a,N
1727457,11b,N
1727457,12a,N
1727457,12b,N
1727741,3a,N
1727741,3b,N
1727741,4a,Y
1727741,4b,Y
1727741,5,Y
1727741,6a,Y
1727741,6b,N
1727741,7a,N
1727741,7b,N
1727741,8a,N
1727741,8b,Y
1727741,9,N
1727741,10,Y
1727741,11a,N
1727741,11b,Y
1727741,12a,Y
1727741,12b,N
1727913,3a,N
1727913,3b,N
1727913,4a,Y
1727913,4b,N
1727913,5,Y
1727913,6a,Y
1727913,6b,N
1727913,7a,N
1727913,7b,N
1727913,8a,Y
1727913,8b,Y
1727913,9,N
1727913,10,N
1727913,11a,Y
1727913,11b,N
1727913,12a,Y
1727913,12b,N
1727915,3a,N
1727915,3b,N
1727915,4a,Y
1727915,4b,N
1727915,5,Y
1727915,6a,Y
1727915,6b,N
1727915,7a,Y
1727915,7b,N
1727915,8a,N
1727915,8b,N
1727915,9,N
1727915,10,Y
1727915,11a,Y
1727915,11b,N
1727915,12a,Y
1727915,12b,N
1728807,3a,N
1728807,3b,N
1728807,4a,N
1728807,4b,N
1728807,5,N
1728807,6a,Y
1728807,6b,N
1728807,7a,N
1728807,7b,N
1728807,8a,N
1728807,8b,N
1728807,9,N
1728807,10,N
1728807,11a,N
1728807,11b,N
1728807,12a,Y
1728807,12b,N
1729060,3a,N
1729060,3b,N
1729060,4a,Y
1729060,4b,N
1729060,5,Y
1729060,6a,Y
1729060,6b,N
1729060,7a,N
1729060,7b,N
1729060,8a,N
1729060,8b,N
1729060,9,N
1729060,10,N
1729060,11a,N
1729060,11b,N
1729060,12a,N
1729060,12b,N
1729064,3a,Y
1729064,3b,N
1729064,4a,Y
1729064,4b,Y
1729064,5,Y
1729064,6a,Y
1729064,6b,N
1729064,7a,N
1729064,7b,N
1729064,8a,N
1729064,8b,N
1729064,9,N
1729064,10,N
1729064,11a,N
1729064,11b,Y
1729064,12a,Y
1729064,12b,N
1729814,3a,Y
1729814,3b,N
1729814,4a,Y
1729814,4b,N
1729814,5,Y
1729814,6a,Y
1729814,6b,N
1729814,7a,N
1729814,7b,N
1729814,8a,N
1729814,8b,N
1729814,9,N
1729814,10,N
1729814,11a,N
1729814,11b,N
1729814,12a,Y
1729814,12b,N
1729820,3a,N
1729820,3b,N
1729820,4a,Y
1729820,4b,N
1729820,5,Y
1729820,6a,Y
1729820,6b,N
1729820,7a,N
1729820,7b,N
1729820,8a,N
1729820,8b,N
1729820,9,N
1729820,10,N
1729820,11a,Y
1729820,11b,Y
1729820,12a,Y
1729820,12b,N
1729854,3a,N
1729854,3b,N
1729854,4a,Y
1729854,4b,Y
1729854,5,Y
1729854,6a,Y
1729854,6b,N
1729854,7a,N
1729854,7b,N
1729854,8a,Y
1729854,8b,N
1729854,9,N
1729854,10,N
1729854,11a,Y
1729854,11b,N
1729854,12a,Y
1729854,12b,N
1729864,3a,Y
1729864,3b,N
1729864,4a,Y
1729864,4b,N
1729864,5,Y
1729864,6a,Y
1729864,6b,N
1729864,7a,N
1729864,7b,N
1729864,8a,N
1729864,8b,Y
1729864,9,N
1729864,10,N
1729864,11a,N
1729864,11b,N
1729864,12a,Y
1729864,12b,Y
1729865,3a,N
1729865,3b,N
1729865,4a,Y
1729865,4b,N
1729865,5,Y
1729865,6a,Y
1729865,6b,N
1729865,7a,N
1729865,7b,N
1729865,8a,N
1729865,8b,N
1729865,9,N
1729865,10,N
1729865,11a,N
1729865,11b,N
1729865,12a,Y
1729865,12b,N
1730190,3a,Y
1730190,3b,N
1730190,4a,Y
1730190,4b,N
1730190,5,Y
1730190,6a,Y
1730190,6b,N
1730190,7a,N
1730190,7b,N
1730190,8a,N
1730190,8b,N
1730190,9,N
1730190,10,N
1730190,11a,Y
1730190,11b,N
1730190,12a,Y
1730190,12b,N
1730427,3a,N
1730427,3b,N
1730427,4a,Y
1730427,4b,N
1730427,5,Y
1730427,6a,Y
1730427,6b,N
1730427,7a,N
1730427,7b,N
1730427,8a,N
1730427,8b,Y
1730427,9,N
1730427,10,N
1730427,11a,N
1730427,11b,N
1730427,12a,N
1730427,12b,N
1731005,3a,N
1731005,3b,N
1731005,4a,Y
1731005,4b,N
1731005,5,Y
1731005,6a,Y
1731005,6b,N
1731005,7a,Y
1731005,7b,N
1731005,8a,Y
1731005,8b,N
1731005,9,N
1731005,10,N
1731005,11a,Y
1731005,11b,N
1731005,12a,Y
1731005,12b,N
1731027,3a,Y
1731027,3b,N
1731027,4a,Y
1731027,4b,Y
1731027,5,Y
1731027,6a,Y
1731027,6b,N
1731027,7a,Y
1731027,7b,N
1731027,8a,N
1731027,8b,N
1731027,9,N
1731027,10,N
1731027,11a,Y
1731027,11b,N
1731027,12a,Y
1731027,12b,Y
1731030,3a,Y
1731030,3b,N
1731030,4a,Y
1731030,4b,Y
1731030,5,Y
1731030,6a,Y
1731030,6b,N
1731030,7a,N
1731030,7b,N
1731030,8a,N
1731030,8b,N
1731030,9,N
1731030,10,N
1731030,11a,N
1731030,11b,N
1731030,12a,Y
1731030,12b,N
1731034,3a,N
1731034,3b,N
1731034,4a,Y
1731034,4b,N
1731034,5,Y
1731034,6a,Y
1731034,6b,N
1731034,7a,N
1731034,7b,N
1731034,8a,Y
1731034,8b,N
1731034,9,N
1731034,10,Y
1731034,11a,Y
1731034,11b,N
1731034,12a,Y
1731034,12b,N
1731452,3a,N
1731452,3b,N
1731452,4a,Y
1731452,4b,N
1731452,5,Y
1731452,6a,Y
1731452,6b,N
1731452,7a,N
1731452,7b,N
1731452,8a,N
1731452,8b,N
1731452,9,N
1731452,10,N
1731452,11a,Y
1731452,11b,N
1731452,12a,Y
1731452,12b,N
1731454,3a,Y
1731454,3b,N
1731454,4a,Y
1731454,4b,N
1731454,5,Y
1731454,6a,Y
1731454,6b,N
1731454,7a,N
1731454,7b,N
1731454,8a,N
1731454,8b,N
1731454,9,N
1731454,10,Y
1731454,11a,N
1731454,11b,N
1731454,12a,Y
1731454,12b,N
1732342,3a,Y
1732342,3b,N
1732342,4a,Y
1732342,4b,N
1732342,5,Y
1732342,6a,Y
1732342,6b,N
1732342,7a,N
1732342,7b,N
1732342,8a,N
1732342,8b,N
1732342,9,N
1732342,10,N
1732342,11a,N
1732342,11b,N
1732342,12a,N
1732342,12b,N
1732347,3a,Y
1732347,3b,N
1732347,4a,Y
1732347,4b,N
1732347,5,Y
1732347,6a,Y
1732347,6b,N
1732347,7a,Y
1732347,7b,N
1732347,8a,N
1732347,8b,Y
1732347,9,N
1732347,10,N
1732347,11a,Y
1732347,11b,N
1732347,12a,Y
1732347,12b,N
1732370,3a,N
1732370,3b,N
1732370,4a,Y
1732370,4b,Y
1732370,5,Y
1732370,6a,Y
1732370,6b,N
1732370,7a,N
1732370,7b,N
1732370,8a,N
1732370,8b,N
1732370,9,N
1732370,10,N
1732370,11a,N
1732370,11b,N
1732370,12a,N
1732370,12b,N
1732426,3a,N
1732426,3b,N
1732426,4a,Y
1732426,4b,N
1732426,5,Y
1732426,6a,Y
1732426,6b,N
1732426,7a,N
1732426,7b,N
1732426,8a,N
1732426,8b,Y
1732426,9,N
1732426,10,N
1732426,11a,N
1732426,11b,N
1732426,12a,N
1732426,12b,N
1732427,3a,Y
1732427,3b,N
1732427,4a,Y
1732427,4b,N
1732427,5,Y
1732427,6a,Y
1732427,6b,N
1732427,7a,Y
1732427,7b,N
1732427,8a,Y
1732427,8b,Y
1732427,9,N
1732427,10,Y
1732427,11a,N
1732427,11b,N
1732427,12a,Y
1732427,12b,Y
1732429,3a,N
1732429,3b,N
1732429,4a,Y
1732429,4b,N
1732429,5,Y
1732429,6a,Y
1732429,6b,N
1732429,7a,Y
1732429,7b,N
1732429,8a,N
1732429,8b,N
1732429,9,N
1732429,10,N
1732429,11a,N
1732429,11b,N
1732429,12a,Y
1732429,12b,Y
1732434,3a,N
1732434,3b,N
1732434,4a,Y
1732434,4b,N
1732434,5,Y
1732434,6a,Y
1732434,6b,N
1732434,7a,N
1732434,7b,N
1732434,8a,N
1732434,8b,N
1732434,9,N
1732434,10,N
1732434,11a,N
1732434,11b,N
1732434,12a,Y
1732434,12b,N
1733360,3a,N
1733360,3b,N
1733360,4a,Y
1733360,4b,Y
1733360,5,Y
1733360,6a,Y
1733360,6b,N
1733360,7a,Y
1733360,7b,N
1733360,8a,N
1733360,8b,Y
1733360,9,N
1733360,10,N
1733360,11a,N
1733360,11b,N
1733360,12a,Y
1733360,12b,N
1733530,3a,Y
1733530,3b,N
1733530,4a,Y
1733530,4b,N
1733530,5,Y
1733530,6a,Y
1733530,6b,N
1733530,7a,N
1733530,7b,N
1733530,8a,N
1733530,8b,N
1733530,9,N
1733530,10,N
1733530,11a,N
1733530,11b,N
1733530,12a,Y
1733530,12b,N
1734161,3a,Y
1734161,3b,N
1734161,4a,N
1734161,4b,N
1734161,5,Y
1734161,6a,Y
1734161,6b,N
1734161,7a,N
1734161,7b,N
1734161,8a,N
1734161,8b,N
1734161,9,N
1734161,10,N
1734161,11a,N
1734161,11b,N
1734161,12a,Y
1734161,12b,N
1734637,3a,Y
1734637,3b,N
1734637,4a,Y
1734637,4b,N
1734637,5,Y
1734637,6a,Y
1734637,6b,N
1734637,7a,N
1734637,7b,N
1734637,8a,N
1734637,8b,N
1734637,9,N
1734637,10,N
1734637,11a,N
1734637,11b,N
1734637,12a,Y
1734637,12b,N
1734794,3a,Y
1734794,3b,N
1734794,4a,Y
1734794,4b,N
1734794,5,Y
1734794,6a,Y
1734794,6b,N
1734794,7a,N
1734794,7b,N
1734794,8a,N
1734794,8b,N
1734794,9,N
1734794,10,N
1734794,11a,Y
1734794,11b,N
1734794,12a,Y
1734794,12b,N
1734795,3a,N
1734795,3b,N
1734795,4a,N
1734795,4b,N
1734795,5,Y
1734795,6a,Y
1734795,6b,N
1734795,7a,N
1734795,7b,N
1734795,8a,N
1734795,8b,N
1734795,9,N
1734795,10,N
1734795,11a,N
1734795,11b,N
1734795,12a,Y
1734795,12b,N
1734801,3a,N
1734801,3b,N
1734801,4a,Y
1734801,4b,N
1734801,5,Y
1734801,6a,Y
1734801,6b,N
1734801,7a,N
1734801,7b,N
1734801,8a,N
1734801,8b,N
1734801,9,N
1734801,10,N
1734801,11a,Y
1734801,11b,N
1734801,12a,Y
1734801,12b,N
1735260,3a,N
1735260,3b,N
1735260,4a,N
1735260,4b,N
1735260,5,Y
1735260,6a,Y
1735260,6b,N
1735260,7a,N
1735260,7b,N
1735260,8a,N
1735260,8b,N
1735260,9,N
1735260,10,N
1735260,11a,N
1735260,11b,N
1735260,12a,N
1735260,12b,N
1735264,3a,N
1735264,3b,N
1735264,4a,Y
1735264,4b,N
1735264,5,Y
1735264,6a,Y
1735264,6b,N
1735264,7a,N
1735264,7b,N
1735264,8a,N
1735264,8b,N
1735264,9,N
1735264,10,Y
1735264,11a,Y
1735264,11b,Y
1735264,12a,Y
1735264,12b,Y
1735268,3a,N
1735268,3b,N
1735268,4a,Y
1735268,4b,N
1735268,5,Y
1735268,6a,Y
1735268,6b,N
1735268,7a,N
1735268,7b,N
1735268,8a,N
1735268,8b,N
1735268,9,N
1735268,10,N
1735268,11a,N
1735268,11b,N
1735268,12a,N
1735268,12b,N
1735812,3a,N
1735812,3b,N
1735812,4a,N
1735812,4b,Y
1735812,5,Y
1735812,6a,Y
1735812,6b,N
1735812,7a,N
1735812,7b,N
1735812,8a,N
1735812,8b,N
1735812,9,N
1735812,10,N
1735812,11a,Y
1735812,11b,N
1735812,12a,Y
1735812,12b,N
1735845,3a,N
1735845,3b,N
1735845,4a,Y
1735845,4b,Y
1735845,5,Y
1735845,6a,Y
1735845,6b,N
1735845,7a,N
1735845,7b,N
1735845,8a,N
1735845,8b,N
1735845,9,N
1735845,10,N
1735845,11a,N
1735845,11b,N
1735845,12a,Y
1735845,12b,N
1735846,3a,N
1735846,3b,N
1735846,4a,N
1735846,4b,N
1735846,5,Y
1735846,6a,Y
1735846,6b,N
1735846,7a,N
1735846,7b,N
1735846,8a,N
1735846,8b,N
1735846,9,N
1735846,10,Y
1735846,11a,Y
1735846,11b,N
1735846,12a,Y
1735846,12b,N
1735847,3a,N
1735847,3b,N
1735847,4a,Y
1735847,4b,N
1735847,5,N
1735847,6a,Y
1735847,6b,N
1735847,7a,N
1735847,7b,N
1735847,8a,N
1735847,8b,N
1735847,9,N
1735847,10,N
1735847,11a,N
1735847,11b,N
1735847,12a,N
1735847,12b,N
1735848,3a,N
1735848,3b,N
1735848,4a,N
1735848,4b,N
1735848,5,Y
1735848,6a,Y
1735848,6b,N
1735848,7a,N
1735848,7b,N
1735848,8a,N
1735848,8b,N
1735848,9,N
1735848,10,N
1735848,11a,N
1735848,11b,N
1735848,12a,Y
1735848,12b,N
1735849,3a,N
1735849,3b,N
1735849,4a,Y
1735849,4b,Y
1735849,5,Y
1735849,6a,Y
1735849,6b,N
1735849,7a,Y
1735849,7b,Y
1735849,8a,N
1735849,8b,Y
1735849,9,Y
1735849,10,N
1735849,11a,Y
1735849,11b,N
1735849,12a,Y
1735849,12b,N
1735850,3a,N
1735850,3b,N
1735850,4a,N
1735850,4b,N
1735850,5,Y
1735850,6a,Y
1735850,6b,N
1735850,7a,N
1735850,7b,N
1735850,8a,N
1735850,8b,N
1735850,9,N
1735850,10,N
1735850,11a,N
1735850,11b,N
1735850,12a,Y
1735850,12b,N
1735851,3a,Y
1735851,3b,N
1735851,4a,N
1735851,4b,Y
1735851,5,N
1735851,6a,Y
1735851,6b,N
1735851,7a,N
1735851,7b,N
1735851,8a,N
1735851,8b,N
1735851,9,N
1735851,10,N
1735851,11a,Y
1735851,11b,N
1735851,12a,Y
1735851,12b,N
1735852,3a,N
1735852,3b,N
1735852,4a,N
1735852,4b,N
1735852,5,N
1735852,6a,Y
1735852,6b,N
1735852,7a,N
1735852,7b,N
1735852,8a,N
1735852,8b,N
1735852,9,N
1735852,10,N
1735852,11a,N
1735852,11b,N
1735852,12a,Y
1735852,12b,N
1736033,3a,Y
1736033,3b,N
1736033,4a,N
1736033,4b,N
1736033,5,Y
1736033,6a,Y
1736033,6b,N
1736033,7a,N
1736033,7b,N
1736033,8a,N
1736033,8b,N
1736033,9,N
1736033,10,N
1736033,11a,N
1736033,11b,N
1736033,12a,Y
1736033,12b,N
1736500,3a,N
1736500,3b,N
1736500,4a,N
1736500,4b,N
1736500,5,N
1736500,6a,Y
1736500,6b,N
1736500,7a,N
1736500,7b,N
1736500,8a,N
1736500,8b,N
1736500,9,N
1736500,10,N
1736500,11a,N
1736500,11b,N
1736500,12a,N
1736500,12b,N
1736568,3a,Y
1736568,3b,N
1736568,4a,Y
1736568,4b,N
1736568,5,Y
1736568,6a,Y
1736568,6b,N
1736568,7a,N
1736568,7b,N
1736568,8a,N
1736568,8b,N
1736568,9,N
1736568,10,N
1736568,11a,N
1736568,11b,N
1736568,12a,Y
1736568,12b,N
1736585,3a,Y
1736585,3b,N
1736585,4a,Y
1736585,4b,N
1736585,5,Y
1736585,6a,Y
1736585,6b,N
1736585,7a,N
1736585,7b,N
1736585,8a,Y
1736585,8b,N
1736585,9,N
1736585,10,N
1736585,11a,N
1736585,11b,N
1736585,12a,Y
1736585,12b,N
1736604,3a,Y
1736604,3b,N
1736604,4a,Y
1736604,4b,N
1736604,5,Y
1736604,6a,Y
1736604,6b,N
1736604,7a,N
1736604,7b,N
1736604,8a,N
1736604,8b,N
1736604,9,N
1736604,10,N
1736604,11a,Y
1736604,11b,N
1736604,12a,Y
1736604,12b,N
1736617,3a,Y
1736617,3b,N
1736617,4a,Y
1736617,4b,N
1736617,5,Y
1736617,6a,Y
1736617,6b,N
1736617,7a,N
1736617,7b,N
1736617,8a,N
1736617,8b,N
1736617,9,N
1736617,10,N
1736617,11a,N
1736617,11b,N
1736617,12a,Y
1736617,12b,N
1737074,3a,Y
1737074,3b,N
1737074,4a,Y
1737074,4b,N
1737074,5,Y
1737074,6a,Y
1737074,6b,N
1737074,7a,N
1737074,7b,N
1737074,8a,N
1737074,8b,N
1737074,9,N
1737074,10,N
1737074,11a,Y
1737074,11b,N
1737074,12a,Y
1737074,12b,N
1738009,3a,N
1738009,3b,N
1738009,4a,N
1738009,4b,N
1738009,5,Y
1738009,6a,Y
1738009,6b,N
1738009,7a,N
1738009,7b,N
1738009,8a,N
1738009,8b,N
1738009,9,N
1738009,10,N
1738009,11a,N
1738009,11b,N
1738009,12a,Y
1738009,12b,N
