PMID,CONSORT_item,is_reported
10021955,12b,N
10021958,3a,N
10021958,3b,N
10021958,4a,N
10021958,4b,N
10021958,5,Y
10021958,6a,Y
10021958,6b,N
10021958,7a,N
10021958,7b,N
10021958,8a,N
10021958,8b,N
10021958,9,N
10021958,10,N
10021958,11a,N
10021958,11b,N
10021958,12a,Y
10021958,12b,N
10021959,3a,Y
10021959,3b,N
10021959,4a,Y
10021959,4b,N
10021959,5,Y
10021959,6a,Y
10021959,6b,N
10021959,7a,N
10021959,7b,N
10021959,8a,N
10021959,8b,N
10021959,9,N
10021959,10,N
10021959,11a,Y
10021959,11b,N
10021959,12a,Y
10021959,12b,N
10021962,3a,N
10021962,3b,N
10021962,4a,Y
10021962,4b,N
10021962,5,Y
10021962,6a,Y
10021962,6b,N
10021962,7a,N
10021962,7b,N
10021962,8a,N
10021962,8b,N
10021962,9,N
10021962,10,Y
10021962,11a,Y
10021962,11b,N
10021962,12a,Y
10021962,12b,N
10022402,3a,Y
10022402,3b,N
10022402,4a,Y
10022402,4b,N
10022402,5,Y
10022402,6a,Y
10022402,6b,N
10022402,7a,N
10022402,7b,N
10022402,8a,N
10022402,8b,N
10022402,9,N
10022402,10,N
10022402,11a,N
10022402,11b,N
10022402,12a,Y
10022402,12b,N
10022407,3a,N
10022407,3b,N
10022407,4a,Y
10022407,4b,N
10022407,5,Y
10022407,6a,Y
10022407,6b,N
10022407,7a,N
10022407,7b,N
10022407,8a,N
10022407,8b,Y
10022407,9,N
10022407,10,N
10022407,11a,N
10022407,11b,N
10022407,12a,Y
10022407,12b,N
10022414,3a,N
10022414,3b,N
10022414,4a,N
10022414,4b,N
10022414,5,N
10022414,6a,Y
10022414,6b,N
10022414,7a,N
10022414,7b,N
10022414,8a,N
10022414,8b,N
10022414,9,N
10022414,10,N
10022414,11a,Y
10022414,11b,N
10022414,12a,Y
10022414,12b,N
10022444,3a,Y
10022444,3b,N
10022444,4a,N
10022444,4b,N
10022444,5,Y
10022444,6a,Y
10022444,6b,N
10022444,7a,N
10022444,7b,N
10022444,8a,N
10022444,8b,N
10022444,9,N
10022444,10,N
10022444,11a,N
10022444,11b,N
10022444,12a,Y
10022444,12b,N
10022449,3a,N
10022449,3b,N
10022449,4a,Y
10022449,4b,Y
10022449,5,Y
10022449,6a,Y
10022449,6b,N
10022449,7a,N
10022449,7b,N
10022449,8a,Y
10022449,8b,N
10022449,9,N
10022449,10,N
10022449,11a,Y
10022449,11b,N
10022449,12a,Y
10022449,12b,N
10022628,3a,Y
10022628,3b,N
10022628,4a,Y
10022628,4b,N
10022628,5,Y
10022628,6a,Y
10022628,6b,N
10022628,7a,N
10022628,7b,N
10022628,8a,N
10022628,8b,N
10022628,9,N
10022628,10,N
10022628,11a,N
10022628,11b,N
10022628,12a,Y
10022628,12b,N
10022641,3a,Y
10022641,3b,N
10022641,4a,Y
10022641,4b,Y
10022641,5,Y
10022641,6a,Y
10022641,6b,N
10022641,7a,Y
10022641,7b,N
10022641,8a,Y
10022641,8b,N
10022641,9,Y
10022641,10,Y
10022641,11a,Y
10022641,11b,N
10022641,12a,Y
10022641,12b,N
10022643,3a,N
10022643,3b,N
10022643,4a,N
10022643,4b,N
10022643,5,Y
10022643,6a,Y
10022643,6b,N
10022643,7a,N
10022643,7b,N
10022643,8a,N
10022643,8b,N
10022643,9,N
10022643,10,N
10022643,11a,Y
10022643,11b,N
10022643,12a,Y
10022643,12b,N
10022702,3a,N
10022702,3b,N
10022702,4a,Y
10022702,4b,N
10022702,5,N
10022702,6a,Y
10022702,6b,N
10022702,7a,N
10022702,7b,N
10022702,8a,N
10022702,8b,N
10022702,9,N
10022702,10,N
10022702,11a,N
10022702,11b,N
10022702,12a,Y
10022702,12b,Y
10023111,3a,Y
10023111,3b,N
10023111,4a,Y
10023111,4b,N
10023111,5,Y
10023111,6a,Y
10023111,6b,N
10023111,7a,N
10023111,7b,N
10023111,8a,N
10023111,8b,N
10023111,9,N
10023111,10,N
10023111,11a,Y
10023111,11b,N
10023111,12a,Y
10023111,12b,N
10023274,3a,N
10023274,3b,N
10023274,4a,Y
10023274,4b,N
10023274,5,Y
10023274,6a,Y
10023274,6b,N
10023274,7a,Y
10023274,7b,N
10023274,8a,Y
10023274,8b,N
10023274,9,Y
10023274,10,N
10023274,11a,N
10023274,11b,N
10023274,12a,Y
10023274,12b,N
10023277,3a,N
10023277,3b,N
10023277,4a,Y
10023277,4b,N
10023277,5,Y
10023277,6a,Y
10023277,6b,N
10023277,7a,N
10023277,7b,N
10023277,8a,N
10023277,8b,N
10023277,9,N
10023277,10,N
10023277,11a,N
10023277,11b,N
10023277,12a,N
10023277,12b,N
10023283,3a,N
10023283,3b,N
10023283,4a,Y
10023283,4b,N
10023283,5,Y
10023283,6a,Y
10023283,6b,N
10023283,7a,Y
10023283,7b,N
10023283,8a,N
10023283,8b,N
10023283,9,N
10023283,10,N
10023283,11a,Y
10023283,11b,N
10023283,12a,Y
10023283,12b,N
10023285,3a,N
10023285,3b,N
10023285,4a,Y
10023285,4b,N
10023285,5,Y
10023285,6a,Y
10023285,6b,N
10023285,7a,Y
10023285,7b,N
10023285,8a,N
10023285,8b,N
10023285,9,N
10023285,10,N
10023285,11a,Y
10023285,11b,N
10023285,12a,Y
10023285,12b,N
10023313,3a,N
10023313,3b,N
10023313,4a,N
10023313,4b,N
10023313,5,N
10023313,6a,Y
10023313,6b,N
10023313,7a,N
10023313,7b,N
10023313,8a,N
10023313,8b,N
10023313,9,N
10023313,10,N
10023313,11a,N
10023313,11b,N
10023313,12a,Y
10023313,12b,N
10023325,3a,N
10023325,3b,N
10023325,4a,Y
10023325,4b,N
10023325,5,Y
10023325,6a,Y
10023325,6b,N
10023325,7a,Y
10023325,7b,Y
10023325,8a,N
10023325,8b,N
10023325,9,N
10023325,10,N
10023325,11a,N
10023325,11b,N
10023325,12a,N
10023325,12b,N
10023498,3a,Y
10023498,3b,N
10023498,4a,Y
10023498,4b,N
10023498,5,Y
10023498,6a,Y
10023498,6b,N
10023498,7a,Y
10023498,7b,N
10023498,8a,N
10023498,8b,N
10023498,9,N
10023498,10,N
10023498,11a,Y
10023498,11b,N
10023498,12a,Y
10023498,12b,N
10023500,3a,Y
10023500,3b,N
10023500,4a,Y
10023500,4b,N
10023500,5,Y
10023500,6a,Y
10023500,6b,N
10023500,7a,N
10023500,7b,N
10023500,8a,N
10023500,8b,N
10023500,9,N
10023500,10,N
10023500,11a,N
10023500,11b,Y
10023500,12a,N
10023500,12b,N
10023503,3a,N
10023503,3b,N
10023503,4a,N
10023503,4b,Y
10023503,5,Y
10023503,6a,Y
10023503,6b,N
10023503,7a,N
10023503,7b,N
10023503,8a,N
10023503,8b,N
10023503,9,N
10023503,10,N
10023503,11a,N
10023503,11b,N
10023503,12a,Y
10023503,12b,N
10023504,3a,Y
10023504,3b,N
10023504,4a,Y
10023504,4b,N
10023504,5,Y
10023504,6a,Y
10023504,6b,N
10023504,7a,N
10023504,7b,N
10023504,8a,N
10023504,8b,N
10023504,9,N
10023504,10,N
10023504,11a,N
10023504,11b,N
10023504,12a,Y
10023504,12b,N
10023505,3a,N
10023505,3b,N
10023505,4a,Y
10023505,4b,Y
10023505,5,Y
10023505,6a,Y
10023505,6b,N
10023505,7a,N
10023505,7b,N
10023505,8a,N
10023505,8b,N
10023505,9,N
10023505,10,N
10023505,11a,N
10023505,11b,N
10023505,12a,Y
10023505,12b,N
10023508,3a,Y
10023508,3b,N
10023508,4a,Y
10023508,4b,Y
10023508,5,Y
10023508,6a,Y
10023508,6b,N
10023508,7a,N
10023508,7b,N
10023508,8a,N
10023508,8b,N
10023508,9,N
10023508,10,N
10023508,11a,N
10023508,11b,N
10023508,12a,Y
10023508,12b,N
10023509,3a,N
10023509,3b,N
10023509,4a,N
10023509,4b,N
10023509,5,Y
10023509,6a,Y
10023509,6b,N
10023509,7a,N
10023509,7b,N
10023509,8a,N
10023509,8b,Y
10023509,9,N
10023509,10,N
10023509,11a,N
10023509,11b,N
10023509,12a,Y
10023509,12b,N
10023614,3a,N
10023614,3b,N
10023614,4a,Y
10023614,4b,N
10023614,5,N
10023614,6a,Y
10023614,6b,N
10023614,7a,N
10023614,7b,N
10023614,8a,N
10023614,8b,N
10023614,9,N
10023614,10,N
10023614,11a,N
10023614,11b,N
10023614,12a,Y
10023614,12b,N
10023731,3a,Y
10023731,3b,N
10023731,4a,N
10023731,4b,N
10023731,5,Y
10023731,6a,Y
10023731,6b,N
10023731,7a,N
10023731,7b,N
10023731,8a,N
10023731,8b,N
10023731,9,N
10023731,10,N
10023731,11a,N
10023731,11b,N
10023731,12a,Y
10023731,12b,N
10023873,3a,N
10023873,3b,N
10023873,4a,Y
10023873,4b,N
10023873,5,Y
10023873,6a,Y
10023873,6b,N
10023873,7a,N
10023873,7b,N
10023873,8a,N
10023873,8b,N
10023873,9,Y
10023873,10,Y
10023873,11a,N
10023873,11b,N
10023873,12a,N
10023873,12b,N
10023893,3a,N
10023893,3b,N
10023893,4a,Y
10023893,4b,N
10023893,5,Y
10023893,6a,Y
10023893,6b,N
10023893,7a,Y
10023893,7b,N
10023893,8a,Y
10023893,8b,N
10023893,9,N
10023893,10,Y
10023893,11a,N
10023893,11b,N
10023893,12a,Y
10023893,12b,Y
10023946,3a,N
10023946,3b,N
10023946,4a,N
10023946,4b,Y
10023946,5,N
10023946,6a,Y
10023946,6b,N
10023946,7a,N
10023946,7b,N
10023946,8a,N
10023946,8b,N
10023946,9,N
10023946,10,N
10023946,11a,N
10023946,11b,N
10023946,12a,N
10023946,12b,N
10024093,3a,Y
10024093,3b,N
10024093,4a,N
10024093,4b,N
10024093,5,Y
10024093,6a,Y
10024093,6b,N
10024093,7a,N
10024093,7b,N
10024093,8a,N
10024093,8b,N
10024093,9,N
10024093,10,N
10024093,11a,N
10024093,11b,Y
10024093,12a,Y
10024093,12b,N
10024253,3a,Y
10024253,3b,N
10024253,4a,Y
10024253,4b,Y
10024253,5,Y
10024253,6a,Y
10024253,6b,N
10024253,7a,Y
10024253,7b,N
10024253,8a,Y
10024253,8b,Y
10024253,9,Y
10024253,10,Y
10024253,11a,Y
10024253,11b,N
10024253,12a,Y
10024253,12b,Y
10024259,3a,N
10024259,3b,N
10024259,4a,Y
10024259,4b,N
10024259,5,Y
10024259,6a,Y
10024259,6b,N
10024259,7a,N
10024259,7b,N
10024259,8a,Y
10024259,8b,N
10024259,9,N
10024259,10,N
10024259,11a,N
10024259,11b,N
10024259,12a,Y
10024259,12b,N
10024260,3a,N
10024260,3b,N
10024260,4a,Y
10024260,4b,Y
10024260,5,N
10024260,6a,N
10024260,6b,N
10024260,7a,Y
10024260,7b,N
10024260,8a,N
10024260,8b,Y
10024260,9,N
10024260,10,N
10024260,11a,Y
10024260,11b,N
10024260,12a,Y
10024260,12b,N
10024707,3a,N
10024707,3b,N
10024707,4a,Y
10024707,4b,N
10024707,5,Y
10024707,6a,Y
10024707,6b,N
10024707,7a,Y
10024707,7b,N
10024707,8a,Y
10024707,8b,N
10024707,9,N
10024707,10,N
10024707,11a,N
10024707,11b,N
10024707,12a,Y
10024707,12b,N
10024902,3a,Y
10024902,3b,N
10024902,4a,Y
10024902,4b,N
10024902,5,Y
10024902,6a,Y
10024902,6b,N
10024902,7a,N
10024902,7b,N
10024902,8a,N
10024902,8b,N
10024902,9,Y
10024902,10,N
10024902,11a,N
10024902,11b,N
10024902,12a,Y
10024902,12b,N
10024963,3a,N
10024963,3b,N
10024963,4a,Y
10024963,4b,N
10024963,5,Y
10024963,6a,Y
10024963,6b,N
10024963,7a,N
10024963,7b,N
10024963,8a,N
10024963,8b,N
10024963,9,N
10024963,10,N
10024963,11a,N
10024963,11b,N
10024963,12a,Y
10024963,12b,N
10025601,3a,N
10025601,3b,N
10025601,4a,Y
10025601,4b,Y
10025601,5,Y
10025601,6a,Y
10025601,6b,N
10025601,7a,N
10025601,7b,N
10025601,8a,N
10025601,8b,N
10025601,9,N
10025601,10,N
10025601,11a,N
10025601,11b,N
10025601,12a,Y
10025601,12b,N
10025743,3a,N
10025743,3b,N
10025743,4a,N
10025743,4b,Y
10025743,5,Y
10025743,6a,Y
10025743,6b,N
10025743,7a,N
10025743,7b,N
10025743,8a,N
10025743,8b,N
10025743,9,N
10025743,10,N
10025743,11a,Y
10025743,11b,N
10025743,12a,Y
10025743,12b,N
10025747,3a,N
10025747,3b,N
10025747,4a,Y
10025747,4b,Y
10025747,5,Y
10025747,6a,Y
10025747,6b,N
10025747,7a,N
10025747,7b,N
10025747,8a,N
10025747,8b,N
10025747,9,N
10025747,10,N
10025747,11a,N
10025747,11b,N
10025747,12a,Y
10025747,12b,N
10026402,3a,N
10026402,3b,N
10026402,4a,Y
10026402,4b,N
10026402,5,Y
10026402,6a,Y
10026402,6b,N
10026402,7a,N
10026402,7b,N
10026402,8a,N
10026402,8b,N
10026402,9,N
10026402,10,N
10026402,11a,Y
10026402,11b,N
10026402,12a,Y
10026402,12b,N
10027027,3a,N
10027027,3b,N
10027027,4a,Y
10027027,4b,N
10027027,5,Y
10027027,6a,Y
10027027,6b,N
10027027,7a,N
10027027,7b,N
10027027,8a,N
10027027,8b,N
10027027,9,N
10027027,10,N
10027027,11a,N
10027027,11b,N
10027027,12a,Y
10027027,12b,N
10027033,3a,Y
10027033,3b,N
10027033,4a,N
10027033,4b,N
10027033,5,Y
10027033,6a,Y
10027033,6b,N
10027033,7a,Y
10027033,7b,N
10027033,8a,N
10027033,8b,N
10027033,9,N
10027033,10,N
10027033,11a,Y
10027033,11b,Y
10027033,12a,Y
10027033,12b,N
10027034,3a,N
10027034,3b,N
10027034,4a,Y
10027034,4b,N
10027034,5,Y
10027034,6a,Y
10027034,6b,N
10027034,7a,N
10027034,7b,N
10027034,8a,N
10027034,8b,N
10027034,9,N
10027034,10,N
10027034,11a,Y
10027034,11b,N
10027034,12a,Y
10027034,12b,N
10027359,3a,Y
10027359,3b,N
10027359,4a,Y
10027359,4b,Y
10027359,5,Y
10027359,6a,Y
10027359,6b,N
10027359,7a,Y
10027359,7b,N
10027359,8a,Y
10027359,8b,Y
10027359,9,N
10027359,10,N
10027359,11a,N
10027359,11b,N
10027359,12a,Y
10027359,12b,N
10027371,3a,N
10027371,3b,N
10027371,4a,Y
10027371,4b,N
10027371,5,Y
10027371,6a,Y
10027371,6b,N
10027371,7a,N
10027371,7b,N
10027371,8a,N
10027371,8b,N
10027371,9,N
10027371,10,Y
10027371,11a,N
10027371,11b,N
10027371,12a,Y
10027371,12b,N
10027375,3a,N
10027375,3b,N
10027375,4a,Y
10027375,4b,N
10027375,5,Y
10027375,6a,Y
10027375,6b,N
10027375,7a,Y
10027375,7b,N
10027375,8a,N
10027375,8b,N
10027375,9,Y
10027375,10,Y
10027375,11a,Y
10027375,11b,N
10027375,12a,Y
10027375,12b,N
10027428,3a,Y
10027428,3b,N
10027428,4a,Y
10027428,4b,Y
10027428,5,Y
10027428,6a,Y
10027428,6b,N
10027428,7a,N
10027428,7b,N
10027428,8a,N
10027428,8b,N
10027428,9,N
10027428,10,N
10027428,11a,N
10027428,11b,N
10027428,12a,Y
10027428,12b,N
10027429,3a,Y
10027429,3b,N
10027429,4a,Y
10027429,4b,N
10027429,5,Y
10027429,6a,Y
10027429,6b,N
10027429,7a,N
10027429,7b,N
10027429,8a,N
10027429,8b,N
10027429,9,N
10027429,10,N
10027429,11a,N
10027429,11b,N
10027429,12a,Y
10027429,12b,N
10027430,3a,Y
10027430,3b,N
10027430,4a,Y
10027430,4b,N
10027430,5,Y
10027430,6a,Y
10027430,6b,N
10027430,7a,N
10027430,7b,N
10027430,8a,N
10027430,8b,N
10027430,9,N
10027430,10,N
10027430,11a,Y
10027430,11b,Y
10027430,12a,Y
10027430,12b,N
10027431,3a,Y
10027431,3b,N
10027431,4a,N
10027431,4b,N
10027431,5,Y
10027431,6a,Y
10027431,6b,N
10027431,7a,N
10027431,7b,N
10027431,8a,N
10027431,8b,N
10027431,9,N
10027431,10,N
10027431,11a,N
10027431,11b,N
10027431,12a,Y
10027431,12b,N
10027447,3a,N
10027447,3b,N
10027447,4a,Y
10027447,4b,Y
10027447,5,Y
10027447,6a,Y
10027447,6b,N
10027447,7a,N
10027447,7b,N
10027447,8a,Y
10027447,8b,N
10027447,9,Y
10027447,10,N
10027447,11a,N
10027447,11b,N
10027447,12a,Y
10027447,12b,N
10027501,3a,N
10027501,3b,N
10027501,4a,N
10027501,4b,Y
10027501,5,Y
10027501,6a,Y
10027501,6b,N
10027501,7a,Y
10027501,7b,N
10027501,8a,N
10027501,8b,N
10027501,9,N
10027501,10,N
10027501,11a,N
10027501,11b,N
10027501,12a,Y
10027501,12b,Y
10027502,3a,N
10027502,3b,N
10027502,4a,Y
10027502,4b,N
10027502,5,Y
10027502,6a,Y
10027502,6b,N
10027502,7a,N
10027502,7b,Y
10027502,8a,Y
10027502,8b,Y
10027502,9,Y
10027502,10,Y
10027502,11a,Y
10027502,11b,N
10027502,12a,Y
10027502,12b,N
10028299,3a,Y
10028299,3b,N
10028299,4a,Y
10028299,4b,Y
10028299,5,Y
10028299,6a,Y
10028299,6b,N
10028299,7a,N
10028299,7b,N
10028299,8a,Y
10028299,8b,Y
10028299,9,N
10028299,10,N
10028299,11a,N
10028299,11b,N
10028299,12a,Y
10028299,12b,N
10028979,3a,N
10028979,3b,N
10028979,4a,Y
10028979,4b,N
10028979,5,Y
10028979,6a,Y
10028979,6b,N
10028979,7a,Y
10028979,7b,Y
10028979,8a,N
10028979,8b,N
10028979,9,Y
10028979,10,Y
10028979,11a,N
10028979,11b,N
10028979,12a,Y
10028979,12b,Y
10028980,3a,N
10028980,3b,N
10028980,4a,N
10028980,4b,N
10028980,5,Y
10028980,6a,Y
10028980,6b,N
10028980,7a,N
10028980,7b,Y
10028980,8a,N
10028980,8b,N
10028980,9,N
10028980,10,N
10028980,11a,Y
10028980,11b,N
10028980,12a,Y
10028980,12b,N
10029122,3a,N
10029122,3b,N
10029122,4a,Y
10029122,4b,N
10029122,5,Y
10029122,6a,Y
10029122,6b,N
10029122,7a,Y
10029122,7b,N
10029122,8a,Y
10029122,8b,N
10029122,9,N
10029122,10,Y
10029122,11a,Y
10029122,11b,N
10029122,12a,Y
10029122,12b,Y
10029284,3a,N
10029284,3b,N
10029284,4a,Y
10029284,4b,N
10029284,5,Y
10029284,6a,Y
10029284,6b,N
10029284,7a,N
10029284,7b,N
10029284,8a,N
10029284,8b,N
10029284,9,N
10029284,10,N
10029284,11a,N
10029284,11b,N
10029284,12a,N
10029284,12b,N
10029609,3a,Y
10029609,3b,N
10029609,4a,Y
10029609,4b,Y
10029609,5,Y
10029609,6a,Y
10029609,6b,N
10029609,7a,Y
10029609,7b,N
10029609,8a,Y
10029609,8b,Y
10029609,9,N
10029609,10,Y
10029609,11a,N
10029609,11b,Y
10029609,12a,Y
10029609,12b,N
10030248,3a,N
10030248,3b,Y
10030248,4a,N
10030248,4b,N
10030248,5,Y
10030248,6a,Y
10030248,6b,N
10030248,7a,N
10030248,7b,N
10030248,8a,N
10030248,8b,N
10030248,9,N
10030248,10,N
10030248,11a,N
10030248,11b,N
10030248,12a,Y
10030248,12b,Y
10030325,3a,Y
10030325,3b,N
10030325,4a,Y
10030325,4b,N
10030325,5,Y
10030325,6a,Y
10030325,6b,N
10030325,7a,Y
10030325,7b,N
10030325,8a,N
10030325,8b,N
10030325,9,Y
10030325,10,N
10030325,11a,Y
10030325,11b,N
10030325,12a,Y
10030325,12b,Y
10030326,3a,Y
10030326,3b,N
10030326,4a,Y
10030326,4b,Y
10030326,5,Y
10030326,6a,Y
10030326,6b,Y
10030326,7a,Y
10030326,7b,N
10030326,8a,N
10030326,8b,Y
10030326,9,N
10030326,10,N
10030326,11a,Y
10030326,11b,N
10030326,12a,Y
10030326,12b,N
10030327,3a,N
10030327,3b,N
10030327,4a,N
10030327,4b,Y
10030327,5,Y
10030327,6a,Y
10030327,6b,N
10030327,7a,Y
10030327,7b,N
10030327,8a,N
10030327,8b,N
10030327,9,Y
10030327,10,N
10030327,11a,Y
10030327,11b,N
10030327,12a,Y
10030327,12b,N
10030393,3a,N
10030393,3b,N
10030393,4a,Y
10030393,4b,Y
10030393,5,N
10030393,6a,Y
10030393,6b,N
10030393,7a,N
10030393,7b,N
10030393,8a,N
10030393,8b,N
10030393,9,N
10030393,10,N
10030393,11a,N
10030393,11b,N
10030393,12a,Y
10030393,12b,N
10030553,3a,N
10030553,3b,N
10030553,4a,N
10030553,4b,N
10030553,5,N
10030553,6a,Y
10030553,6b,N
10030553,7a,N
10030553,7b,N
10030553,8a,N
10030553,8b,N
10030553,9,N
10030553,10,N
10030553,11a,N
10030553,11b,N
10030553,12a,N
10030553,12b,N
10030555,3a,Y
10030555,3b,N
10030555,4a,Y
10030555,4b,Y
10030555,5,Y
10030555,6a,Y
10030555,6b,N
10030555,7a,N
10030555,7b,N
10030555,8a,N
10030555,8b,N
10030555,9,N
10030555,10,Y
10030555,11a,Y
10030555,11b,N
10030555,12a,Y
10030555,12b,N
10030765,3a,Y
10030765,3b,N
10030765,4a,Y
10030765,4b,Y
10030765,5,Y
10030765,6a,Y
10030765,6b,N
10030765,7a,N
10030765,7b,N
10030765,8a,N
10030765,8b,N
10030765,9,N
10030765,10,N
10030765,11a,N
10030765,11b,N
10030765,12a,Y
10030765,12b,N
10036560,3a,N
10036560,3b,N
10036560,4a,N
10036560,4b,N
10036560,5,Y
10036560,6a,Y
10036560,6b,N
10036560,7a,N
10036560,7b,N
10036560,8a,N
10036560,8b,N
10036560,9,N
10036560,10,Y
10036560,11a,N
10036560,11b,N
10036560,12a,Y
10036560,12b,N
10036600,3a,N
10036600,3b,N
10036600,4a,Y
10036600,4b,N
10036600,5,Y
10036600,6a,Y
10036600,6b,N
10036600,7a,Y
10036600,7b,N
10036600,8a,N
10036600,8b,N
10036600,9,N
10036600,10,N
10036600,11a,N
10036600,11b,N
10036600,12a,Y
10036600,12b,N
10036845,3a,N
10036845,3b,N
10036845,4a,N
10036845,4b,Y
10036845,5,Y
10036845,6a,Y
10036845,6b,N
10036845,7a,N
10036845,7b,N
10036845,8a,N
10036845,8b,N
10036845,9,N
10036845,10,N
10036845,11a,N
10036845,11b,N
10036845,12a,Y
10036845,12b,N
10037132,3a,N
10037132,3b,N
10037132,4a,Y
10037132,4b,N
10037132,5,Y
